time (s)	coil I (A)	last det (V)	int current (uC)
6147.457554	1.229637	0.181220	12390.549805
6147.458433	0.820833	0.181220	13112.061523
6147.459519	0.104872	0.181220	13225.952148
6147.460506	0.097357	0.181220	13322.043945
6147.461401	0.097438	0.181220	13409.250977
6147.462406	0.097606	0.181220	13507.345703
6147.463441	0.097592	0.181220	13608.352539
6147.464336	0.097408	0.181220	13695.533203
6147.465196	0.097507	0.181220	13779.389648
6147.466293	0.097610	0.181220	13886.467773
6147.467255	0.097412	0.181220	13980.177734
6147.468124	0.097357	0.181220	14064.781250
6148.532765	1.078986	0.155081	561.072510
6148.533759	1.485300	0.155081	2037.461060
6148.534662	1.469304	0.155081	3364.242676
6148.535678	1.431017	0.155081	4818.155762
6148.536731	1.390474	0.155081	6282.324219
6148.537618	1.357357	0.155081	7486.299805
6148.538503	1.325328	0.155081	8659.215820
6148.539588	1.289293	0.155081	10058.098633
6148.540554	1.258066	0.155081	11273.390625
6148.541420	1.230934	0.155081	12339.378906
6148.542483	0.671565	0.155081	13053.251953
6148.543519	0.100767	0.155081	13157.646484
6148.544402	0.097357	0.155081	13243.613281
6148.545316	0.097434	0.155081	13332.667969
6148.546175	0.097474	0.155081	13416.398437
6148.547135	0.097456	0.155081	13509.956055
6148.548056	0.097412	0.155081	13599.672852
6148.548929	0.097485	0.155081	13684.777344
6148.549922	0.097463	0.155081	13781.558594
6148.550841	0.097445	0.155081	13871.110352
6148.551754	0.097284	0.155081	13959.930664
6149.518939	1.125385	0.166650	660.600769
6149.519994	1.486150	0.166650	2228.489014
6149.520881	1.465503	0.166650	3528.390137
6149.521782	1.429464	0.166650	4816.337402
6149.522879	1.388474	0.166650	6339.493652
6149.523824	1.353955	0.166650	7618.981445
6149.524697	1.322904	0.166650	8773.876953
6149.525730	1.287744	0.166650	10104.117187
6149.526777	1.254269	0.166650	11417.336914
6149.527667	1.226408	0.166650	12508.839844
6149.528631	0.642532	0.166650	13128.240234
6149.529685	0.099716	0.166650	13233.340820
6149.530611	0.097496	0.166650	13323.622070
6149.531480	0.097507	0.166650	13408.355469
6149.532549	0.097474	0.166650	13512.555664
6149.533554	0.097401	0.166650	13610.443359
6149.534445	0.097434	0.166650	13697.256836
6149.535406	0.097537	0.166650	13790.989258
6149.536467	0.097551	0.166650	13894.491211
6149.537381	0.097449	0.166650	13983.559570
6149.538240	0.097460	0.166650	14067.277344
6150.604276	1.034821	0.154130	493.609406
6150.605165	1.478815	0.154130	1808.275513
6150.606124	1.472618	0.154130	3220.516602
6150.607078	1.435884	0.154130	4590.349609
6150.607996	1.400647	0.154130	5876.143555
6150.608877	1.367963	0.154130	7081.318848
6150.609915	1.331481	0.154130	8463.395508
6150.610818	1.300038	0.154130	9637.330078
6150.611696	1.271089	0.154130	10753.345703
6150.612614	1.241590	0.154130	11893.125977
6150.613631	1.098578	0.154130	13010.379883
6150.614515	0.191422	0.154130	13179.596680
6150.615381	0.097526	0.154130	13264.053711
6150.616502	0.097529	0.154130	13373.383789
6150.617379	0.097416	0.154130	13458.817383
6150.618235	0.097577	0.154130	13542.342773
6150.619309	0.097511	0.154130	13647.069336
6150.620270	0.097489	0.154130	13740.755859
6150.621169	0.097438	0.154130	13828.352539
6150.622039	0.097599	0.154130	13913.263672
6150.623133	0.097504	0.154130	14019.932617
6151.587265	1.003224	0.181301	430.383057
6151.588133	1.474329	0.181301	1710.100342
6151.589246	1.469550	0.181301	3345.708984
6151.590213	1.432573	0.181301	4731.007324
6151.591080	1.399127	0.181301	5944.050781
6151.592149	1.359910	0.181301	7397.793945
6151.593183	1.323387	0.181301	8766.176758
6151.594086	1.292428	0.181301	9933.239258
6151.595021	1.261846	0.181301	11113.064453
6151.596088	1.228487	0.181301	12423.860352
6151.597039	0.711423	0.181301	13100.423828
6151.597898	0.108164	0.181301	13193.336914
6151.598967	0.097456	0.181301	13297.517578
6151.599991	0.097500	0.181301	13397.357422
6151.600872	0.097467	0.181301	13483.225586
6151.601835	0.097522	0.181301	13577.139648
6151.602871	0.097603	0.181301	13678.255859
6151.603789	0.097427	0.181301	13767.693359
6151.604645	0.097504	0.181301	13851.156250
6151.605699	0.097650	0.181301	13954.079102
6151.606707	0.097354	0.181301	14052.211914
6152.671164	1.004257	0.153413	427.813324
6152.672250	1.482341	0.153413	2037.635986
6152.673268	1.465236	0.153413	3529.245850
6152.674149	1.430797	0.153413	4789.778320
6152.675143	1.393348	0.153413	6174.766602
6152.676204	1.354786	0.153413	7612.194824
6152.677112	1.322007	0.153413	8812.577148
6152.677976	1.291575	0.153413	9928.498047
6152.679086	1.256913	0.153413	11323.670898
6152.680063	1.226360	0.153413	12521.824219
6152.680936	0.718931	0.153413	13149.451172
6152.681939	0.105322	0.153413	13255.089844
6152.682997	0.097467	0.153413	13358.209961
6152.683887	0.097416	0.153413	13444.910156
6152.684772	0.097559	0.153413	13531.250000
6152.685875	0.097544	0.153413	13638.840820
6152.686828	0.097463	0.153413	13731.723633
6152.687693	0.097419	0.153413	13815.991211
6152.688717	0.097632	0.153413	13915.965820
6152.689748	0.097430	0.153413	14016.416992
6152.690640	0.097493	0.153413	14103.380859
6153.659889	1.053893	0.169333	486.898499
6153.660770	1.477991	0.169333	1789.008301
6153.661635	1.474768	0.169333	3064.682617
6153.662743	1.435254	0.169333	4654.943848
6153.663651	1.399739	0.169333	5925.906738
6153.664520	1.367131	0.169333	7113.943848
6153.665516	1.331517	0.169333	8440.134766
6153.666528	1.296746	0.169333	9752.441406
6153.667427	1.267200	0.169333	10891.654297
6153.668295	1.238822	0.169333	11966.952148
6153.669401	0.937947	0.169333	13004.321289
6153.670316	0.131931	0.169333	13125.038086
6153.671190	0.097335	0.169333	13210.109375
6153.672172	0.097584	0.169333	13305.937500
6153.673181	0.097463	0.169333	13404.278320
6153.674069	0.097463	0.169333	13490.826172
6153.675051	0.097452	0.169333	13586.524414
6153.676086	0.097500	0.169333	13687.436523
6153.676987	0.097463	0.169333	13775.250977
6153.677843	0.097478	0.169333	13858.692383
6153.678930	0.097522	0.169333	13964.699219
6154.743735	0.991454	0.154561	417.402069
6154.744669	1.473929	0.154561	1794.052124
6154.745738	1.468678	0.154561	3364.068848
6154.746682	1.432580	0.154561	4716.424805
6154.747558	1.398270	0.154561	5941.309570
6154.748622	1.359298	0.154561	7387.602539
6154.749640	1.323611	0.154561	8735.038086
6154.750535	1.293142	0.154561	9892.400391
6154.751506	1.261882	0.154561	11117.688477
6154.752557	1.228791	0.154561	12409.148437
6154.753487	0.751322	0.154561	13107.877930
6154.754349	0.110577	0.154561	13203.195312
6154.755418	0.097375	0.154561	13307.290039
6154.756404	0.097372	0.154561	13403.298828
6154.757289	0.097390	0.154561	13489.489258
6154.758290	0.097485	0.154561	13587.072266
6154.759343	0.097518	0.154561	13689.758789
6154.760234	0.097343	0.154561	13776.491211
6154.761090	0.097478	0.154561	13859.932617
6154.762185	0.097445	0.154561	13966.634766
6154.763180	0.097324	0.154561	14063.472656
6155.726813	1.035597	0.176519	462.911804
6155.727677	1.475823	0.176519	1738.022705
6155.728782	1.468920	0.176519	3361.178955
6155.729755	1.431665	0.176519	4754.188965
6155.730623	1.397655	0.176519	5967.353516
6155.731646	1.360514	0.176519	7359.159180
6155.732692	1.323904	0.176519	8743.962891
6155.733578	1.293387	0.176519	9889.904297
6155.734462	1.263168	0.176519	11006.544922
6155.735585	1.229337	0.176519	12387.090820
6155.736542	0.743434	0.176519	13098.556641
6155.737399	0.109856	0.176519	13192.703125
6155.738423	0.097489	0.176519	13292.532227
6155.739462	0.097441	0.176519	13393.773437
6155.740348	0.097401	0.176519	13480.071289
6155.741282	0.097511	0.176519	13571.146484
6155.742326	0.097471	0.176519	13672.906250
6155.743260	0.097482	0.176519	13763.954102
6155.744126	0.097408	0.176519	13848.309570
6155.745190	0.097551	0.176519	13952.104492
6155.746212	0.097397	0.176519	14051.644531
6156.809667	1.002898	0.150613	432.248962
6156.810542	1.475350	0.150613	1723.180420
6156.811403	1.475577	0.150613	2993.652344
6156.812528	1.436005	0.150613	4609.157715
6156.813432	1.400493	0.150613	5875.203613
6156.814300	1.366362	0.150613	7061.206055
6156.815414	1.328602	0.150613	8541.269531
6156.816376	1.295845	0.150613	9787.872070
6156.817252	1.267266	0.150613	10897.997070
6156.818303	1.234010	0.150613	12194.941406
6156.819345	0.823323	0.150613	13052.843750
6156.820231	0.115148	0.150613	13154.864258
6156.821169	0.097434	0.150613	13246.257812
6156.822218	0.097562	0.150613	13348.600586
6156.823157	0.097365	0.150613	13440.025391
6156.824014	0.097599	0.150613	13523.667969
6156.825069	0.097489	0.150613	13626.518555
6156.826088	0.097471	0.150613	13725.840820
6156.826968	0.097504	0.150613	13811.644531
6156.827929	0.097482	0.150613	13905.324219
6156.828991	0.097434	0.150613	14008.798828
6157.800388	1.003107	0.171879	433.342102
6157.801418	1.477822	0.171879	1955.499023
6157.802477	1.466202	0.171879	3508.207520
6157.803364	1.431017	0.171879	4777.519531
6157.804234	1.397688	0.171879	5993.507812
6157.805128	1.363575	0.171879	7212.544434
6157.806161	1.327401	0.171879	8583.750000
6157.807062	1.296687	0.171879	9752.064453
6157.807943	1.267852	0.171879	10869.041992
6157.808944	1.236661	0.171879	12106.939453
6157.809873	0.999943	0.171879	13035.885742
6157.810807	0.145023	0.171879	13171.337891
6157.811673	0.097288	0.171879	13255.588867
6157.812701	0.097405	0.171879	13355.720703
6157.813580	0.097427	0.171879	13441.358398
6157.814452	0.097474	0.171879	13526.356445
6157.815412	0.097427	0.171879	13619.885742
6157.816366	0.097416	0.171879	13712.820312
6157.817236	0.097368	0.171879	13797.530273
6157.818172	0.097332	0.171879	13888.632812
6157.819233	0.097390	0.171879	13991.963867
6158.878225	1.067575	0.161961	536.989990
6158.879241	1.484454	0.161961	2045.195557
6158.880129	1.469099	0.161961	3349.755371
6158.881097	1.432386	0.161961	4736.305664
6158.882167	1.391202	0.161961	6224.892578
6158.883093	1.357123	0.161961	7481.588379
6158.883966	1.325105	0.161961	8638.405273
6158.885049	1.289161	0.161961	10034.567383
6158.886050	1.256602	0.161961	11292.425781
6158.886951	1.228942	0.161961	12399.702148
6158.887967	0.658499	0.161961	13068.736328
6158.889002	0.100690	0.161961	13172.950195
6158.889887	0.097306	0.161961	13259.066406
6158.890741	0.097452	0.161961	13342.291016
6158.891862	0.097529	0.161961	13451.621094
6158.892815	0.097386	0.161961	13544.430664
6158.893674	0.097401	0.161961	13628.098633
6158.894741	0.097544	0.161961	13732.177734
6158.895775	0.097482	0.161961	13832.973633
6158.896647	0.097533	0.161961	13918.022461
6158.897565	0.097430	0.161961	14007.463867
6159.869400	1.018510	0.177663	452.218231
6159.870271	1.475669	0.177663	1737.525879
6159.871309	1.470864	0.177663	3264.282959
6159.872356	1.431328	0.177663	4762.883789
6159.873239	1.396498	0.177663	5995.991211
6159.874188	1.361686	0.177663	7288.230957
6159.875265	1.324039	0.177663	8714.220703
6159.876209	1.291897	0.177663	9933.771484
6159.877076	1.262809	0.177663	11028.626953
6159.878131	1.229876	0.177663	12326.145508
6159.879172	0.690732	0.177663	13045.198242
6159.880048	0.105659	0.177663	13137.755859
6159.881021	0.097397	0.177663	13232.523437
6159.882079	0.097463	0.177663	13335.639648
6159.882994	0.097397	0.177663	13424.758789
6159.883860	0.097507	0.177663	13509.200195
6159.884946	0.097555	0.177663	13615.144531
6159.885936	0.097430	0.177663	13711.600586
6159.886827	0.097445	0.177663	13798.423828
6159.887825	0.097467	0.177663	13895.696289
6159.888865	0.097412	0.177663	13997.004883
6160.945155	1.056647	0.148740	520.926819
6160.946083	1.481971	0.148740	1896.196289
6160.946950	1.473047	0.148740	3173.328125
6160.948006	1.433229	0.148740	4686.817871
6160.949022	1.394279	0.148740	6103.404785
6160.949916	1.360935	0.148740	7320.081055
6160.950871	1.327804	0.148740	8588.133789
6160.951929	1.291926	0.148740	9954.992187
6160.952860	1.261088	0.148740	11129.064453
6160.953728	1.233054	0.148740	12199.355469
6160.954833	0.739717	0.148740	13016.742187
6160.955825	0.103088	0.148740	13119.005859
6160.956716	0.097423	0.148740	13205.809570
6160.957718	0.097610	0.148740	13303.614258
6160.958746	0.097416	0.148740	13403.757812
6160.959637	0.097419	0.148740	13490.558594
6160.960494	0.097500	0.148740	13574.116211
6160.961581	0.097562	0.148740	13680.166016
6160.962570	0.097397	0.148740	13776.492187
6160.963441	0.097471	0.148740	13861.389648
6160.964415	0.097522	0.148740	13956.375977
6161.943480	0.993300	0.165820	419.172424
6161.944527	1.481360	0.165820	1970.156250
6161.945566	1.465748	0.165820	3493.068848
6161.946463	1.430966	0.165820	4776.645020
6161.947430	1.394253	0.165820	6124.887695
6161.948501	1.354713	0.165820	7575.785156
6161.949430	1.322065	0.165820	8803.984375
6161.950299	1.291216	0.165820	9926.050781
6161.951397	1.256960	0.165820	11306.193359
6161.952391	1.225708	0.165820	12524.546875
6161.953287	0.680207	0.165820	13134.012695
6161.954298	0.104286	0.165820	13239.445312
6161.955349	0.097438	0.165820	13341.852539
6161.956242	0.097445	0.165820	13428.871094
6161.957099	0.097500	0.165820	13512.428711
6161.958201	0.097749	0.165820	13620.148437
6161.959156	0.097493	0.165820	13713.253906
6161.960012	0.097507	0.165820	13796.719727
6161.961090	0.097650	0.165820	13901.986328
6161.962139	0.097485	0.165820	14004.248047
6161.963007	0.097515	0.165820	14088.890625
6163.011599	1.066941	0.168563	530.269653
6163.012544	1.482711	0.168563	1931.431763
6163.013410	1.472135	0.168563	3206.300781
6163.014491	1.431533	0.168563	4753.788086
6163.015508	1.392502	0.168563	6169.962891
6163.016386	1.359869	0.168563	7363.928223
6163.017373	1.325479	0.168563	8672.175781
6163.018437	1.289344	0.168563	10044.038086
6163.019347	1.259410	0.168563	11190.101562
6163.020209	1.231707	0.168563	12251.833008
6163.021311	0.699353	0.168563	13022.519531
6163.022302	0.102012	0.168563	13123.613281
6163.023171	0.097372	0.168563	13208.229492
6163.024155	0.097573	0.168563	13304.241211
6163.025217	0.097485	0.168563	13407.770508
6163.026112	0.097328	0.168563	13494.878906
6163.026972	0.097496	0.168563	13578.725586
6163.028064	0.097562	0.168563	13685.263672
6163.029043	0.097434	0.168563	13780.651367
6163.029907	0.097467	0.168563	13864.863281
6163.030973	0.097551	0.168563	13968.852539
6164.014173	1.136638	0.179295	669.479858
6164.015217	1.485399	0.179295	2220.236572
6164.016105	1.464987	0.179295	3521.144531
6164.017016	1.429266	0.179295	4823.206055
6164.018094	1.388767	0.179295	6320.296875
6164.019042	1.353505	0.179295	7603.419434
6164.019908	1.323428	0.179295	8749.507812
6164.020966	1.287583	0.179295	10111.770508
6164.021998	1.254393	0.179295	11406.304687
6164.022884	1.226645	0.179295	12493.112305
6164.023850	0.662377	0.179295	13132.967773
6164.024906	0.100312	0.179295	13238.897461
6164.025825	0.097427	0.179295	13328.432617
6164.026687	0.097460	0.179295	13412.443359
6164.027729	0.097507	0.179295	13514.045898
6164.028747	0.097383	0.179295	13613.181641
6164.029632	0.097397	0.179295	13699.377930
6164.030607	0.097577	0.179295	13794.515625
6164.031665	0.097394	0.179295	13897.558594
6164.032578	0.097441	0.179295	13986.522461
6164.033440	0.097434	0.179295	14070.510742
6165.079484	0.991296	0.158146	419.318359
6165.080445	1.474519	0.158146	1836.331177
6165.081510	1.467817	0.158146	3399.556641
6165.082436	1.432083	0.158146	4725.665039
6165.083301	1.397725	0.158146	5934.696777
