time (s)	magX	magY	magZ
6185.556756	-192.402100	-121.332550	670.251343
6185.560095	-185.856216	-123.436584	674.693176
6185.563422	-178.959671	-125.540611	679.251892
6185.566755	-172.063126	-126.826416	682.174133
6185.570092	-165.634125	-129.222687	685.680847
6185.574351	-151.315018	-132.495621	692.928101
6185.577698	-143.950897	-134.073639	695.558167
6185.581065	-136.469894	-135.300995	697.895935
6185.584282	-129.047348	-136.937469	701.227356
6185.587183	-121.917007	-138.632385	702.454712
6185.590550	-114.202225	-140.268845	704.324951
6185.593859	-106.838104	-140.794861	705.902954
6185.597178	-99.123314	-142.606659	707.130310
6185.600090	-91.992989	-144.301575	707.305664
6185.603429	-84.395096	-145.412033	709.818848
6185.606760	-76.797195	-146.639389	709.059021
6185.610091	-69.433083	-147.165405	709.526611
6185.613423	-61.426067	-148.275864	709.877258
6185.616753	-54.354179	-149.561661	708.240784
6185.620127	-46.697838	-150.847458	707.831665
6185.623424	-39.275276	-151.490356	707.539490
6185.626750	-32.612507	-152.308594	706.721191
6185.630086	-25.423729	-152.659256	705.727600
6185.633461	-17.592052	-154.178848	704.558777
6185.636753	-10.578609	-154.529510	702.045593
6185.640087	-3.156049	-155.464630	700.409119
6185.643418	4.500292	-156.282883	697.895935
6185.646786	11.221508	-156.691986	695.558167
6185.650086	18.585623	-157.042664	692.811218
6185.653422	25.014612	-157.451782	690.999390
6185.656747	32.846291	-157.568665	686.908264
6185.660113	39.275276	-157.159561	684.628845
6185.663415	46.230274	-157.860901	680.362366
6185.666756	53.652836	-158.620697	677.147888
6185.670083	60.140270	-159.322037	671.595581
6185.674323	73.874924	-159.672699	664.348328
6185.677700	79.953239	-159.146698	659.555786
6185.680932	86.440674	-158.737579	654.061951
6185.684279	92.343658	-159.322037	648.860291
6185.687597	99.006424	-158.737579	643.600220
6185.690506	104.441849	-158.912918	638.223267
6185.693834	110.520157	-158.036224	634.015198
6185.697171	115.780243	-157.744019	627.410889
6185.700519	122.443024	-157.860901	622.559937
6185.703443	127.410873	-157.451782	617.007568
6185.706743	132.554062	-157.042664	611.163025
6185.710077	137.112793	-156.341324	603.915833
6185.713429	142.957336	-155.873764	597.779053
6185.716740	147.574524	-154.646408	592.051392
6185.720078	152.483932	-154.587967	584.862671
6185.723416	156.282883	-153.711288	578.199890
6185.726743	160.666275	-153.535934	572.180054
6185.730077	164.757462	-152.717712	566.452332
6185.733409	167.971939	-152.191696	559.789612
6185.736737	171.361786	-151.081238	553.769714
6185.740073	175.102280	-150.438339	548.334290
6185.743403	179.076569	-149.737000	541.496155
6185.746777	181.706604	-148.626526	535.827026
6185.750076	185.563995	-147.866745	529.047363
6185.753419	187.901810	-147.340744	522.618347
6185.756735	190.531845	-146.230286	515.721802
6185.760071	193.337219	-145.236710	510.987701
6185.763403	195.441254	-143.950897	504.558746
6185.766739	198.012848	-143.249557	497.486816
6185.770075	200.058441	-142.606659	492.226807
6185.773404	201.636475	-142.080658	485.388672
6185.777660	205.084747	-139.684387	473.115173
6185.780940	207.130341	-138.807709	143.308014
6185.784345	196.610168	-171.478668	-1777.440063
6185.787607	197.136169	-167.913498	-1599.240234
6185.790507	199.473984	-164.815903	-1417.533569
6185.793839	210.052612	-134.658096	440.268860
6185.797198	214.377548	-133.839859	433.956757
6185.800517	215.546463	-132.846283	430.157806
6185.803401	217.299820	-131.209808	423.202789
6185.806736	217.708939	-130.859146	417.767395
6185.810082	218.760971	-129.514908	412.565765
6185.813401	219.579193	-128.112213	405.201630
6185.816731	220.222092	-127.819992	400.175323
6185.820067	220.572754	-125.832840	393.746338
6185.823404	220.981888	-125.365280	388.135590
6185.826737	222.326141	-123.670364	382.232605
6185.830072	222.735245	-123.144363	376.563416
6185.833398	223.027466	-121.683228	370.660431
6185.836738	223.495026	-120.338989	366.861481
6185.840064	223.202805	-120.280540	360.607849
6185.843401	223.904160	-118.351837	356.165985
6185.846733	223.378128	-117.241379	350.613678
6185.850064	223.319702	-116.072479	346.405609
6185.853413	223.495026	-115.078903	341.788422
6185.856727	223.319702	-113.734665	337.463470
6185.860062	223.261261	-112.741089	332.612518
6185.863395	222.618347	-111.805962	328.345978
6185.866723	222.852142	-111.104622	324.897705
6185.870055	222.326141	-109.935715	320.280518
6185.873396	221.800110	-109.175919	316.423157
6185.878010	220.105194	-107.656334	309.117493
6185.880917	220.105194	-105.786087	303.915833
6185.884288	219.929855	-105.493866	300.993561
6185.887601	219.228531	-104.967857	297.077728
6185.890925	218.994736	-104.091179	293.220337
6185.893829	218.760971	-103.039154	289.362946
6185.897195	217.708939	-101.694916	286.265350
6185.900576	217.592041	-101.168907	282.992401
6185.903816	217.007584	-100.935127	279.076538
6185.906725	216.247803	-99.649330	276.621857
6185.910084	215.604904	-99.357101	273.348938
6185.913389	215.488022	-98.363533	270.835754
6185.916727	215.020462	-97.369957	267.329041
6185.920057	213.442413	-97.136177	264.348328
6185.923393	212.507294	-96.551720	261.133850
6185.926724	211.805969	-95.265923	258.445374
6185.930052	211.046173	-95.149033	255.113953
6185.933388	211.104614	-93.746346	252.133255
6185.936721	210.286377	-93.454124	249.269440
6185.940053	209.409714	-92.460548	246.639389
6185.943392	208.533020	-91.934547	244.535355
6185.946717	207.364105	-91.583870	241.496201
6185.950056	206.779663	-91.350090	238.866165
6185.953409	206.838104	-90.648743	236.411453
6185.956728	205.727646	-89.538284	233.255417
6185.960054	204.558731	-89.070717	231.268265
6185.963383	204.091171	-88.544708	229.398010
6185.966724	203.915833	-87.551140	226.767975
6185.970049	202.805374	-87.142021	224.021027
6185.973385	201.928680	-86.206894	222.150772
6185.976720	200.935120	-85.856224	219.988327
6185.981336	200.292236	-84.921097	216.306259
6185.984253	199.298660	-84.219757	215.838699
6185.987693	198.714203	-83.284630	212.974854
6185.990965	198.071304	-83.050850	211.513733
6185.993853	197.311508	-82.524841	210.812408
6185.997189	197.369965	-82.174171	208.240799
6186.000474	196.434830	-81.765053	206.838104
6186.003829	196.376389	-81.122147	206.078308
6186.007147	195.850388	-80.829926	204.149628
6186.010046	195.149048	-80.537697	202.980713
6186.013380	195.032150	-80.011688	201.694916
6186.016715	194.506134	-79.836349	200.935120
6186.020049	194.155472	-79.427238	199.649323
6186.023378	193.512573	-79.193459	199.649323
6186.026716	193.278793	-79.193459	198.129745
6186.030045	192.811234	-78.842781	196.668610
6186.033377	192.402100	-78.199883	195.675034
6186.036726	192.460556	-78.141441	195.616608
6186.040073	190.999420	-78.141441	194.038574
6186.043379	191.466980	-77.556984	193.045013
6186.046717	190.940979	-77.790764	193.337219
6186.050048	190.122742	-77.323204	192.051437
6186.053377	189.772064	-77.440094	191.233200
6186.056710	189.246063	-76.563416	190.298065
6186.060044	189.012283	-76.271187	189.187607
6186.063374	188.310928	-76.154297	188.895386
6186.066714	188.310928	-75.920517	189.187607
6186.070042	188.369370	-76.621857	187.668030
6186.073380	188.252487	-75.978958	186.499115
6186.076709	187.551147	-75.336060	185.739334
6186.081418	187.726471	-75.686737	185.154877
6186.084331	187.317352	-74.926941	184.570435
6186.087626	186.908249	-74.985390	183.927521
6186.090922	186.966675	-74.693161	183.284622
6186.094218	186.732895	-74.576271	182.583282
6186.097126	187.258911	-74.517830	182.583282
6186.100458	186.557571	-74.576271	183.226181
6186.103795	187.258911	-74.459381	182.349503
6186.107127	186.849792	-74.926941	182.524841
6186.110041	186.499115	-74.225601	182.174164
6186.113374	186.265335	-74.400940	183.050842
6186.116708	186.791351	-74.576271	182.174164
6186.120038	186.499115	-74.576271	182.466400
6186.123378	186.440689	-74.050262	181.706604
6186.126741	186.966675	-74.225601	182.466400
6186.130036	187.492691	-74.167160	182.524841
6186.133381	186.966675	-74.459381	183.869095
6186.136705	187.492691	-74.342491	183.693741
6186.140030	187.492691	-74.693161	184.102875
6186.143366	187.434250	-74.751610	184.628876
6186.146704	187.434250	-75.043831	185.797775
6186.150037	188.486267	-74.868500	185.914673
6186.153367	188.427811	-74.634720	186.557571
6186.156698	188.427811	-74.985390	186.674469
6186.160033	188.720047	-75.569847	187.200470
6186.163370	188.603149	-75.160721	188.544708
6186.166700	188.544708	-75.569847	190.005844
6186.170051	189.129166	-76.388077	190.531845
6186.173359	188.953827	-76.504967	190.531845
6186.176702	189.713623	-76.212738	191.233200
6186.180081	190.356522	-76.855644	191.992981
6186.184632	191.350098	-77.264755	195.090591
6186.187553	191.992981	-77.673874	195.149048
6186.190888	192.226761	-78.316772	196.317947
6186.194247	192.694336	-78.199883	197.545288
6186.197561	192.752777	-78.784332	198.831100
6186.200471	193.687897	-78.784332	199.532440
6186.203805	193.980133	-79.193459	200.876694
6186.207125	194.623032	-80.011688	201.811813
6186.210461	195.149048	-80.245468	203.448273
6186.213379	194.856812	-80.362358	204.032730
6186.216700	195.558151	-80.596146	205.318527
6186.220030	196.434830	-80.654587	206.195206
6186.223360	196.376389	-80.537697	208.007004
6186.226694	197.136169	-81.648163	208.766800
6186.230024	197.954422	-81.706604	211.163071
6186.233362	198.831100	-82.524841	211.630630
6186.236696	198.831100	-82.875511	213.150208
6186.240026	199.123322	-82.583282	214.494446
6186.243363	200.233795	-83.693748	216.773819
6186.246689	200.058441	-83.752190	218.234940
6186.250025	201.402695	-84.570427	220.046753
6186.253355	201.694916	-85.154877	222.384567
6186.256699	203.097610	-86.090004	224.663956
6186.260038	203.214508	-85.797783	227.761551
6186.263358	204.441864	-86.966690	228.638214
6186.266692	205.260086	-87.025131	231.151367
6186.270028	206.253647	-87.726471	234.891861
6186.273352	206.370544	-88.369377	236.002319
6186.276689	207.656342	-88.661598	238.632370
6186.280026	207.948563	-89.655174	242.080658
6186.283356	208.883698	-89.830505	244.067795
6186.287538	210.169479	-91.466980	250.321457
6186.290888	210.637039	-91.876099	252.308578
6186.294223	211.513733	-92.402107	255.756882
6186.297623	212.331970	-93.395676	258.562256
6186.300486	212.682648	-94.739922	262.244293
6186.303780	213.559311	-95.149033	265.108124
6186.307118	214.319107	-95.850380	268.497955
6186.310447	214.845108	-95.850380	271.537109
6186.313773	216.598480	-97.136177	274.459381
6186.316685	216.423157	-98.246643	278.024567
6186.320021	217.124481	-99.123314	281.180603
6186.323350	217.708939	-99.941551	284.921112
6186.326684	218.059616	-101.285805	288.194031
6186.330017	219.696091	-101.344238	292.051422
6186.333351	219.871429	-102.396263	294.447693
6186.336684	219.520752	-103.389832	298.597321
6186.340017	220.280533	-104.266510	302.980713
6186.343357	221.274109	-105.143188	306.545868
6186.346679	221.040314	-106.370544	310.344849
6186.350013	222.092346	-107.422554	313.851562
6186.353435	222.618347	-107.597900	318.234955
6186.356683	222.852142	-108.182350	322.150787
6186.360010	222.793701	-109.234367	326.125061
6186.363349	223.202805	-110.286377	330.099365
6186.366675	224.137924	-110.812393	335.067200
6186.370016	223.962585	-112.039742	339.509064
6186.373349	223.728821	-113.091751	344.769135
6186.376677	223.787262	-113.500885	348.275848
6186.380008	224.488586	-114.962006	353.535950
6186.383346	225.014618	-115.488014	358.679138
6186.386695	224.547058	-116.481590	364.114532
6186.390886	223.904160	-118.351837	373.524261
6186.394220	224.021027	-119.403862	379.953247
6186.397626	224.021027	-120.572769	385.447083
6186.400933	223.495026	-121.917007	390.940979
6186.403765	223.495026	-123.378143	395.908844
6186.407107	222.676804	-123.904144	401.811798
6186.410442	221.274109	-124.605492	408.299255
6186.413767	221.274109	-125.306831	413.734680
6186.416679	220.397430	-126.884865	420.338959
6186.420004	220.514328	-127.352432	426.300415
6186.423338	218.877838	-128.871994	432.495605
6186.426669	217.299820	-130.040909	438.106384
6186.430007	216.364700	-130.333130	444.418488
6186.433335	215.604904	-131.618942	451.139679
6186.436676	214.026886	-132.787842	457.860901
6186.440010	212.331970	-133.606079	463.822327
6186.443339	211.104614	-134.599655	469.140869
6186.446668	208.708359	-135.067215	477.732330
6186.450059	207.247238	-136.528351	483.343079
6186.453333	205.026291	-138.164825	490.414948
6186.456677	202.980713	-138.457047	497.077759
6186.460038	201.227356	-139.684387	502.688507
6186.463336	198.246628	-140.970200	508.766785
6186.466669	196.376389	-141.437759	514.026855
6186.470000	193.746353	-142.723541	522.852112
6186.473359	190.765625	-144.184692	528.696655
6186.476662	188.018707	-144.769150	534.950317
6186.480004	185.213333	-146.113388	540.561035
6186.483338	183.109299	-146.288712	548.275879
6186.486669	178.842789	-147.165405	553.594421
6186.489996	175.394516	-147.399185	559.672668
6186.494211	168.965515	-148.392746	571.186462
6186.497618	165.225021	-149.561661	578.024536
6186.500924	161.309174	-149.620102	585.154846
6186.504217	157.276459	-150.905914	590.181152
6186.507087	152.717712	-152.133255	597.077759
6186.510425	148.100525	-151.841034	602.746887
6186.513768	144.067795	-152.308594	609.292786
6186.517099	138.983047	-152.659256	614.611328
6186.520000	134.599655	-152.951492	620.163635
6186.523336	129.339569	-153.886612	626.066650
6186.526663	123.787262	-153.009933	631.092957
6186.529998	118.059608	-152.893036	637.288147
6186.533328	112.565758	-153.419052	642.431335
6186.536664	106.428993	-153.828171	648.392761
6186.539991	100.701347	-154.061951	653.243713
6186.543329	94.681473	-153.477509	658.737549
6186.546681	88.661598	-153.594391	664.056091
6186.549997	82.291061	-153.068375	667.270630
6186.553324	75.511398	-152.834595	671.420227
6186.556668	68.731735	-153.477509	676.154297
6186.559993	61.776741	-152.483932	681.881958
6186.563330	54.412621	-152.600815	684.102844
6186.566660	47.983635	-152.074814	688.836975
6186.569998	40.268848	-151.607254	692.343689
6186.573329	33.196960	-151.607254	694.038574
6186.576659	25.715956	-150.847458	698.655762
6186.579996	18.293396	-150.204559	700.701355
6186.583326	11.922852	-149.503220	703.448303
6186.586654	4.208066	-149.678558	705.786072
6186.590001	-4.383401	-148.626526	706.195190
6186.593322	-12.156633	-148.042084	708.299255
6186.597571	-26.592636	-146.873169	710.520142
6186.600917	-34.132088	-146.054932	710.695496
6186.604259	-41.496201	-145.762711	712.448853
6186.607500	-49.327877	-144.476913	712.799561
6186.610419	-56.399769	-143.249557	712.799561
6186.613755	-63.705437	-142.314438	713.910034
6186.617078	-70.952660	-141.729980	711.221497
6186.620428	-78.258331	-140.502625	711.221497
6186.623316	-85.680893	-139.392166	710.753967
6186.626657	-93.045006	-138.106369	708.942139
6186.629986	-100.467560	-136.352997	709.000610
6186.633323	-108.357681	-134.950317	707.013489
6186.636647	-115.195786	-133.781403	704.208069
6186.639982	-123.144363	-132.554062	702.396240
6186.643399	-129.924026	-130.976028	698.772644
6186.646652	-136.528351	-128.871994	698.129761
6186.649984	-144.126236	-127.352432	694.564575
6186.653322	-150.613678	-125.657509	691.233215
6186.656651	-157.977798	-124.196373	687.609558
6186.659981	-164.289886	-122.735237	684.804199
6186.663355	-171.653992	-119.988312	681.005249
6186.666650	-178.609009	-117.592049	677.907654
6186.669983	-185.213333	-116.014030	672.180054
6186.673313	-192.402100	-113.559319	668.848633
6186.676661	-197.545288	-111.922852	663.705444
6186.679980	-204.208069	-109.994164	658.386902
6186.683317	-210.461716	-108.007011	653.068420
6186.686639	-216.247803	-106.370544	648.918762
6186.689979	-221.683212	-104.383400	642.080627
6186.693309	-227.586197	-102.337814	637.872620
6186.697567	-237.755707	-98.012856	625.189941
6186.700903	-243.015793	-96.434830	618.702515
6186.704165	-247.282288	-94.564583	614.143738
6186.707539	-252.191711	-92.694328	606.721191
6186.710838	-256.633545	-90.531853	600.350647
6186.713736	-261.133850	-88.603157	594.155457
6186.717068	-264.932800	-86.557564	588.720032
6186.720435	-268.497955	-84.453537	581.940369
6186.723745	-272.939789	-83.167740	574.985413
6186.726640	-276.738739	-81.414375	569.374634
6186.729984	-279.368774	-79.427238	562.594971
6186.733333	-282.466400	-77.323204	555.639954
6186.736641	-285.330231	-76.095848	549.912292
6186.739979	-288.544708	-74.342491	542.782043
6186.743314	-291.291656	-72.296898	535.476379
6186.746640	-294.272339	-70.952660	528.638245
6186.749973	-296.259491	-69.082413	523.728821
6186.753307	-298.772644	-67.095268	516.656921
6186.756643	-301.578033	-66.335472	509.351257
6186.759977	-303.331360	-64.231445	503.214508
6186.763311	-305.143188	-62.653416	495.558167
6186.766637	-306.312103	-61.075394	490.298096
6186.769963	-307.773224	-59.497368	484.336670
6186.773302	-309.935699	-57.101112	476.037415
6186.776688	-310.812408	-56.165989	263.120972
6186.779969	-323.144379	-90.181175	-1718.819458
6186.783315	-324.663940	-86.148453	-1545.002930
6186.786639	-324.547058	-82.466393	-1392.635864
6186.789966	-317.708954	-50.146114	442.255981
6186.793303	-315.955597	-48.451199	436.294556
6186.796634	-316.832245	-46.697838	429.865601
6186.800898	-317.416718	-43.366451	416.364716
6186.804216	-318.527161	-42.255993	410.695496
6186.807556	-318.877838	-40.677963	404.266510
6186.810813	-319.111633	-38.573933	398.480408
6186.814162	-318.468750	-37.697254	392.285217
6186.817063	-319.053192	-35.651665	385.388672
6186.820438	-318.001160	-33.956753	380.537689
6186.823719	-318.001160	-33.839859	373.582703
6186.827078	-318.702515	-33.080070	367.738190
6186.829966	-317.942719	-31.209818	362.887207
6186.833297	-317.942719	-30.333138	356.282867
6186.836658	-316.773834	-29.339567	351.957916
6186.839967	-316.890717	-28.462887	345.587372
6186.843301	-315.371124	-26.767973	341.729980
6186.846633	-316.130920	-26.066628	336.762115
6186.849973	-314.669769	-24.839275	331.268250
6186.853295	-313.442413	-23.904150	326.241974
6186.856631	-313.442413	-23.261251	321.391022
6186.859964	-312.507294	-22.033899	316.715363
6186.863298	-310.929260	-20.981882	312.215088
6186.866629	-309.994141	-20.397429	307.597900
6186.869980	-309.409729	-19.520748	303.156036
6186.873290	-308.591461	-19.286966	298.305084
6186.876633	-307.247223	-18.585623	294.447693
6186.879963	-306.545868	-17.767387	290.239624
6186.883291	-305.493866	-17.416716	286.557587
6186.886622	-304.441864	-16.832262	282.466400
6186.889962	-303.565155	-16.189363	278.492126
6186.893296	-302.279388	-15.371127	274.050262
6186.896622	-301.636475	-15.312682	271.244873
6186.899961	-299.473999	-13.734658	266.335480
6186.904157	-297.369965	-13.267096	259.029816
6186.907473	-296.551727	-12.624197	256.107544
6186.910803	-295.499695	-11.981297	252.308578
6186.914187	-294.272339	-11.104617	248.860306
6186.917056	-292.986572	-10.812390	245.762711
6186.920383	-291.642303	-10.169491	241.671539
6186.923731	-291.174744	-9.818819	239.392166
6186.927064	-289.362946	-8.533022	236.762115
6186.930390	-288.194031	-8.474577	232.846283
6186.933286	-286.616028	-8.007013	229.105789
6186.936626	-285.330231	-7.130333	226.183502
6186.939955	-284.395111	-6.604325	223.611923
6186.943289	-282.758606	-6.195207	220.397430
6186.946623	-281.765045	-5.376973	217.475159
6186.949955	-280.128571	-5.201637	215.488022
6186.953289	-278.901215	-4.909410	212.799530
6186.956636	-278.550568	-3.974284	209.818817
6186.959960	-276.680298	-3.915838	207.305664
6186.963285	-275.686737	-3.623612	204.500290
6186.966622	-274.050262	-3.214494	202.045578
6186.969955	-273.232025	-3.039158	199.649323
6186.973290	-271.712433	-2.630041	197.486847
6186.976619	-271.186462	-2.863822	194.681473
6186.979950	-269.783752	-1.811806	193.103439
6186.983282	-268.731750	-2.045588	191.759201
6186.986614	-267.562805	-1.461134	189.070709
6186.989959	-266.335480	-1.168907	187.375809
6186.993284	-265.809479	-0.818235	185.680893
6186.996616	-265.283478	-1.285798	183.810638
6186.999975	-263.062531	-1.052016	181.765045
6187.004583	-261.367645	-0.701344	178.959671
6187.007469	-260.724701	-0.058445	177.498550
6187.010821	-259.789581	0.467563	175.102280
6187.014159	-259.263580	0.526008	175.160736
6187.017576	-258.503784	0.467563	173.524261
6187.020397	-257.101105	0.759790	171.712448
6187.023718	-256.867340	0.759790	171.128006
6187.027038	-256.282867	0.467563	169.491531
6187.030373	-254.704865	0.584454	168.439514
6187.033283	-254.354172	1.636470	167.329056
6187.036616	-254.295731	1.227352	165.225021
6187.039946	-253.535934	1.227352	163.939209
6187.043291	-252.074814	1.811806	163.237869
6187.046612	-251.665680	2.104033	162.770309
6187.049944	-250.905899	2.513150	160.666275
6187.053277	-250.438339	2.805377	159.555817
6187.056610	-250.029236	2.922268	158.912918
6187.059943	-249.269440	3.039158	157.977798
6187.063281	-248.684982	3.214494	157.101105
6187.066605	-247.048523	2.688486	155.172424
6187.069941	-247.457626	3.097604	154.003494
6187.073281	-246.697830	3.506721	153.594391
6187.076614	-246.113403	3.039158	153.185272
6187.079942	-245.528931	3.857393	151.431900
6187.083272	-244.476913	3.798948	150.730560
6187.086629	-244.360016	4.091175	150.263000
6187.089936	-244.418472	4.032730	149.853882
6187.093278	-243.600220	3.857393	148.743423
6187.096601	-243.541794	3.974284	149.035660
6187.099941	-242.665100	4.500292	147.866745
6187.103271	-242.489761	4.149620	147.340744
6187.107940	-241.671539	4.558738	146.347168
6187.110879	-241.496201	4.675628	145.938049
6187.114197	-241.203979	4.441847	145.762711
6187.117509	-240.619522	4.383401	145.879608
6187.120786	-240.619522	4.324956	145.236710
6187.123743	-240.561081	4.500292	145.412033
6187.127028	-240.677979	4.441847	145.412033
6187.130366	-240.210419	4.734074	146.288712
6187.133700	-240.268845	4.617183	145.470490
6187.136600	-240.327286	4.792519	144.886032
6187.139939	-241.028641	4.266511	145.412033
6187.143267	-240.619522	4.675628	145.353592
6187.146600	-240.502625	4.032730	145.295135
6187.149937	-240.093521	3.740503	145.645828
6187.153269	-241.203979	3.798948	145.353592
6187.156606	-240.911743	3.857393	145.061356
6187.159936	-240.736420	4.208066	145.996506
6187.163270	-241.145538	3.740503	146.054932
6187.166635	-240.677979	4.091175	146.230286
6187.169930	-241.028641	3.682057	146.756287
6187.173273	-241.028641	3.798948	146.814728
6187.176597	-241.963776	3.214494	146.580948
6187.179929	-241.846878	3.740503	147.632965
6187.183262	-241.379303	4.208066	148.100525
6187.186595	-242.255997	3.974284	148.217422
6187.189927	-242.431335	3.448276	148.509644
6187.193269	-242.781998	3.506721	148.684982
6187.196593	-243.600220	4.032730	149.210983
6187.199927	-243.483353	3.623612	149.210983
6187.203264	-243.132660	4.324956	150.496780
6187.206593	-243.775558	4.032730	150.146118
6187.210865	-244.067795	4.091175	152.016373
6187.214110	-244.301575	3.682057	152.425476
6187.217464	-245.236710	3.448276	153.009933
6187.220783	-245.704269	3.623612	153.009933
6187.223685	-246.347168	3.389831	154.529510
6187.227023	-246.990067	3.448276	155.113968
6187.230379	-246.931625	3.506721	155.581528
6187.233722	-247.808289	2.980713	156.282883
6187.236595	-248.042084	3.156049	156.867325
6187.239926	-249.152542	2.980713	158.211578
6187.243255	-249.853897	3.214494	159.088257
6187.246589	-251.081223	2.688486	160.432495
6187.249926	-250.847458	2.454705	161.601395
6187.253300	-251.899475	2.104033	163.120987
6187.256589	-252.717712	2.220923	164.114563
6187.259940	-253.419037	1.928697	165.634125
6187.263255	-254.003494	1.461134	166.978378
6187.266586	-254.120392	1.344243	168.965515
6187.269927	-255.347748	0.233781	169.842194
6187.273253	-256.575104	0.058445	171.478668
6187.276586	-257.627136	-0.292227	173.173584
6187.279923	-258.445374	-0.876680	174.985382
6187.283250	-259.497375	-0.058445	176.388077
6187.286586	-260.023376	-1.052016	178.375214
6187.289915	-261.075409	-1.461134	180.187027
6187.293251	-262.244293	-1.461134	181.531265
6187.296606	-263.471649	-2.045588	184.044418
6187.299937	-264.523682	-2.396260	185.622437
6187.303254	-265.575684	-2.688486	187.551147
6187.306587	-266.686157	-2.922268	188.836929
6187.311213	-269.199310	-3.857393	193.921692
6187.314106	-269.023956	-3.506721	194.681473
6187.317457	-271.069550	-3.623612	197.545288
6187.320788	-271.186462	-4.558738	199.357101
6187.324189	-272.822906	-4.149620	200.935120
6187.327027	-273.056702	-4.909410	203.623611
6187.330396	-274.634705	-4.967855	205.786087
6187.333686	-275.978973	-6.078317	207.656342
6187.337018	-276.914093	-5.844535	210.227936
6187.339943	-278.258331	-6.253653	213.033325
6187.343248	-279.310333	-6.954997	214.494446
6187.346578	-280.713043	-6.896552	217.358276
6187.349915	-281.531250	-7.188778	219.988327
6187.353244	-282.349518	-8.065459	221.858566
6187.356576	-283.985962	-8.357686	225.248383
6187.359914	-285.213318	-8.942139	227.761551
6187.363244	-285.914673	-9.175920	231.735825
6187.366579	-287.317352	-10.169491	233.547638
6187.369912	-288.778503	-10.578609	236.703674
6187.373246	-289.596710	-10.812390	240.327286
6187.376578	-290.707184	-11.396844	243.074219
6187.379910	-292.402100	-12.039742	246.347168
6187.383253	-293.278778	-12.331969	250.263000
6187.386623	-294.506134	-12.857978	254.061966
6187.389915	-294.856812	-13.500876	256.984222
6187.393240	-296.727051	-13.968439	261.309174
6187.396579	-297.486847	-15.137346	265.108124
6187.399910	-299.123322	-15.254237	269.257751
6187.403246	-300.526001	-16.715372	273.232025
6187.406579	-301.519592	-17.358271	276.914093
6187.409905	-302.922272	-18.293396	282.115723
6187.414147	-304.967865	-19.462303	291.408539
6187.417450	-305.610748	-20.806547	295.791931
6187.420781	-307.305664	-21.624781	299.766205
6187.424178	-308.591461	-22.618351	304.149628
6187.427036	-309.468140	-22.969025	309.526581
6187.430333	-310.344849	-24.605494	314.202209
6187.433674	-310.520172	-25.306839	318.760956
6187.437001	-311.864410	-26.183519	324.371704
6187.440326	-312.390411	-26.709526	328.345978
6187.443261	-313.033325	-28.345997	333.547638
6187.446569	-313.909973	-29.398012	338.223267
6187.449899	-315.254242	-29.982466	343.132660
6187.453237	-315.488037	-31.326708	348.977203
6187.456588	-315.955597	-32.554062	353.652832
6187.459905	-316.656921	-33.722969	359.205139
6187.463236	-316.423157	-34.774986	364.348328
6187.466565	-317.358276	-36.177673	369.783752
6187.469899	-317.825836	-37.054356	375.277618
6187.473233	-318.176514	-38.106369	380.888367
6187.476569	-318.176514	-39.509056	386.206879
6187.479976	-318.702515	-40.677963	392.343658
6187.483231	-318.585632	-41.963764	397.662201
6187.486601	-318.351837	-43.191116	403.915833
6187.489901	-318.760956	-44.067799	409.292786
6187.493237	-318.819397	-45.762711	416.072449
6187.496561	-318.001160	-47.282291	421.507874
6187.499915	-316.773834	-48.509644	428.930481
6187.503230	-316.014038	-49.853886	434.015167
6187.506562	-316.306244	-51.256573	440.911774
6187.509904	-315.137329	-52.776154	445.879608
6187.513239	-315.020477	-54.529510	453.126801
6187.517432	-312.624207	-57.860901	466.101685
6187.520773	-311.279968	-59.380478	474.050293
6187.524166	-310.169495	-62.068962	481.414368
6187.527506	-308.942139	-62.945644	487.960236
6187.530362	-307.013428	-64.815895	495.441254
6187.533656	-305.493866	-66.335472	502.571594
6187.536983	-301.811829	-68.673286	509.292786
6187.540317	-300.701355	-70.952660	516.890747
6187.543240	-298.012848	-72.647568	523.962585
6187.546555	-295.382812	-75.160721	530.800720
6187.549895	-292.577423	-76.680305	538.340149
6187.553225	-289.947388	-78.492111	544.067810
6187.556560	-286.966675	-80.479256	551.139709
6187.559895	-284.395111	-82.524841	557.802429
6187.563223	-281.531250	-84.453537	564.056091
6187.566562	-277.615417	-85.973114	570.192871
6187.569896	-274.517822	-88.544708	577.381653
6187.573250	-270.309753	-90.531853	583.401550
6187.576557	-266.393921	-92.460548	589.713623
6187.579898	-262.711853	-94.739922	594.623047
6187.583235	-259.263580	-96.376389	601.928711
6187.586578	-254.704865	-98.538864	607.130310
6187.589894	-250.263000	-100.000000	614.202209
6187.593222	-246.405609	-102.396263	619.871399
6187.596556	-241.788437	-103.448273	625.423706
6187.599898	-236.762115	-105.727646	630.099365
6187.603223	-232.203384	-107.948563	636.177673
6187.606555	-227.644653	-108.708359	641.087097
6187.609893	-222.150772	-111.279953	647.399170
6187.613220	-216.481598	-112.331978	651.665710
6187.616581	-210.520172	-114.377556	671.186462
6187.620757	-199.006424	-118.118057	666.744629
6187.624092	-193.103439	-120.631203	670.368164
6187.627475	-187.609589	-122.150787	674.167175
6187.630863	-180.537704	-123.787262	678.316772
