time (s)	det(V)
6189.784710	0.089133	
6189.786351	0.092827	
6189.787826	0.096714	
6189.789470	0.099522	
6189.790954	0.101971	
6189.792646	0.106044	
6189.794125	0.108920	
6189.795806	0.111937	
6189.797311	0.115301	
6189.798969	0.118709	
6189.800510	0.121557	
6189.802120	0.124929	
6189.803699	0.127696	
6189.805367	0.130673	
6189.806943	0.132530	
6189.808619	0.136244	
6189.810195	0.138693	
6189.811849	0.140752	
6189.813455	0.144103	
6189.815081	0.147113	
6189.816711	0.149078	
6189.818313	0.151830	
6189.819994	0.153916	
6189.821590	0.156329	
6189.823239	0.157771	
6189.824847	0.160237	
6189.826534	0.161981	
6189.828111	0.162650	
6189.829795	0.164692	
6189.831346	0.167576	
6189.833067	0.168994	
6189.834626	0.170436	
6189.836299	0.171705	
6189.837844	0.173619	
6189.839540	0.172733	
6189.841045	0.174622	
6189.842815	0.176149	
6189.844293	0.176588	
6189.846071	0.177824	
6189.847553	0.178997	
6189.849305	0.179790	
6189.850794	0.179976	
6189.852577	0.180495	
6189.854070	0.180999	
6189.855857	0.181623	
6189.857347	0.181526	
6189.859103	0.181555	
6189.860614	0.182578	
6189.862348	0.182320	
6189.863878	0.183565	
6189.865592	0.182993	
6189.867128	0.183222	
6189.868853	0.183984	
6189.870408	0.183790	
6189.872089	0.182997	
6189.873645	0.183670	
6189.875323	0.183375	
6189.876926	0.182477	
6189.878407	0.182195	
6189.880040	0.182590	
6189.881555	0.182107	
6189.883182	0.182775	
6189.884660	0.181800	
6189.886299	0.181792	
6189.887777	0.180302	
6189.889423	0.179988	
6189.890907	0.179871	
6189.892530	0.179915	
6189.894032	0.179025	
6189.895683	0.177865	
6189.897216	0.178622	
6189.898835	0.178110	
6189.900401	0.177059	
6189.902001	0.176378	
6189.903592	0.176700	
6189.905171	0.175234	
6189.906757	0.174835	
6189.908399	0.174050	
6189.910003	0.172664	
6189.911618	0.171665	
6189.913282	0.170598	
6189.914851	0.170223	
6189.916523	0.171283	
6189.918099	0.168704	
6189.940325	0.160329	
6189.942014	0.157868	
6189.943587	0.155487	
6189.945256	0.152708	
6189.946855	0.151044	
6189.948505	0.149670	
6189.950103	0.146468	
6189.951730	0.144623	
6189.953317	0.143966	
6189.954945	0.141356	
6189.956615	0.139100	
6189.958197	0.137191	
6189.959859	0.135229	
6189.961441	0.132232	
6189.963127	0.130077	
6189.964713	0.128562	
6189.966396	0.127072	
6189.967953	0.124961	
6189.969667	0.123748	
6189.971205	0.121456	
6189.972929	0.118781	
6189.974461	0.117114	
6189.976186	0.114757	
6189.977674	0.112155	
6189.979432	0.111152	
6189.980917	0.109718	
6189.982528	0.108372	
6189.984043	0.106289	
6189.985606	0.104457	
6189.987142	0.103973	
6189.988676	0.101436	
6189.990289	0.100094	
6189.991776	0.097794	
6189.993415	0.096118	
6189.994943	0.093806	
6189.996619	0.092678	
6189.998105	0.091848	
6189.999800	0.089786	
6190.001283	0.089705	
6190.003010	0.087961	
6190.004480	0.086269	
6190.006186	0.083755	
6190.007667	0.082909	
6190.009435	0.082208	
6190.010915	0.080891	
6190.012676	0.080383	
6190.014161	0.078692	
6190.015938	0.078853	
6190.017425	0.077636	
6190.019208	0.075892	
6190.020696	0.076226	
6190.022433	0.073539	
6190.023932	0.072029	
6190.025678	0.071767	
6190.027195	0.070309	
6190.028887	0.069938	
6190.030438	0.069724	
6190.032148	0.069487	
6190.033692	0.067577	
6190.035368	0.067618	
6190.036940	0.066868	
6190.038598	0.064898	
6190.040167	0.062925	
6190.041808	0.064020	
6190.043416	0.063203	
6190.045049	0.062901	
6190.046668	0.060431	
6190.048276	0.062276	
6190.049926	0.060765	
6190.051527	0.058473	
6190.053176	0.058880	
6190.054774	0.058530	
6190.056465	0.056870	
6190.058030	0.055734	
6190.059745	0.055202	
6190.061306	0.055033	
6190.063014	0.053152	
6190.064559	0.053438	
6190.066273	0.053668	
6190.067820	0.050997	
6190.069543	0.050667	
6190.071061	0.049982	
6190.072815	0.049333	
6190.074292	0.048334	
6190.076083	0.047307	
6190.077570	0.046388	
6190.079343	0.046630	
6190.080833	0.045526	
6190.082621	0.044882	
6190.084109	0.043335	
6190.085713	0.042195	
6190.087231	0.041836	
6190.088778	0.040511	
6190.090374	0.039786	
6190.091878	0.039174	
6190.093508	0.038859	
6190.095016	0.036978	
6190.096644	0.036249	
6190.098136	0.035709	
6190.099852	0.036688	
6190.101326	0.035657	
6190.103066	0.034400	
6190.104538	0.033075	
6190.106230	0.032325	
6190.107715	0.030900	
6190.109405	0.030469	
6190.110891	0.029594	
6190.112664	0.028994	
6190.114157	0.028893	
6190.115936	0.028748	
6190.117415	0.027149	
6190.119200	0.027137	
6190.120690	0.026891	
6190.122429	0.025187	
6190.123931	0.025155	
6190.125677	0.024414	
6190.127205	0.023209	
6190.128928	0.023375	
6190.130469	0.022678	
6190.132174	0.022650	
6190.133722	0.022243	
6190.135394	0.021771	
6190.136946	0.022380	
6190.138610	0.020700	
6190.140186	0.020809	
6190.141812	0.019403	
6190.143423	0.019330	
6190.145060	0.018251	
6190.146676	0.018476	
6190.148297	0.019584	
6190.149921	0.018182	
6190.151519	0.018275	
6190.153183	0.018589	
6190.154751	0.018017	
6190.156423	0.016583	
6190.157976	0.016788	
6190.159673	0.016386	
6190.161228	0.016333	
6190.162921	0.015737	
6190.164466	0.016663	
6190.166187	0.016539	
6190.167683	0.015983	
6190.169442	0.016132	
6190.170927	0.015954	
6190.172712	0.014677	
6190.174194	0.014226	
6190.175961	0.014976	
6190.177446	0.014661	
6190.179221	0.013868	
6190.180713	0.013783	
6190.182469	0.014935	
6190.183979	0.014243	
6190.185477	0.014545	
6190.187068	0.014182	
6190.188557	0.013159	
6190.190212	0.012881	
6190.191699	0.013251	
6190.193326	0.012873	
6190.194841	0.012377	
6190.196474	0.012583	
6190.197956	0.012607	
6190.199594	0.013167	
6190.201070	0.012635	
6190.202774	0.012148	
6190.204251	0.012317	
6190.205936	0.011173	
6190.207416	0.010911	
6190.209102	0.010331	
6190.210602	0.010351	
6190.212254	0.009674	
6190.213796	0.009993	
6190.215518	0.010436	
6190.217051	0.009388	
6190.218725	0.009489	
6190.220280	0.008812	
6190.221947	0.008248	
6190.223514	0.007056	
6190.225157	0.006532	
6190.226744	0.006919	
6190.228363	0.005920	
6190.229984	0.006262	
6190.231596	0.006069	
6190.233269	0.003177	
6190.234861	0.002866	
6190.236497	0.002738	
6190.238084	0.002125	
6190.239779	0.000945	
6190.241338	0.000574	
6190.243039	0.000445	
6190.244591	0.000127	
6190.246290	-0.000380	
6190.247842	-0.000231	
6190.249513	-0.000791	
6190.251028	-0.000928	
6190.252760	-0.001190	
6190.254249	-0.001621	
6190.256032	-0.002628	
6190.257512	-0.002910	
6190.259290	-0.003402	
6190.260766	-0.004086	
6190.262548	-0.004372	
6190.264028	-0.003857	
6190.265772	-0.004135	
6190.267280	-0.004892	
6190.269023	-0.004332	
6190.270534	-0.004566	
6190.272259	-0.006258	
6190.273791	-0.006302	
6190.275506	-0.005887	
6190.277049	-0.006520	
6190.278734	-0.006983	
6190.280292	-0.006270	
6190.281955	-0.006717	
6190.283548	-0.006814	
6190.285209	-0.007087	
6190.286829	-0.006491	
6190.288316	-0.007176	
6190.289932	-0.008066	
6190.291457	-0.008344	
6190.293088	-0.008107	
6190.294576	-0.008965	
6190.296228	-0.009061	
6190.297705	-0.007941	
6190.299332	-0.007643	
6190.300813	-0.008816	
6190.302508	-0.008449	
6190.303995	-0.008397	
6190.305649	-0.009130	
6190.307161	-0.009496	
6190.308801	-0.009460	
6190.310365	-0.010105	
6190.311962	-0.010379	
6190.313547	-0.010443	
6190.315189	-0.009166	
6190.316772	-0.010459	
6190.318403	-0.009952	
6190.320001	-0.010044	
6190.321611	-0.010379	
6190.323256	-0.011345	
6190.324854	-0.011708	
6190.326513	-0.011877	
6190.328085	-0.012457	
6190.329769	-0.012284	
6190.331325	-0.012107	
6190.333013	-0.012578	
6190.334585	-0.013005	
6190.336275	-0.012872	
6190.337833	-0.013340	
6190.339553	-0.014206	
6190.341073	-0.014890	
6190.342810	-0.014770	
6190.344300	-0.015672	
6190.346074	-0.016010	
6190.347550	-0.016304	
6190.349301	-0.016216	
6190.350789	-0.016896	
6190.352586	-0.016913	
6190.354062	-0.018028	
6190.355824	-0.018746	
6190.357313	-0.019672	
6190.359062	-0.019297	
6190.360565	-0.020361	
6190.362299	-0.021223	
6190.363817	-0.021034	
6190.365517	-0.021505	
6190.367056	-0.022444	
6190.368757	-0.022762	
6190.370311	-0.022802	
6190.371989	-0.024691	
6190.373560	-0.025328	
6190.375225	-0.025634	
6190.376807	-0.026512	
6190.378464	-0.027539	
6190.380050	-0.027999	
6190.381657	-0.027761	
6190.383271	-0.028700	
6190.384890	-0.029437	
6190.386517	-0.029646	
6190.387998	-0.030802	
6190.389553	-0.032124	
6190.391049	-0.032913	
6190.392666	-0.033159	
6190.394163	-0.033981	
6190.395765	-0.034839	
6190.397288	-0.034641	
6190.398833	-0.035225	
6190.400388	-0.035818	
6190.401890	-0.036414	
6190.403525	-0.036651	
6190.405091	-0.038138	
6190.406689	-0.039370	
6190.408220	-0.039878	
6190.409869	-0.040418	
6190.411356	-0.041203	
6190.413073	-0.042090	
6190.414545	-0.041485	
6190.416265	-0.042384	
6190.417809	-0.043028	
6190.419521	-0.043540	
6190.421038	-0.044398	
6190.422781	-0.045151	
6190.424260	-0.046239	
6190.426036	-0.046867	
6190.427531	-0.047548	
6190.429311	-0.048076	
6190.430786	-0.048354	
6190.432580	-0.048398	
6190.434058	-0.049312	
6190.435823	-0.049904	
6190.437314	-0.050174	
6190.439046	-0.051266	
6190.440557	-0.052648	
6190.442304	-0.052555	
6190.443812	-0.053458	
6190.445547	-0.054517	
6190.447081	-0.054791	
6190.448787	-0.055037	
6190.450337	-0.056249	
6190.452035	-0.056587	
6190.453593	-0.056761	
6190.455269	-0.058573	
6190.456856	-0.059516	
6190.458528	-0.060120	
6190.460121	-0.060926	
6190.461778	-0.062509	
6190.463370	-0.062694	
6190.465016	-0.063355	
6190.466635	-0.063613	
6190.468248	-0.065373	
6190.469916	-0.065853	
6190.471509	-0.067283	
6190.473152	-0.069402	
6190.474748	-0.070320	
6190.476408	-0.070953	
6190.477992	-0.072902	
6190.479685	-0.073982	
6190.481246	-0.075162	
6190.482955	-0.075899	
6190.484489	-0.077450	
6190.486187	-0.078236	
6190.487710	-0.079642	
6190.489450	-0.082095	
6190.490945	-0.083412	
6190.492559	-0.085052	
6190.494055	-0.086421	
6190.495666	-0.088685	
6190.497188	-0.089124	
6190.498746	-0.090325	
6190.500336	-0.092274	
6190.501831	-0.094071	
6190.503469	-0.095280	
6190.505020	-0.096959	
6190.506629	-0.099618	
6190.508132	-0.101523	
6190.509822	-0.102663	
6190.511296	-0.105258	
6190.513017	-0.106176	
6190.514487	-0.108065	
6190.516190	-0.109560	
6190.517711	-0.111437	
6190.519449	-0.113520	
6190.520928	-0.115260	
6190.522711	-0.117673	
6190.524199	-0.119615	
6190.525989	-0.121149	
6190.527468	-0.123204	
6190.529259	-0.125484	
6190.530741	-0.126709	
6190.532517	-0.127792	
6190.533995	-0.130008	
6190.535729	-0.131204	
6190.537229	-0.132807	
6190.538949	-0.135003	
6190.540475	-0.137315	
6190.542199	-0.138640	
6190.543736	-0.140155	
6190.545442	-0.142024	
6190.546986	-0.143204	
6190.548670	-0.143708	
6190.550226	-0.145625	
6190.551898	-0.146484	
6190.553487	-0.147837	
6190.555124	-0.149469	
6190.556726	-0.151213	
6190.558355	-0.152365	
6190.559948	-0.153408	
6190.561584	-0.155181	
6190.563257	-0.155567	
6190.564846	-0.155874	
6190.566514	-0.157046	
6190.568094	-0.158137	
6190.569773	-0.158891	
6190.571361	-0.159978	
6190.573022	-0.161626	
6190.574582	-0.162399	
6190.576260	-0.162919	
6190.577807	-0.164043	
6190.579517	-0.165284	
6190.581025	-0.165707	
6190.582759	-0.165771	
6190.584243	-0.166907	
6190.586025	-0.167129	
6190.587501	-0.167737	
6190.589282	-0.169111	
6190.590773	-0.169864	
6190.592561	-0.170629	
6190.594042	-0.171862	
6190.595650	-0.172511	
6190.597182	-0.172978	
6190.598735	-0.172865	
6190.600330	-0.173969	
6190.601825	-0.174517	
6190.603494	-0.174988	
6190.604976	-0.175806	
6190.606623	-0.177143	
6190.608138	-0.177820	
6190.609820	-0.178227	
6190.611296	-0.179093	
6190.613038	-0.179403	
6190.614511	-0.179008	
6190.616198	-0.179536	
6190.617681	-0.180829	
6190.619386	-0.180861	
6190.620872	-0.181147	
6190.622642	-0.182090	
6190.624122	-0.183109	
6190.625909	-0.183395	
6190.627384	-0.183850	
6190.629177	-0.185131	
6190.630655	-0.184181	
6190.632398	-0.183927	
6190.633906	-0.184414	
6190.635650	-0.184225	
6190.637175	-0.183431	
6190.638903	-0.184479	
6190.640428	-0.184732	
6190.642149	-0.183939	
6190.643684	-0.184358	
6190.645370	-0.184724	
6190.646921	-0.183782	
6190.648624	-0.182299	
6190.650195	-0.181832	
6190.651863	-0.181288	
6190.653445	-0.180104	
6190.655107	-0.179616	
6190.656697	-0.179145	
6190.658349	-0.178267	
6190.659960	-0.176982	
6190.661569	-0.175999	
6190.663216	-0.174227	
6190.664813	-0.172076	
6190.666487	-0.170190	
6190.668088	-0.168905	
6190.669734	-0.166633	
6190.671315	-0.164800	
6190.672999	-0.163439	
6190.674566	-0.161231	
6190.676284	-0.158311	
6190.677815	-0.156937	
6190.679525	-0.154097	
6190.681058	-0.150935	
6190.682767	-0.147930	
6190.684249	-0.145327	
6190.686006	-0.142467	
6190.687496	-0.139184	
6190.689297	-0.136977	
6190.690780	-0.134346	
6190.692577	-0.130177	
6190.694084	-0.127849	
6190.695572	-0.125335	
6190.697138	-0.121299	
6190.698675	-0.118261	
6190.700282	-0.115063	
6190.701771	-0.111187	
6190.703422	-0.107820	
6190.704913	-0.104529	
6190.706570	-0.102148	
6190.708060	-0.098986	
6190.709756	-0.094917	
6190.711234	-0.092097	
6190.712951	-0.088447	
6190.714422	-0.084919	
6190.716125	-0.080528	
6190.717617	-0.078328	
6190.719328	-0.073599	
6190.720819	-0.070501	
6190.722522	-0.067118	
6190.723998	-0.064213	
6190.725757	-0.060797	
6190.727250	-0.057446	
6190.729003	-0.053526	
6190.730511	-0.049832	
6190.732231	-0.045747	
6190.733753	-0.042968	
6190.735477	-0.038605	
6190.737020	-0.035020	
6190.738700	-0.031974	
6190.740256	-0.028414	
6190.741915	-0.025106	
6190.743478	-0.021980	
6190.745135	-0.018278	
6190.746720	-0.013907	
6190.748346	-0.009553	
6190.749966	-0.005436	
6190.751574	-0.001802	
6190.753199	0.002105	
6190.754804	0.005336	
6190.756446	0.008579	
6190.758050	0.012269	
6190.759736	0.015854	
6190.761295	0.019004	
6190.762984	0.023109	
6190.764530	0.026863	
6190.766220	0.032321	
6190.767776	0.037260	
6190.769487	0.040531	
6190.771011	0.044423	
6190.772765	0.048149	
6190.774257	0.051214	
6190.776044	0.055476	
6190.777525	0.059235	
6190.779321	0.062393	
6190.780803	0.066155	
6190.782582	0.070840	
6190.784066	0.073551	
6190.785869	0.076903	
6190.787352	0.081568	
6190.789128	0.084746	
6190.790614	0.088114	
6190.792370	0.091538	
6190.793873	0.095188	
6190.795619	0.099059	
6190.797153	0.102769	
6190.798687	0.106128	
6190.800272	0.110249	
6190.801767	0.113033	
6190.803433	0.116457	
6190.804924	0.118769	
6190.806583	0.121742	
6190.808068	0.124187	
6190.809686	0.128288	
6190.811160	0.131567	
6190.812789	0.134746	
6190.814271	0.136909	
6190.815972	0.139709	
6190.817474	0.142818	
6190.819175	0.146138	
6190.820658	0.147902	
6190.822344	0.150621	
6190.823842	0.152768	
6190.825509	0.156257	
6190.827039	0.156901	
6190.828724	0.159214	
6190.830267	0.161647	
6190.831944	0.164281	
6190.833509	0.166263	
6190.835161	0.168390	
6190.836763	0.170263	
6190.838392	0.171206	
6190.839987	0.172197	
6190.841631	0.173724	
6190.843255	0.175053	
6190.844869	0.176713	
6190.846552	0.178586	
6190.848131	0.180395	
6190.849813	0.182783	
6190.851387	0.182526	
6190.853047	0.184354	
6190.854613	0.185140	
6190.856293	0.185361	
6190.857855	0.186115	
6190.859593	0.187231	
6190.861124	0.187319	
6190.862836	0.187432	
6190.864352	0.189627	
6190.866077	0.190699	
6190.867561	0.190912	
6190.869335	0.191315	
6190.870825	0.191871	
6190.872611	0.192262	
6190.874087	0.192822	
6190.875885	0.192846	
6190.877363	0.193515	
6190.879120	0.192488	
6190.880612	0.193539	
6190.882379	0.194800	
6190.883877	0.194598	
6190.885605	0.194727	
6190.887135	0.194179	
6190.888883	0.193918	
6190.890405	0.194429	
6190.892115	0.193611	
6190.893664	0.194030	
6190.895347	0.193076	
6190.896907	0.192387	
6190.898597	0.193390	
6190.900203	0.192612	
6190.901682	0.193233	
6190.903312	0.191903	
6190.904834	0.191613	
6190.906466	0.190437	
6190.907943	0.189567	
6190.909559	0.188616	
6190.911038	0.188322	
6190.912671	0.187710	
6190.934961	0.179399	
6190.936586	0.177244	
6190.938204	0.173873	
6190.939833	0.172161	
6190.941432	0.169707	
6190.943074	0.168229	
6190.944647	0.166054	
6190.946343	0.163967	
6190.947889	0.162158	
6190.949573	0.159435	
6190.951106	0.157626	
6190.952810	0.154915	
6190.954353	0.153489	
6190.956080	0.151105	
6190.957574	0.148196	
6190.959364	0.145997	
6190.960844	0.143757	
6190.962627	0.141292	
6190.964101	0.140055	
6190.965876	0.137775	
6190.967366	0.136067	
6190.969122	0.134049	
6190.970611	0.132002	
6190.972385	0.128868	
6190.973878	0.127398	
6190.975616	0.124844	
6190.977126	0.123253	
6190.978853	0.120453	
6190.980386	0.119031	
6190.982098	0.117009	
6190.983644	0.115623	
6190.985350	0.114604	
6190.986918	0.113033	
6190.988597	0.110733	
6190.990151	0.108219	
6190.991801	0.107236	
6190.993385	0.105665	
6190.995034	0.103853	
6190.996634	0.102293	
6190.998247	0.100855	
6190.999880	0.100021	
6191.001485	0.098801	
6191.003166	0.097814	
6191.004649	0.096964	
6191.006218	0.094905	
6191.007715	0.093351	
6191.009351	0.091336	
6191.010837	0.090237	
6191.012450	0.088380	
6191.013960	0.088766	
6191.015533	0.086970	
6191.017066	0.086752	
6191.018594	0.085987	
6191.020187	0.085350	
6191.021781	0.084009	
6191.023373	0.082933	
6191.024935	0.081395	
6191.026553	0.080536	
6191.028071	0.079594	
6191.029752	0.077910	
6191.031240	0.078196	
6191.032984	0.077644	
6191.034531	0.076774	
6191.036257	0.074881	
6191.037790	0.073576	
6191.039503	0.073326	
6191.041048	0.071944	
6191.042753	0.071747	
6191.044273	0.068842	
6191.046045	0.068403	
6191.047528	0.067549	
6191.049318	0.068476	
6191.050797	0.067130	
6191.052577	0.066558	
6191.054055	0.062969	
6191.055825	0.061756	
6191.057303	0.062002	
6191.059077	0.060951	
6191.060575	0.059625	
6191.062335	0.058667	
6191.063841	0.057567	
6191.065566	0.056693	
6191.067091	0.057591	
6191.068798	0.055198	
6191.070334	0.054775	
6191.072053	0.053390	
6191.073603	0.051118	
6191.075279	0.050952	
6191.076836	0.050070	
6191.078484	0.048531	
6191.080074	0.047891	
6191.081725	0.046973	
6191.083316	0.046574	
6191.084936	0.044761	
6191.086570	0.044834	
6191.088164	0.043448	
6191.089828	0.042686	
6191.091439	0.040402	
6191.093093	0.040209	
6191.094677	0.039520	
6191.096358	0.038070	
6191.097918	0.038022	
6191.099605	0.036821	
6191.101147	0.035536	
6191.102872	0.034505	
6191.104410	0.035520	
6191.106108	0.033373	
6191.107598	0.032757	
6191.109144	0.031999	
6191.110648	0.031749	
6191.112235	0.029872	
6191.113772	0.030013	
6191.115296	0.029675	
6191.116889	0.029224	
6191.118383	0.028168	
6191.120049	0.029216	
6191.121548	0.027480	
6191.123208	0.026303	
6191.124718	0.026126	
6191.126410	0.024857	
6191.127897	0.024744	
6191.129621	0.024656	
6191.131091	0.024623	
6191.132808	0.024478	
6191.134294	0.023894	
6191.135994	0.023330	
6191.137475	0.023060	
6191.139252	0.022198	
6191.140736	0.022956	
6191.142498	0.022202	
6191.143983	0.021260	
6191.145749	0.021566	
6191.147234	0.021083	
6191.148972	0.020792	
6191.150487	0.020780	
6191.152199	0.020510	
6191.153721	0.020692	
6191.155424	0.020531	
6191.156968	0.019334	
6191.158652	0.019383	
6191.160219	0.019818	
6191.161893	0.018819	
6191.163458	0.018605	
6191.165114	0.019427	
6191.166696	0.019254	
6191.168331	0.018984	
6191.169936	0.018178	
6191.171548	0.018827	
6191.173193	0.017985	
6191.174812	0.016647	
6191.176486	0.017961	
6191.178090	0.016897	
6191.179724	0.016772	
6191.181315	0.016704	
6191.182989	0.016986	
6191.184564	0.017393	
6191.186265	0.016696	
6191.187824	0.017501	
6191.189554	0.015846	
6191.191089	0.015717	
6191.192795	0.015294	
6191.194316	0.015024	
6191.196033	0.013993	
6191.197518	0.014194	
6191.199299	0.015403	
6191.200780	0.014391	
6191.202556	0.014105	
6191.204035	0.014452	
6191.205803	0.014045	
6191.207280	0.013316	
6191.209001	0.011829	
6191.210527	0.011620	
6191.212020	0.011249	
6191.213609	0.011825	
6191.215095	0.012381	
6191.216749	0.011298	
6191.218235	0.011076	
6191.219871	0.010637	
6191.221390	0.010754	
6191.223007	0.009803	
6191.224482	0.008486	
6191.226101	0.008482	
6191.227591	0.008772	
6191.229297	0.007447	
6191.230787	0.007813	
6191.232498	0.008172	
6191.233979	0.007870	
6191.235658	0.007491	
6191.237161	0.007459	
6191.238799	0.006701	
6191.240328	0.003644	
6191.242017	0.002967	
6191.243574	0.002709	
6191.245239	0.002395	
6191.246797	0.002403	
6191.248458	0.002520	
6191.250051	0.002363	
6191.251690	0.002065	
6191.253297	0.001928	
6191.254921	0.001493	
6191.256520	0.000973	
6191.258125	0.001130	
6191.259792	0.000731	
6191.261367	0.000333	
6191.263048	0.000377	
6191.264611	0.000474	
6191.266289	0.000151	
6191.267845	0.000453	
6191.269509	-0.000187	
6191.271062	0.000091	
6191.272764	-0.000485	
6191.274281	-0.000791	
6191.276016	-0.000896	
6191.277495	-0.001150	
6191.279271	-0.001424	
6191.280754	-0.001025	
6191.282525	-0.000662	
6191.284009	-0.000948	
6191.285793	-0.000896	
6191.287281	-0.000529	
6191.289056	-0.001045	
6191.290553	-0.001496	
6191.292271	-0.001790	
6191.293785	-0.001529	
6191.295506	-0.001512	
6191.297034	-0.001617	
6191.298707	-0.001122	
6191.300250	-0.000799	
6191.301917	-0.001069	
6191.303490	-0.000755	
6191.305160	-0.000896	
6191.306731	-0.001480	
6191.308383	-0.001964	
6191.309977	-0.001557	
6191.311598	-0.001678	
6191.313210	-0.001839	
6191.314729	-0.001222	
6191.316371	-0.001267	
6191.317849	-0.001822	
6191.319482	-0.001734	
6191.320958	-0.001516	
6191.322587	-0.002290	
6191.324071	-0.002741	
6191.325679	-0.002560	
6191.327191	-0.003055	
6191.328847	-0.003124	
6191.330385	-0.003474	
6191.331989	-0.002817	
6191.333546	-0.003051	
6191.335139	-0.003538	
6191.336734	-0.003418	
6191.338305	-0.003599	
6191.339919	-0.004614	
6191.341449	-0.004824	
6191.343129	-0.005041	
6191.344713	-0.005569	
6191.346386	-0.005508	
6191.347966	-0.005742	
6191.349645	-0.005480	
6191.351203	-0.006346	
6191.352885	-0.006080	
6191.354438	-0.006955	
6191.356137	-0.007220	
6191.357682	-0.008026	
6191.359398	-0.008433	
6191.360895	-0.009271	
6191.362659	-0.009553	
6191.364140	-0.009158	
6191.365927	-0.009206	
6191.367412	-0.010230	
6191.369174	-0.010069	
6191.370648	-0.010773	
6191.372402	-0.011760	
6191.373897	-0.012183	
6191.375629	-0.012643	
6191.377140	-0.013110	
6191.378874	-0.013988	
6191.380393	-0.013984	
6191.382105	-0.014463	
6191.383631	-0.013811	
6191.385298	-0.015035	
6191.386847	-0.015156	
6191.388522	-0.015728	
6191.390103	-0.016268	
6191.391764	-0.017174	
6191.393343	-0.017094	
6191.394967	-0.017682	
6191.396567	-0.018045	
6191.398190	-0.017831	
6191.399826	-0.018186	
6191.401427	-0.018488	
6191.403090	-0.019040	
6191.404679	-0.018874	
6191.406337	-0.019595	
6191.407916	-0.019990	
6191.409595	-0.020147	
6191.411154	-0.020731	
6191.412873	-0.021106	
6191.414413	-0.020631	
6191.416126	-0.020868	
6191.417605	-0.021211	
6191.419239	-0.021626	
6191.420720	-0.021952	
6191.422346	-0.021803	
6191.423870	-0.022524	
6191.425431	-0.022733	
6191.426989	-0.023294	
6191.428515	-0.023257	
6191.430106	-0.023386	
6191.431674	-0.023100	
6191.433267	-0.023003	
6191.434800	-0.023773	
6191.436458	-0.024204	
6191.437933	-0.024252	
6191.439641	-0.024965	
6191.441120	-0.024981	
6191.442823	-0.025251	
6191.444302	-0.025718	
6191.446025	-0.026601	
6191.447513	-0.026129	
6191.449280	-0.026097	
6191.450762	-0.026770	
6191.452539	-0.026810	
6191.454024	-0.027076	
6191.455772	-0.028285	
6191.457253	-0.028998	
6191.458993	-0.029203	
6191.460503	-0.030706	
6191.462231	-0.030859	
6191.463746	-0.030911	
6191.465469	-0.031088	
6191.466990	-0.031805	
6191.468702	-0.032466	
6191.470240	-0.033046	
6191.471901	-0.033856	
6191.473465	-0.035149	
6191.475108	-0.036136	
6191.476704	-0.036555	
6191.478363	-0.037775	
6191.479946	-0.038194	
6191.481592	-0.038500	
6191.483203	-0.039093	
6191.484827	-0.040273	
6191.486489	-0.041151	
6191.488065	-0.042106	
6191.489729	-0.044072	
6191.491304	-0.044764	
6191.492969	-0.045441	
6191.494541	-0.046911	
6191.496208	-0.047995	
6191.497754	-0.048777	
6191.499451	-0.049651	
6191.500964	-0.050303	
6191.502693	-0.051842	
6191.504173	-0.053035	
6191.505942	-0.054416	
6191.507421	-0.055645	
6191.509187	-0.057079	
6191.510667	-0.058646	
6191.512458	-0.059919	
6191.513944	-0.060628	
6191.515721	-0.061973	
6191.517204	-0.062993	
6191.518956	-0.064531	
6191.520457	-0.065724	
6191.522002	-0.066409	
6191.523604	-0.068390	
6191.525085	-0.069712	
6191.526740	-0.070646	
6191.528224	-0.072024	
6191.529852	-0.072955	
6191.531375	-0.073784	
6191.533013	-0.074828	
6191.534486	-0.076173	
6191.536206	-0.077406	
6191.537680	-0.078377	
6191.539389	-0.080061	
6191.540862	-0.081495	
6191.542575	-0.082268	
6191.544083	-0.083928	
6191.545793	-0.084729	
6191.547270	-0.085994	
6191.549042	-0.086921	
6191.550522	-0.087432	
6191.552254	-0.088786	
6191.553761	-0.089636	
6191.555487	-0.090820	
6191.557013	-0.092625	
6191.558746	-0.093370	
6191.560288	-0.094849	
6191.561988	-0.095940	
6191.563534	-0.096814	
6191.565222	-0.097616	
6191.566783	-0.098103	
6191.568465	-0.099719	
6191.570040	-0.100605	
6191.571688	-0.101959	
6191.573289	-0.103828	
6191.574912	-0.105113	
6191.576525	-0.105842	
6191.578152	-0.107389	
6191.579775	-0.108001	
6191.581387	-0.109032	
6191.583054	-0.110813	
6191.584643	-0.111659	
6191.586319	-0.113169	
6191.587889	-0.114265	
6191.589600	-0.116871	
6191.591164	-0.118543	
6191.592856	-0.119651	
6191.594421	-0.121697	
6191.596132	-0.123047	
6191.597677	-0.124042	
6191.599378	-0.125867	
6191.600878	-0.127417	
6191.602631	-0.128976	
6191.604115	-0.130052	
6191.605883	-0.132763	
6191.607366	-0.134660	
6191.609140	-0.136276	
6191.610630	-0.138709	
6191.612422	-0.140675	
6191.613897	-0.142322	
6191.615659	-0.144050	
6191.617154	-0.145444	
6191.618906	-0.147700	
6191.620420	-0.149392	
6191.622142	-0.151628	
6191.623667	-0.154282	
6191.625201	-0.156289	
6191.626817	-0.158270	
6191.628308	-0.160027	
