time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
4603.384548	250.647415	1.591228	0.100000	125
4605.468233	249.457397	1.626750	0.100000	127
4607.552327	249.382904	1.624962	0.100000	129
4609.636501	256.659851	1.471083	0.100000	131
4611.720694	249.500000	1.619678	0.100000	133
4613.803692	249.857407	1.615068	0.100000	135
4615.886090	250.311905	1.611205	0.100000	137
4617.967955	251.087997	1.603329	0.100000	139
4620.049364	251.927826	1.538174	0.100000	141
4622.131137	252.440598	1.522390	0.100000	143
4624.212564	253.251266	1.502875	0.100000	145
4626.294220	253.829193	1.482252	0.100000	147
4628.376210	231.202499	1.425470	0.100000	149
4630.459237	254.140060	1.452716	0.100000	151
4632.542849	253.931885	1.448320	0.100000	153
4634.626963	253.572586	1.447309	0.100000	155
4636.711383	253.197662	1.449400	0.100000	157
4638.796050	252.917648	1.456234	0.100000	159
4640.881091	252.716583	1.460926	0.100000	161
4642.965986	252.710129	1.466318	0.100000	163
4645.051041	252.978729	1.468654	0.100000	165
4647.135224	252.571594	1.535885	0.100000	167
4649.218923	252.590744	1.534389	0.100000	169
4651.302573	252.701263	1.531961	0.100000	171
4653.385890	252.845261	1.531330	0.100000	173
4655.469076	253.075851	1.529908	0.100000	175
4657.552077	253.398514	1.526958	0.100000	177
4659.634727	253.564651	1.517777	0.100000	179
4661.717284	253.877213	1.507824	0.100000	181
4663.800288	253.949066	1.497768	0.100000	183
4665.883768	253.903152	1.415597	0.100000	185
4667.968087	254.195526	1.413506	0.100000	187
4670.052883	254.281433	1.418859	0.100000	189
4672.138101	254.295166	1.423275	0.100000	191
4674.224095	254.181168	1.432757	0.100000	193
4676.310034	253.970764	1.446616	0.100000	195
4678.395873	253.861206	1.455509	0.100000	197
4680.481541	253.769775	1.461530	0.100000	199
4682.567132	253.656067	1.467175	0.100000	201
4684.652274	252.560913	1.515004	0.100000	203
4686.737101	252.313004	1.514970	0.100000	205
4688.821302	252.122437	1.515346	0.100000	207
4690.905176	252.101593	1.514251	0.100000	209
4692.988653	252.204987	1.511896	0.100000	211
4695.070644	252.638657	1.505195	0.100000	213
4697.154210	253.164673	1.499080	0.100000	215
4699.236666	254.288437	1.448265	0.100000	217
4701.318662	254.184341	1.438082	0.100000	219
4703.400350	254.652100	1.426891	0.100000	221
4705.482353	255.128036	1.414050	0.100000	223
4707.564119	256.195221	1.466523	0.100000	225
4709.646360	256.438843	1.458262	0.100000	227
4711.728622	256.574158	1.449751	0.100000	229
4713.811826	256.334473	1.441746	0.100000	231
4715.895301	256.304932	1.435268	0.100000	233
4717.979511	256.148895	1.434069	0.100000	235
4720.063353	256.061096	1.432935	0.100000	237
4722.147459	255.997742	1.433737	0.100000	239
4724.231626	255.908356	1.434607	0.100000	241
4726.315802	255.909042	1.434074	0.100000	243
4728.399803	255.821777	1.432870	0.100000	245
4730.483698	255.866989	1.430613	0.100000	247
4732.567547	255.909988	1.427716	0.100000	249
4734.651135	255.915497	1.423252	0.100000	251
4736.734548	256.104462	1.421559	0.100000	253
4738.817927	256.189423	1.415686	0.100000	255
