time (s)	coil I (A)	last det (V)	int current (uC)
9477.072800	1.134646	1.014011	15693.938477
9477.073750	1.114772	1.014011	16752.970703
9477.074819	1.087507	1.014011	17915.515625
9477.075748	0.712720	1.014011	18577.632812
9477.076617	0.111537	1.014011	18674.558594
9477.077668	0.098287	1.014011	18777.859375
9477.078683	0.098276	1.014011	18877.609375
9477.079571	0.098214	1.014011	18964.824219
9477.080529	0.098320	1.014011	19059.015625
9477.081590	0.098368	1.014011	19163.384766
9477.082507	0.098181	1.014011	19253.416016
9477.083370	0.098243	1.014011	19338.199219
9477.084449	0.098375	1.014011	19444.345703
9477.085436	0.098148	1.014011	19541.218750
9478.051358	1.069021	1.014781	543.062683
9478.052277	1.465975	1.014781	1890.294189
9478.053145	1.456414	1.014781	3154.461182
9478.054184	1.418046	1.014781	4627.810547
9478.055213	1.379886	1.014781	6047.713867
9478.056115	1.347411	1.014781	7263.078613
9478.057083	1.314441	1.014781	8535.457031
9478.058156	1.278684	1.014781	9907.485352
9478.059083	1.249285	1.014781	11065.572266
9478.059955	1.221749	1.014781	12130.937500
9478.061059	1.189969	1.014781	13444.664062
9478.062062	1.160691	1.014781	14608.836914
9478.062960	1.135734	1.014781	15628.725586
9478.063948	1.115054	1.014781	16730.398437
9478.065015	1.088148	1.014781	17891.453125
9478.065912	0.765458	1.014781	18578.068359
9478.066774	0.117697	1.014781	18679.523437
9478.067889	0.098342	1.014781	18789.175781
9478.068836	0.098258	1.014781	18882.226562
9478.069696	0.098302	1.014781	18966.765625
9478.070745	0.098427	1.014781	19070.015625
9478.071780	0.098225	1.014781	19171.677734
9478.072657	0.098126	1.014781	19257.734375
9478.073575	0.098221	1.014781	19347.902344
9478.074656	0.098361	1.014781	19454.230469
9478.075593	0.098218	1.014781	19546.259766
9479.147068	1.072364	0.964842	594.089905
9479.148121	1.468466	0.964842	2140.384033
9479.149027	1.449254	0.964842	3453.408203
9479.149950	1.414896	0.964842	4759.357422
9479.150819	1.381176	0.964842	5959.599121
9479.151879	1.344624	0.964842	7384.900391
9479.152761	1.313928	0.964842	8543.785156
