time (s)	det(V)
8039.798272	-0.003615	
8039.799865	-0.003196	
8039.801520	-0.003752	
8039.803095	-0.004622	
8039.804771	-0.005404	
8039.806326	-0.005271	
8039.808023	-0.005750	
8039.809564	-0.005537	
8039.811270	-0.005710	
8039.812814	-0.005952	
8039.814515	-0.006222	
8039.816010	-0.006596	
8039.817548	-0.006262	
8039.819061	-0.007353	
8039.820633	-0.008018	
8039.822166	-0.008203	
8039.823692	-0.008892	
8039.825313	-0.010056	
8039.826805	-0.009464	
8039.828443	-0.009319	
8039.829959	-0.009617	
8039.831594	-0.010729	
8039.833084	-0.010524	
8039.834779	-0.011225	
8039.836261	-0.011732	
8039.837987	-0.012473	
8039.839462	-0.012095	
8039.841174	-0.013460	
8039.842659	-0.014024	
8039.844360	-0.012961	
8039.845843	-0.013847	
8039.847612	-0.014218	
8039.849094	-0.014129	
8039.850871	-0.014423	
8039.852366	-0.015152	
8039.854102	-0.015688	
8039.855606	-0.015861	
8039.857338	-0.016562	
8039.858853	-0.017469	
8039.860569	-0.016784	
8039.862101	-0.017162	
8039.863771	-0.017428	
8039.865324	-0.017541	
8039.866992	-0.017537	
8039.868571	-0.018186	
8039.870226	-0.018895	
8039.871812	-0.019499	
8039.873455	-0.019825	
8039.875031	-0.019990	
8039.876676	-0.019728	
8039.878301	-0.019527	
8039.879905	-0.019934	
8039.881563	-0.020454	
8039.883131	-0.020341	
8039.884805	-0.020675	
8039.886373	-0.021956	
8039.888048	-0.022198	
8039.889608	-0.021900	
8039.891289	-0.022484	
8039.892832	-0.022504	
8039.894545	-0.022637	
8039.896042	-0.022657	
8039.897784	-0.023148	
8039.899262	-0.023128	
8039.901020	-0.023853	
8039.902502	-0.024808	
8039.904271	-0.024792	
8039.905758	-0.025292	
8039.907540	-0.025715	
8039.909026	-0.026299	
8039.910767	-0.026452	
8039.912268	-0.026476	
8039.914003	-0.026883	
8039.915520	-0.027382	
8039.917234	-0.027600	
8039.918764	-0.028881	
8039.920279	-0.029864	
8039.921914	-0.030001	
8039.923403	-0.030806	
8039.925040	-0.031612	
8039.926563	-0.031918	
8039.928193	-0.032559	
8039.929674	-0.032857	
8039.931303	-0.033602	
8039.932773	-0.033896	
8039.934474	-0.034911	
8039.935969	-0.036369	
8039.937678	-0.036970	
8039.939161	-0.037344	
8039.940872	-0.038927	
8039.942354	-0.039777	
8039.944022	-0.040281	
8039.945540	-0.041232	
8039.947237	-0.041993	
8039.948770	-0.042758	
8039.950468	-0.043709	
8039.952023	-0.045224	
8039.953710	-0.046517	
8039.955288	-0.047645	
8039.956961	-0.048825	
8039.958542	-0.050138	
8039.960186	-0.050819	
8039.961754	-0.052205	
8039.963412	-0.052853	
8039.965023	-0.054074	
8039.966631	-0.055456	
8039.968267	-0.056825	
8039.969866	-0.058283	
8039.971515	-0.060217	
8039.973110	-0.060934	
8039.974774	-0.062368	
8039.976358	-0.063714	
8039.978066	-0.065051	
8039.979613	-0.066183	
8039.981325	-0.067960	
8039.982866	-0.068608	
8039.984562	-0.070429	
8039.986079	-0.072109	
8039.987801	-0.074336	
8039.989290	-0.074792	
8039.991081	-0.076443	
8039.992557	-0.077897	
8039.994351	-0.078546	
8039.995830	-0.080222	
8039.997615	-0.082135	
8039.999096	-0.082953	
8040.000861	-0.084065	
8040.002341	-0.085922	
8040.004108	-0.087948	
8040.005615	-0.088919	
8040.007371	-0.090578	
8040.008881	-0.092045	
8040.010594	-0.092875	
8040.012107	-0.094321	
8040.013827	-0.095662	
8040.015372	-0.096959	
8040.017055	-0.098148	
8040.018637	-0.099558	
8040.020129	-0.101572	
8040.021773	-0.102724	
8040.023290	-0.104658	
8040.024948	-0.105975	
8040.026423	-0.107183	
8040.028057	-0.108170	
8040.029536	-0.109854	
8040.031181	-0.111215	
8040.032671	-0.112420	
8040.034296	-0.114176	
8040.035797	-0.115913	
8040.037493	-0.117995	
8040.038982	-0.119296	
8040.040640	-0.120610	
8040.042149	-0.122978	
8040.043793	-0.123655	
8040.045353	-0.125311	
8040.046966	-0.126918	
8040.048547	-0.128517	
8040.050214	-0.129963	
8040.051801	-0.132227	
8040.053427	-0.134866	
8040.055033	-0.136646	
8040.056673	-0.138044	
8040.058295	-0.140586	
8040.059902	-0.142213	
8040.061540	-0.143776	
8040.063123	-0.145759	
8040.064795	-0.147954	
8040.066363	-0.149360	
8040.068057	-0.152123	
8040.069605	-0.154399	
8040.071315	-0.157312	
8040.072865	-0.158863	
8040.074564	-0.161594	
8040.076106	-0.163825	
8040.077845	-0.165328	
8040.079333	-0.167592	
8040.081085	-0.170653	
8040.082563	-0.171785	
8040.084339	-0.174682	
8040.085818	-0.177127	
8040.087567	-0.179693	
8040.089048	-0.181707	
8040.090816	-0.184471	
8040.092317	-0.186726	
8040.094059	-0.188124	
8040.095567	-0.190416	
8040.097282	-0.192511	
8040.098798	-0.194743	
8040.100510	-0.196471	
8040.102042	-0.199109	
8040.103722	-0.201249	
8040.105282	-0.203420	
8040.106972	-0.204801	
8040.108531	-0.207219	
8040.110197	-0.208141	
8040.111782	-0.209962	
8040.113448	-0.211041	
8040.115042	-0.213338	
8040.116678	-0.213922	
8040.118298	-0.215763	
8040.119926	-0.216874	
8040.121580	-0.218832	
8040.123054	-0.219223	
8040.124695	-0.220588	
8040.126176	-0.221342	
8040.127790	-0.221245	
8040.129272	-0.222184	
8040.130904	-0.222458	
8040.132415	-0.222454	
8040.133990	-0.222885	
8040.135518	-0.223130	
8040.137163	-0.223811	
8040.138705	-0.223606	
8040.140325	-0.223082	
8040.141889	-0.223416	
8040.143479	-0.222389	
8040.145080	-0.221668	
8040.146648	-0.220580	
8040.148278	-0.220347	
8040.149871	-0.219166	
8040.151528	-0.218043	
8040.153095	-0.217740	
8040.154776	-0.216629	
8040.156362	-0.214441	
8040.158041	-0.213462	
8040.159613	-0.211863	
8040.161301	-0.209398	
8040.162860	-0.207496	
8040.164572	-0.205623	
8040.166103	-0.203758	
8040.167828	-0.201482	
8040.169327	-0.200539	
8040.171090	-0.198380	
8040.172572	-0.195665	
8040.174354	-0.193518	
8040.175846	-0.192173	
8040.177617	-0.188958	
8040.179100	-0.186154	
8040.180883	-0.184003	
8040.182360	-0.181055	
8040.184101	-0.177566	
8040.185609	-0.175713	
8040.187365	-0.173373	
8040.188882	-0.169924	
8040.190624	-0.167914	
8040.192149	-0.165090	
8040.193863	-0.161340	
8040.195400	-0.158375	
8040.197105	-0.154802	
8040.198657	-0.152180	
8040.200357	-0.148558	
8040.201921	-0.146020	
8040.203574	-0.143184	
8040.205162	-0.139921	
8040.206821	-0.136022	
8040.208410	-0.133299	
8040.210050	-0.129319	
8040.211641	-0.125440	
8040.213280	-0.121814	
8040.214927	-0.118253	
8040.216525	-0.114120	
8040.218188	-0.110599	
8040.219786	-0.106668	
8040.221431	-0.103135	
8040.222912	-0.099276	
8040.224473	-0.095775	
8040.225977	-0.092089	
8040.227611	-0.087606	
8040.229107	-0.083384	
8040.230713	-0.079215	
8040.232241	-0.075061	
8040.233783	-0.071190	
8040.235359	-0.067271	
8040.236849	-0.062980	
8040.238506	-0.059347	
8040.240086	-0.054207	
8040.241688	-0.050952	
8040.243230	-0.046211	
8040.244884	-0.041131	
8040.246371	-0.036224	
8040.248094	-0.032285	
8040.249565	-0.027362	
8040.251302	-0.022395	
8040.252837	-0.018645	
8040.254550	-0.013166	
8040.256085	-0.007865	
8040.257786	-0.002685	
8040.259282	0.001638	
8040.261030	0.007410	
8040.262526	0.012337	
8040.264298	0.017231	
8040.265778	0.022416	
8040.267552	0.027197	
8040.269030	0.032906	
8040.270788	0.039842	
8040.272282	0.044016	
8040.273995	0.048636	
8040.275511	0.053035	
8040.277256	0.059613	
8040.278783	0.064298	
8040.280500	0.069596	
8040.282043	0.074176	
8040.283752	0.079268	
8040.285298	0.083824	
8040.286969	0.088472	
8040.288542	0.091969	
8040.290187	0.096984	
8040.291785	0.102285	
8040.293444	0.107047	
8040.295040	0.111003	
8040.296689	0.115905	
8040.298302	0.119216	
8040.299919	0.123914	
8040.301595	0.128115	
8040.303168	0.131205	
8040.304847	0.135156	
8040.306412	0.139060	
8040.308089	0.143370	
8040.309661	0.147197	
8040.311348	0.150565	
8040.312905	0.154851	
8040.314619	0.157602	
8040.316158	0.160716	
8040.317888	0.164571	
8040.319394	0.167721	
8040.321128	0.170296	
8040.322629	0.173345	
8040.324396	0.176648	
8040.325893	0.180080	
8040.327511	0.183259	
8040.329017	0.185720	
8040.330597	0.188487	
8040.332142	0.191295	
8040.333686	0.193805	
8040.335281	0.196109	
8040.336772	0.197616	
8040.338409	0.199553	
8040.339953	0.202985	
8040.341590	0.204218	
8040.343088	0.206820	
8040.344811	0.208919	
8040.346288	0.210647	
8040.348017	0.213072	
8040.349492	0.214518	
8040.351206	0.216291	
8040.352694	0.217793	
8040.354405	0.218631	
8040.355888	0.220150	
8040.357656	0.221193	
8040.359151	0.221983	
8040.360939	0.223735	
8040.362412	0.225560	
8040.364194	0.226390	
8040.365667	0.227220	
8040.367407	0.227240	
8040.368911	0.227518	
8040.370645	0.228670	
8040.372160	0.228658	
8040.373891	0.228730	
8040.375438	0.228948	
8040.377150	0.229645	
8040.378688	0.228549	
8040.380405	0.229028	
8040.381960	0.228674	
8040.383633	0.229145	
8040.385209	0.228219	
8040.386884	0.227880	
8040.388481	0.227582	
8040.390130	0.226462	
8040.391716	0.225439	
8040.393361	0.224976	
8040.394958	0.223679	
8040.396592	0.223014	
8040.398250	0.222418	
8040.399845	0.221403	
8040.401514	0.219655	
8040.403109	0.218458	
8040.404789	0.216057	
8040.406379	0.215276	
8040.408055	0.213656	
8040.409630	0.211586	
8040.411330	0.210079	
8040.412857	0.208838	
8040.414573	0.207122	
8040.416105	0.204867	
8040.417832	0.203235	
8040.444822	0.174324	
8040.446299	0.170880	
8040.448027	0.167568	
8040.449504	0.165244	
8040.451201	0.161618	
8040.452689	0.158694	
8040.454382	0.155512	
8040.455863	0.152966	
8040.457638	0.150005	
8040.459128	0.147809	
8040.460904	0.145421	
8040.462381	0.143503	
8040.464120	0.140438	
8040.465620	0.138689	
8040.467374	0.135974	
8040.468874	0.133328	
8040.470599	0.130693	
8040.472120	0.129070	
8040.473834	0.126238	
8040.475375	0.123768	
8040.477071	0.121646	
8040.478626	0.120054	
8040.480309	0.117726	
8040.481883	0.115696	
8040.483554	0.114181	
8040.485133	0.112940	
8040.486774	0.110370	
8040.488381	0.108533	
8040.490012	0.106898	
8040.491622	0.103631	
8040.493246	0.103401	
8040.494867	0.101585	
8040.496462	0.100525	
8040.498139	0.098225	
8040.499714	0.096581	
8040.501417	0.094990	
8040.502979	0.093475	
8040.504672	0.091240	
8040.506236	0.090353	
8040.507937	0.088654	
8040.509484	0.087824	
8040.511203	0.085652	
8040.512728	0.084972	
8040.514438	0.083715	
8040.515930	0.082764	
8040.517690	0.081540	
8040.519180	0.080106	
8040.520930	0.078248	
8040.522411	0.076448	
8040.524184	0.075843	
8040.525671	0.074700	
8040.527427	0.073547	
8040.528917	0.071952	
8040.530496	0.071795	
8040.532041	0.070679	
8040.533544	0.068887	
8040.535172	0.068190	
8040.536664	0.066627	
8040.538287	0.064169	
8040.539818	0.064250	
8040.541447	0.063609	
8040.542926	0.062739	
8040.544563	0.061430	
8040.546053	0.059762	
8040.547748	0.058768	
8040.549233	0.058216	
8040.550928	0.058119	
8040.552409	0.054332	
8040.554116	0.053901	
8040.555599	0.052822	
8040.557275	0.051952	
8040.558802	0.051029	
8040.560535	0.049543	
8040.562065	0.048793	
8040.563775	0.047605	
8040.565314	0.048145	
8040.567020	0.045816	
8040.568575	0.044515	
8040.570239	0.042380	
8040.571799	0.043037	
8040.573431	0.041973	
8040.575040	0.040700	
8040.576685	0.041019	
8040.578284	0.039001	
8040.579914	0.038610	
8040.581547	0.037466	
8040.583144	0.036197	
8040.584816	0.035488	
8040.586387	0.034247	
8040.588079	0.032974	
8040.589637	0.032841	
8040.591343	0.032660	
8040.592897	0.031556	
8040.594561	0.031633	
8040.596122	0.029083	
8040.597848	0.030038	
8040.599374	0.028950	
8040.601123	0.028084	
8040.602620	0.027641	
8040.604371	0.025800	
8040.605853	0.026754	
8040.607627	0.026372	
8040.609107	0.024402	
8040.610913	0.024563	
8040.612387	0.024382	
8040.614169	0.023701	
8040.615646	0.023524	
8040.617393	0.023608	
8040.618895	0.022230	
8040.620625	0.021965	
8040.622153	0.021787	
8040.623864	0.020937	
8040.625399	0.020494	
8040.627123	0.020406	
8040.628661	0.019516	
8040.630188	0.020611	
8040.631768	0.019471	
8040.633270	0.019306	
8040.634882	0.018863	
8040.636401	0.018299	
8040.638039	0.018335	
8040.639536	0.017868	
8040.641175	0.017856	
8040.642660	0.016397	
8040.644304	0.017795	
8040.645785	0.017719	
8040.647487	0.017264	
8040.648959	0.017747	
8040.650619	0.017739	
8040.652140	0.016732	
8040.653782	0.015737	
8040.655331	0.015834	
8040.656932	0.015322	
8040.658515	0.015161	
8040.660163	0.014641	
8040.661756	0.015479	
8040.663389	0.015274	
8040.664992	0.015117	
8040.666624	0.015491	
8040.668238	0.015213	
8040.669854	0.014738	
8040.671523	0.014355	
8040.673093	0.013763	
8040.674782	0.013425	
8040.676362	0.013405	
8040.678021	0.013517	
8040.679598	0.013860	
8040.681269	0.013928	
8040.682821	0.013135	
8040.684534	0.013421	
8040.686072	0.012555	
8040.687803	0.011612	
8040.689283	0.011447	
8040.691032	0.011366	
8040.692512	0.011378	
8040.694276	0.011459	
8040.695759	0.011012	
8040.697536	0.011173	
8040.699025	0.011439	
8040.700796	0.010943	
8040.702284	0.010379	
8040.704029	0.009678	
8040.705532	0.008965	
8040.707250	0.009690	
8040.708771	0.008760	
8040.710501	0.008752	
8040.712034	0.008623	
8040.713751	0.008228	
8040.715296	0.008691	
8040.716984	0.008131	
8040.718538	0.008208	
8040.720215	0.007725	
8040.721796	0.007503	
8040.723463	0.007189	
8040.725060	0.005924	
8040.726680	0.006508	
8040.728287	0.006693	
8040.729918	0.006339	
8040.731565	0.006359	
8040.733060	0.005763	
8040.734687	0.006037	
8040.736175	0.005134	
8040.737796	0.005074	
8040.739298	0.003052	
8040.740921	0.001980	
8040.742403	0.001622	
8040.744024	0.001928	
8040.745526	0.001980	
8040.747098	0.002121	
8040.748649	0.002226	
8040.750260	0.001815	
8040.751821	0.001231	
8040.753386	0.001477	
8040.754996	0.000534	
8040.756523	0.001050	
8040.758198	0.000635	
8040.759774	0.000800	
8040.761435	0.000965	
8040.763018	0.001404	
8040.764685	0.001021	
8040.766255	0.001336	
8040.767921	0.000969	
8040.769476	0.000913	
8040.771181	-0.000280	
8040.772722	0.000043	
8040.774446	0.000341	
8040.775935	0.000059	
8040.777686	0.000506	
8040.779166	0.000288	
8040.780931	0.000808	
8040.782417	0.000961	
8040.784199	0.000788	
8040.785686	0.000409	
8040.787478	0.000147	
8040.788956	-0.000058	
8040.790703	0.000079	
8040.792204	-0.000171	
8040.793938	0.000526	
8040.795455	0.000067	
8040.797195	0.000582	
8040.798724	0.000715	
8040.800437	0.000377	
8040.801984	0.000063	
8040.803685	0.000031	
8040.805239	-0.000296	
8040.806928	-0.000183	
8040.808508	-0.000703	
8040.810152	-0.000207	
8040.811744	-0.000115	
8040.813378	0.000224	
8040.814990	-0.000054	
8040.816620	0.000131	
8040.818226	-0.000747	
8040.819830	-0.000537	
8040.821448	-0.000989	
8040.823035	-0.000707	
8040.824720	-0.001665	
8040.826292	-0.001126	
8040.827986	-0.001069	
8040.829537	-0.000799	
8040.831231	-0.001440	
8040.832773	-0.001428	
8040.834479	-0.001577	
8040.835974	-0.001798	
8040.837579	-0.002705	
8040.839079	-0.002455	
8040.840709	-0.002809	
8040.842204	-0.003023	
8040.843775	-0.003188	
8040.845313	-0.002938	
8040.846818	-0.002391	
8040.848443	-0.003547	
8040.850017	-0.003313	
8040.851630	-0.004002	
8040.853167	-0.004022	
8040.854850	-0.004803	
8040.856325	-0.004707	
8040.858052	-0.004924	
8040.859526	-0.005001	
8040.861244	-0.005484	
8040.862772	-0.004904	
8040.864480	-0.005666	
8040.866010	-0.005492	
8040.867728	-0.005331	
8040.869227	-0.006411	
8040.871000	-0.006612	
8040.872479	-0.006926	
8040.874258	-0.007265	
8040.875739	-0.006943	
8040.877501	-0.007216	
8040.878978	-0.007144	
8040.880718	-0.007482	
8040.882213	-0.007394	
8040.883952	-0.007861	
8040.885469	-0.008183	
8040.887199	-0.009408	
8040.888723	-0.009557	
8040.890429	-0.009476	
8040.891967	-0.010060	
8040.893643	-0.009766	
8040.895206	-0.009597	
8040.896855	-0.010028	
8040.898440	-0.009702	
8040.900103	-0.009698	
8040.901693	-0.010729	
8040.903339	-0.010592	
8040.904947	-0.012099	
8040.906563	-0.011168	
8040.908180	-0.011668	
8040.909767	-0.011277	
8040.911421	-0.011454	
8040.912989	-0.011422	
8040.914668	-0.011837	
8040.916228	-0.012167	
8040.917901	-0.011950	
8040.919439	-0.012566	
8040.921129	-0.013424	
8040.922661	-0.013017	
8040.924403	-0.013521	
8040.925904	-0.013609	
8040.927658	-0.013271	
8040.929135	-0.013436	
8040.930894	-0.013565	
8040.932370	-0.013754	
8040.934134	-0.013722	
8040.935650	-0.014620	
8040.937143	-0.014818	
8040.938703	-0.015684	
8040.940236	-0.015309	
8040.941842	-0.015716	
8040.943327	-0.016055	
8040.944957	-0.015793	
8040.946475	-0.015901	
8040.948110	-0.016377	
8040.949588	-0.016510	
8040.951301	-0.017271	
8040.952781	-0.017622	
8040.954495	-0.018029	
8040.955980	-0.018250	
8040.957696	-0.019100	
8040.959180	-0.019740	
8040.960878	-0.019305	
8040.962363	-0.019680	
8040.964036	-0.019462	
8040.965531	-0.020719	
8040.967261	-0.021106	
8040.968776	-0.022294	
8040.970507	-0.022524	
8040.972044	-0.023418	
8040.973759	-0.023672	
8040.975303	-0.024917	
8040.976997	-0.024905	
8040.978541	-0.025324	
8040.980211	-0.025581	
8040.981793	-0.026569	
8040.983439	-0.027277	
8040.985031	-0.027894	
8040.986660	-0.029110	
8040.988271	-0.029956	
8040.989887	-0.030194	
8040.991522	-0.031290	
8040.993119	-0.032087	
8040.994751	-0.032921	
8040.996330	-0.033264	
8040.998016	-0.034085	
8040.999561	-0.034621	
8041.001260	-0.035523	
8041.002802	-0.036643	
8041.004499	-0.037525	
8041.006038	-0.038291	
8041.007748	-0.039201	
8041.009263	-0.040321	
8041.011013	-0.040929	
8041.012493	-0.041586	
8041.014276	-0.042412	
8041.015756	-0.043632	
8041.017541	-0.044430	
8041.019020	-0.045925	
8041.020771	-0.046629	
8041.022253	-0.048051	
8041.024001	-0.049087	
8041.025505	-0.049647	
8041.027250	-0.050589	
8041.028770	-0.051190	
8041.030497	-0.051903	
8041.032023	-0.052994	
8041.033738	-0.053989	
8041.035283	-0.055484	
8041.036993	-0.056293	
8041.038576	-0.057913	
8041.040062	-0.058408	
8041.041718	-0.059049	
8041.043217	-0.060136	
8041.044882	-0.060958	
8041.046376	-0.061704	
8041.047995	-0.063053	
8041.049484	-0.063871	
8041.051123	-0.064789	
8041.052609	-0.066678	
8041.054320	-0.067690	
8041.055799	-0.068709	
8041.057517	-0.069591	
8041.058993	-0.070993	
8041.060687	-0.071734	
8041.062180	-0.072366	
8041.063856	-0.073672	
8041.065379	-0.074961	
8041.067067	-0.076161	
8041.068614	-0.077563	
8041.070318	-0.078981	
8041.071881	-0.080919	
8041.073556	-0.081752	
8041.075122	-0.083287	
8041.076801	-0.084351	
8041.078390	-0.085761	
8041.080046	-0.086687	
8041.081639	-0.088576	
8041.083261	-0.089628	
8041.084886	-0.091412	
8041.086503	-0.093108	
8041.088142	-0.095203	
8041.089745	-0.096939	
8041.091373	-0.098514	
8041.092961	-0.099779	
8041.094644	-0.101491	
8041.096197	-0.102571	
8041.097911	-0.105290	
8041.099449	-0.106744	
8041.101158	-0.109145	
8041.102719	-0.111171	
8041.104442	-0.113314	
8041.105961	-0.115538	
8041.107693	-0.117810	
8041.109172	-0.120017	
8041.110937	-0.121262	
8041.112420	-0.123639	
8041.114211	-0.125371	
8041.115687	-0.127845	
8041.117431	-0.129556	
8041.118917	-0.132304	
8041.120668	-0.135087	
8041.122178	-0.137287	
8041.123918	-0.139768	
8041.125429	-0.141722	
8041.127145	-0.143780	
8041.128665	-0.145746	
8041.130355	-0.148115	
8041.131909	-0.150447	
8041.133596	-0.152594	
8041.135146	-0.154979	
8041.136807	-0.157602	
8041.138427	-0.160023	
8041.139920	-0.161852	
8041.141549	-0.164688	
8041.143073	-0.166077	
8041.144710	-0.167652	
8041.146205	-0.169393	
8041.147828	-0.171765	
8041.149325	-0.173808	
8041.150944	-0.175516	
8041.152435	-0.177349	
8041.154051	-0.179322	
8041.155543	-0.181030	
8041.157215	-0.182279	
8041.158735	-0.184479	
8041.160375	-0.185856	
8041.161923	-0.187174	
8041.163529	-0.188366	
8041.165122	-0.190320	
8041.166708	-0.190743	
8041.168319	-0.192741	
8041.169957	-0.193587	
8041.171569	-0.195323	
8041.173206	-0.196270	
8041.174841	-0.198014	
8041.176454	-0.198344	
8041.178080	-0.198642	
8041.179661	-0.199629	
8041.181330	-0.200366	
8041.182893	-0.200717	
8041.184600	-0.201667	
8041.186156	-0.202227	
8041.187854	-0.203033	
8041.189400	-0.203412	
8041.191112	-0.203311	
8041.192660	-0.203980	
8041.194381	-0.204076	
8041.195861	-0.204000	
8041.197621	-0.203702	
8041.199107	-0.203299	
8041.200882	-0.203255	
8041.202361	-0.203686	
8041.204141	-0.203710	
8041.205617	-0.203521	
8041.207368	-0.202828	
8041.208867	-0.202489	
8041.210645	-0.201740	
8041.212141	-0.201035	
8041.213870	-0.200431	
8041.215391	-0.199702	
8041.217119	-0.198743	
8041.218654	-0.198296	
8041.220363	-0.197748	
8041.221917	-0.197760	
8041.223600	-0.196012	
8041.225168	-0.195267	
8041.226826	-0.193881	
8041.228411	-0.192193	
8041.230080	-0.190638	
8041.231673	-0.189474	
8041.233303	-0.188225	
8041.234921	-0.187053	
8041.236544	-0.185401	
8041.238168	-0.184338	
8041.239785	-0.182239	
8041.241437	-0.180209	
8041.242933	-0.178690	
8041.244561	-0.176229	
8041.246054	-0.174255	
8041.247666	-0.172365	
8041.249165	-0.170436	
8041.250805	-0.167262	
8041.252283	-0.166089	
8041.253877	-0.163419	
8041.255405	-0.161187	
8041.256958	-0.157775	
8041.258528	-0.155664	
8041.260133	-0.152236	
8041.261730	-0.149307	
8041.263288	-0.145658	
8041.264907	-0.142604	
8041.266436	-0.139442	
8041.268110	-0.136207	
8041.269584	-0.133122	
8041.271325	-0.130177	
8041.272916	-0.125697	
8041.274580	-0.121705	
8041.276150	-0.118273	
8041.277843	-0.113556	
8041.279403	-0.109298	
8041.281127	-0.104855	
8041.282659	-0.100867	
8041.284373	-0.096222	
8041.285868	-0.092073	
8041.287634	-0.087932	
8041.289107	-0.084165	
8041.290886	-0.079509	
8041.292383	-0.075613	
8041.294185	-0.069893	
8041.295660	-0.065772	
8041.297446	-0.060829	
8041.298926	-0.056233	
8041.300685	-0.051693	
8041.302176	-0.047552	
8041.303907	-0.043363	
8041.305423	-0.038770	
8041.307150	-0.033952	
8041.308672	-0.029537	
8041.310362	-0.024667	
8041.311900	-0.020264	
8041.313588	-0.014931	
8041.315143	-0.010310	
8041.316818	-0.004940	
8041.318398	-0.001299	
8041.320050	0.003024	
8041.321659	0.006677	
8041.323310	0.011938	
8041.324916	0.016019	
8041.326548	0.020100	
8041.328162	0.025087	
8041.329775	0.029171	
8041.331428	0.035649	
8041.333007	0.040443	
8041.334678	0.044249	
8041.336248	0.047569	
8041.337930	0.051400	
8041.339525	0.056137	
8041.341225	0.059074	
8041.342786	0.062985	
8041.344500	0.067247	
8041.345987	0.070268	
8041.347632	0.074131	
8041.349116	0.078003	
8041.350732	0.081523	
8041.352222	0.084847	
8041.353812	0.088476	
8041.355350	0.091522	
8041.356874	0.095127	
8041.358467	0.098136	
8041.360043	0.102257	
8041.361653	0.105013	
8041.363208	0.109387	
8041.364841	0.112694	
8041.366334	0.115543	
8041.368026	0.120010	
8041.369502	0.122218	
8041.371192	0.125219	
8041.372745	0.129392	
8041.374430	0.132776	
8041.375975	0.135567	
8041.377717	0.140313	
8041.379224	0.143729	
8041.380982	0.147435	
8041.382459	0.150436	
8041.384222	0.153731	
8041.385704	0.155955	
8041.387472	0.159375	
8041.388948	0.162440	
8041.390716	0.165276	
8041.392220	0.167093	
8041.393992	0.171967	
8041.395492	0.174094	
8041.397246	0.177506	
8041.398762	0.179383	
8041.400479	0.183081	
8041.402004	0.184270	
8041.403680	0.186787	
8041.405227	0.189587	
8041.406909	0.191722	
8041.408473	0.192927	
8041.410152	0.195589	
8041.411725	0.197261	
8041.413379	0.199440	
8041.414962	0.200319	
8041.416601	0.202873	
8041.418209	0.203718	
8041.419826	0.204758	
8041.421470	0.204988	
8041.423077	0.206736	
8041.424703	0.207010	
8041.426301	0.207831	
8041.427965	0.209209	
8041.429552	0.209612	
8041.431246	0.209419	
8041.432798	0.210514	
8041.434524	0.209523	
8041.436061	0.209753	
8041.437786	0.208714	
8041.439320	0.209104	
8041.441052	0.207836	
8041.442565	0.207070	
8041.444315	0.206143	
8041.445800	0.206244	
8041.447355	0.204387	
8041.448870	0.204343	
8041.450458	0.203823	
8041.451998	0.202240	
8041.453544	0.200202	
8041.455151	0.198586	
8041.456642	0.196911	
8041.458261	0.196447	
8041.459784	0.193998	
8041.461427	0.192762	
8041.462900	0.191924	
8041.464628	0.190075	
8041.466107	0.188830	
8041.467816	0.186280	
8041.469294	0.184016	
8041.470984	0.182219	
8041.472468	0.180270	
8041.474180	0.178425	
8041.475667	0.175967	
8041.477443	0.175069	
8041.478927	0.173317	
8041.480703	0.171125	
8041.482188	0.169357	
8041.483956	0.167564	
8041.485457	0.165119	
8041.487160	0.163568	
8041.514537	0.143668	
8041.516106	0.140647	
8041.517821	0.138641	
8041.519359	0.136800	
8041.521070	0.133892	
8041.522595	0.132812	
8041.524319	0.130185	
8041.525795	0.127333	
8041.527568	0.127285	
8041.529050	0.125807	
8041.530837	0.122894	
8041.532328	0.121803	
8041.534115	0.121247	
8041.535588	0.118495	
8041.537345	0.115861	
8041.538833	0.113617	
8041.540573	0.112393	
8041.542079	0.111015	
8041.543785	0.109645	
8041.545325	0.108505	
8041.547050	0.106837	
8041.548584	0.105939	
8041.550083	0.103780	
8041.551719	0.102757	
8041.553216	0.099514	
8041.554839	0.098499	
8041.556355	0.096791	
8041.557984	0.095002	
8041.559467	0.092783	
8041.561119	0.091961	
8041.562614	0.091457	
8041.564344	0.089169	
8041.565831	0.087989	
8041.567544	0.087252	
8041.569024	0.085701	
8041.570719	0.082925	
8041.572198	0.081471	
8041.573865	0.079981	
8041.575390	0.078232	
8041.577013	0.077362	
8041.578562	0.076440	
8041.580251	0.074973	
8041.581804	0.073104	
8041.583483	0.072500	
8041.585038	0.070864	
8041.586694	0.068709	
8041.588276	0.067328	
8041.589913	0.065982	
8041.591520	0.064975	
8041.593130	0.063348	
8041.594779	0.063420	
8041.596360	0.062300	
8041.598048	0.060741	
8041.599643	0.059694	
8041.601303	0.058457	
8041.602877	0.056999	
8041.604571	0.055561	
8041.606122	0.054961	
8041.607833	0.052459	
8041.609375	0.051496	
8041.611089	0.051444	
8041.612618	0.050679	
8041.614316	0.049450	
8041.615813	0.049152	
8041.617600	0.047339	
8041.619075	0.046211	
8041.620851	0.045530	
8041.622331	0.044604	
8041.624113	0.043782	
8041.625595	0.041937	
8041.627347	0.042449	
8041.628834	0.041752	
8041.630586	0.040447	
8041.632106	0.039685	
8041.633866	0.039025	
8041.635383	0.039411	
8041.637095	0.037627	
8041.638625	0.036410	
8041.640323	0.036366	
8041.641867	0.035347	
