time (s)	magX	magY	magZ
8097.238908	56.341320	-180.245468	656.107544
8097.242238	64.699005	-179.719467	651.198120
8097.246923	79.368790	-179.777908	639.567505
8097.249880	86.323784	-179.310349	634.132080
8097.253184	93.863235	-179.485672	628.521362
8097.256419	100.350677	-178.433670	621.975464
8097.259372	107.013443	-178.199890	615.838684
8097.262658	113.851547	-177.264755	608.533020
8097.265997	120.222092	-176.680298	602.396240
8097.269338	126.241959	-176.095856	594.213928
8097.272657	132.028061	-175.102280	587.784912
8097.275568	137.112793	-173.933380	581.355957
8097.278902	142.957336	-173.290482	573.699585
8097.282232	148.100525	-172.939804	566.919922
8097.285572	153.360611	-172.063126	558.153076
8097.288894	157.744019	-170.835770	550.964355
8097.292234	161.952072	-170.251312	544.885986
8097.295588	166.686157	-169.140854	536.002319
8097.298905	170.777313	-167.445938	529.281128
8097.302268	174.868500	-166.218597	519.228516
8097.305566	178.141434	-165.166565	512.448853
8097.308905	182.232620	-164.056107	504.909424
8097.312239	185.388657	-162.945633	497.077759
8097.315566	188.836929	-161.309174	489.070709
8097.318894	192.051437	-160.490936	480.596161
8097.322227	194.389252	-158.211578	470.777313
8097.325565	196.902390	-156.925781	463.588531
8097.328900	199.473984	-155.756866	455.113983
8097.332229	201.636475	-154.529510	448.743439
8097.335569	203.156036	-152.834595	440.210388
8097.338890	204.850952	-151.431900	433.722961
8097.342234	206.604309	-149.795441	425.774384
8097.345580	208.007004	-148.451202	417.942719
8097.349832	211.104614	-145.061356	403.039185
8097.353165	211.630630	-144.009354	396.493256
8097.356451	212.741089	-142.606659	389.070740
8097.359739	213.267090	-140.385742	382.291046
8097.363082	215.371124	-138.515488	375.277618
8097.365983	215.137344	-137.171249	369.082397
8097.369338	215.546463	-135.827011	362.302765
8097.372650	216.364700	-134.015198	356.224426
8097.376006	216.130920	-133.196960	349.444763
8097.378898	216.949158	-131.034485	343.249573
8097.382228	216.247803	-129.281128	336.469910
8097.385560	216.072464	-128.229111	330.450043
8097.388931	216.598480	-125.657509	324.196381
8097.392230	215.955597	-124.079491	319.111633
8097.395562	215.780228	-122.267677	312.624207
8097.398888	215.721802	-121.449448	306.896545
8097.402224	214.845108	-119.520744	301.987152
8097.405555	214.669769	-118.351837	295.791931
8097.408891	214.143784	-116.306259	290.590271
8097.412222	213.150208	-114.552895	285.973114
8097.415552	212.741089	-113.383987	279.719482
8097.418893	211.922867	-112.448860	275.452942
8097.422225	211.163071	-111.163071	270.192871
8097.425556	209.818817	-109.351257	265.049683
8097.428884	209.409714	-108.182350	260.257141
8097.432259	208.591461	-107.247223	256.107544
8097.435548	208.649918	-105.435417	251.256592
8097.438887	206.019882	-104.324959	247.574524
8097.442224	205.786087	-103.389832	242.548233
8097.445549	204.149628	-101.987144	238.457031
8097.449806	202.513153	-99.590881	229.865570
8097.453150	201.578018	-98.071304	226.241974
8097.456440	200.759796	-97.779076	222.852142
8097.459736	199.123322	-96.668610	218.527176
8097.463067	198.012848	-94.973701	215.663361
8097.465972	196.902390	-94.213905	211.747528
8097.469308	195.441254	-93.103447	207.948563
8097.472643	194.330795	-91.759201	205.435425
8097.476018	193.687897	-90.999420	202.337814
8097.478882	192.109879	-89.888954	198.655762
8097.482213	190.824081	-88.310928	195.207474
8097.485568	189.479843	-87.726471	192.928116
8097.488891	188.895386	-86.616013	189.246063
8097.492218	187.492691	-85.973114	187.492691
8097.495550	186.674469	-84.979546	184.687317
8097.498878	184.921097	-83.693748	181.180603
8097.502213	184.511978	-83.167740	178.316772
8097.505546	182.817062	-81.823502	176.563416
8097.508880	181.648163	-81.589714	174.225601
8097.512214	180.596130	-80.654587	171.478668
8097.515545	179.427231	-79.894798	169.082397
8097.518901	178.725891	-78.725891	167.445938
8097.522208	177.440094	-77.615425	164.815903
8097.525550	176.095856	-76.621857	162.653427
8097.528876	175.043839	-76.388077	159.964935
8097.532209	173.874924	-75.102280	158.094681
8097.535547	172.764465	-74.517830	155.113968
8097.538879	171.712448	-74.050262	155.113968
8097.542205	170.894211	-73.115143	152.951492
8097.545603	170.075974	-72.530678	150.847458
8097.550148	167.971939	-71.829338	147.925186
8097.553056	167.153717	-71.127991	145.879608
8097.556387	166.627701	-70.251312	144.126236
8097.559755	165.225021	-69.491524	142.197556
8097.563063	164.874344	-69.374634	141.262421
8097.565985	164.231445	-68.381065	139.333725
8097.569316	163.120987	-67.913506	138.924606
8097.572709	162.010513	-67.562828	137.229691
8097.575964	161.133835	-66.627708	135.417877
8097.578908	160.315613	-66.160141	134.365875
8097.582210	159.731155	-65.809471	132.846283
8097.585536	159.029800	-66.101692	131.677383
8097.588867	158.503799	-64.991234	131.443604
8097.592229	157.802444	-64.114555	129.982468
8097.595535	157.101105	-63.588543	128.346008
8097.598872	156.341324	-63.179428	127.995323
8097.602200	155.815308	-62.478085	128.112213
8097.605531	154.938644	-62.770306	126.300407
8097.608865	154.120392	-62.594975	125.423729
8097.612200	154.003494	-61.952072	125.073051
8097.615537	153.126831	-61.659847	124.079491
8097.618869	152.542374	-61.484509	123.436584
8097.622221	151.957916	-61.367619	122.735237
8097.625551	151.607254	-60.783165	122.267677
8097.628864	151.665680	-60.374050	120.864990
8097.632200	151.198120	-60.023380	120.748100
8097.635545	150.263000	-59.964931	119.696083
8097.638872	149.386322	-58.912914	118.936302
8097.642199	149.912338	-58.386909	118.644073
8097.645528	149.620102	-58.562244	117.708946
8097.648869	149.152542	-57.510227	116.890701
8097.653066	148.042084	-58.153130	116.598473
8097.656403	148.451202	-57.627117	116.364693
8097.659787	147.632965	-57.802456	115.371132
8097.663140	148.158966	-57.159554	115.195786
8097.666014	148.042084	-57.218002	115.604912
8097.669294	147.632965	-56.984222	115.488014
8097.672621	147.282288	-56.575100	114.962006
8097.675952	147.516068	-56.925774	114.786674
8097.678881	147.866745	-56.750443	114.786674
8097.682194	147.574524	-56.867332	115.663353
8097.685531	147.457626	-56.516659	115.254234
8097.688864	146.931625	-56.633549	115.429565
8097.692197	147.282288	-56.691994	115.137352
8097.695527	147.282288	-56.575100	115.780243
8097.698861	147.340744	-56.282879	114.611343
8097.702196	147.516068	-56.399769	115.078903
8097.705525	147.106964	-55.873756	115.020454
8097.708881	147.399185	-56.458210	115.897133
8097.712192	147.691406	-56.107540	115.137352
8097.715540	148.275864	-56.282879	115.488014
8097.718867	148.042084	-56.341320	115.897133
8097.722203	147.866745	-56.458210	116.715370
8097.725529	148.100525	-56.691994	116.247810
8097.728855	148.568100	-56.750443	116.189362
8097.732194	149.094086	-56.867332	116.656921
8097.735526	148.977203	-57.101112	117.007599
8097.738859	149.152542	-56.984222	118.118057
8097.742188	149.795441	-56.925774	118.293396
8097.745526	149.970779	-57.042664	119.637642
8097.748859	150.379898	-57.334892	118.760956
8097.752215	151.548798	-57.451786	120.105209
8097.756391	151.841034	-57.977791	121.683228
8097.759789	152.133255	-57.685566	121.975456
8097.763099	152.951492	-57.919346	123.027466
8097.766384	153.185272	-58.562244	123.495033
8097.769273	154.529510	-59.029804	124.663940
8097.772610	154.178848	-59.263588	125.540611
8097.775944	154.587967	-59.088253	125.949738
8097.779284	155.756866	-58.386909	127.177086
8097.782183	156.341324	-58.796024	127.995323
8097.785517	157.334885	-58.796024	128.404434
8097.788853	157.218002	-59.964931	129.631790
8097.792186	158.620697	-60.257160	130.859146
8097.795535	159.672699	-60.783165	132.028061
8097.798863	160.549393	-60.783165	133.196960
8097.802188	161.250732	-61.133839	133.781403
8097.805514	161.776733	-61.542957	135.417877
8097.808864	162.127411	-62.185852	136.528351
8097.812180	163.822327	-62.244301	137.405029
8097.815516	164.231445	-62.887199	138.223267
8097.818845	165.692581	-63.237869	140.268845
8097.822180	166.510803	-63.646992	141.846878
8097.825519	166.919937	-63.705437	142.548218
8097.828850	168.381058	-64.406784	144.009354
8097.832186	168.848618	-64.582115	146.054932
8097.835510	169.842194	-65.400352	147.808304
8097.838870	170.426651	-65.751022	149.678558
8097.842181	171.712448	-66.510811	151.899475
8097.845513	173.465805	-66.569260	153.360611
8097.848844	174.751602	-67.036819	154.880188
8097.852182	175.277618	-67.855057	156.984222
8097.856441	177.323196	-69.433083	160.900055
8097.859750	177.966110	-69.900642	162.770309
8097.863048	179.777908	-70.543541	164.640564
8097.866355	180.654587	-70.601990	166.510803
8097.869269	182.232620	-71.186440	170.251312
8097.872602	182.992401	-72.296898	171.712448
8097.875938	183.985977	-71.829338	173.991821
8097.879280	185.973114	-72.472237	176.446518
8097.882187	186.966675	-73.524254	179.310349
8097.885511	187.609589	-73.933372	181.881943
8097.888840	189.479843	-74.985390	185.622437
8097.892181	190.648743	-75.686737	187.375809
8097.895513	191.525421	-76.388077	190.239624
8097.898844	192.752777	-76.972534	193.571014
8097.902172	194.564575	-78.141441	196.259491
8097.905507	195.967270	-79.018112	200.175339
8097.908842	197.311508	-80.070129	203.272934
8097.912174	198.421982	-80.303917	206.487442
8097.915502	200.233795	-80.829926	209.877274
8097.918840	201.519592	-81.765053	213.208649
8097.922172	202.922272	-82.641731	217.299820
8097.925524	203.915833	-83.869080	220.105194
8097.928842	205.844543	-84.336647	223.962585
8097.932167	207.130341	-85.447105	227.469330
8097.935503	207.831665	-86.323784	232.437180
8097.938834	209.526581	-86.732903	236.586792
8097.942165	210.987732	-87.784920	239.099930
8097.945501	211.864395	-88.836937	244.126251
8097.948832	213.500885	-89.362946	249.152542
8097.952168	214.143784	-90.064285	252.951477
8097.956387	216.423157	-92.986557	262.536530
8097.959676	217.884277	-94.155464	267.504395
8097.963053	219.053192	-95.032143	271.829346
8097.966379	220.338989	-95.616600	277.440094
8097.969725	221.975449	-96.843948	281.765045
8097.972616	222.326141	-98.012856	287.142029
8097.975950	223.144363	-98.947983	291.817627
8097.979307	224.430161	-100.350677	298.129761
8097.982633	224.722382	-101.636467	303.974304
8097.985500	225.365280	-102.746925	309.526581
8097.988830	226.300400	-103.214493	316.247803
8097.992163	227.177094	-104.441849	321.449432
8097.995495	227.586197	-106.019867	328.229126
8097.998828	228.112213	-106.721207	333.489166
8098.002172	228.404449	-108.474579	339.976624
8098.005494	228.988892	-109.292816	346.230255
8098.008826	229.047348	-110.227943	353.068390
8098.012176	229.690247	-110.987724	359.205139
8098.015495	229.748672	-112.331978	366.627686
8098.018829	229.865570	-113.325539	373.816498
8098.022159	229.807144	-114.436005	380.303894
8098.025494	229.047348	-115.195786	387.317352
8098.028828	229.281113	-116.540039	395.149048
8098.032159	228.872009	-117.592049	403.331360
8098.035500	227.878433	-119.228516	410.052582
8098.038833	227.936890	-120.338989	418.527161
8098.042160	226.826401	-121.449448	425.189911
8098.045510	226.066635	-122.559906	432.904724
8098.048861	225.131516	-123.436584	441.963776
8098.052155	223.787262	-123.845711	449.210968
8098.055510	221.449448	-124.839272	456.399780
8098.059674	218.059616	-126.767967	472.472229
8098.063012	216.364700	-127.586212	482.992401
8098.066356	214.377548	-128.988892	490.882538
8098.069704	211.805969	-129.748688	498.305084
8098.072617	209.468155	-130.099350	507.773193
8098.075943	206.253647	-131.092926	515.487976
8098.079306	204.266495	-132.378723	522.501465
8098.082585	200.526001	-132.495621	530.566956
8098.085490	197.311508	-133.021622	539.333740
8098.088819	193.220337	-133.898300	548.275879
8098.092189	189.947403	-134.950317	556.224426
8098.095488	186.265335	-135.593231	564.582092
8098.098825	181.998840	-136.294571	573.232056
8098.102153	177.030975	-136.177673	580.245422
8098.105490	171.653992	-137.229691	586.908264
8098.108817	167.855057	-137.171249	595.616577
8098.112151	162.828751	-137.814148	604.091187
8098.115486	157.568665	-138.223267	612.039734
8098.118819	152.133255	-138.515488	619.579163
8098.122154	146.113388	-139.099945	626.475769
8098.125486	140.268845	-138.690826	633.313843
8098.128817	134.073639	-139.509064	639.333740
8098.132148	127.235535	-139.333725	645.938049
8098.135507	120.923439	-139.158386	653.243713
8098.138861	113.091751	-139.625961	658.503845
8098.142152	105.961433	-138.866165	665.867920
8098.145487	98.889534	-138.632385	671.011108
8098.148816	91.525421	-138.515488	676.680298
8098.152153	83.693748	-137.171249	682.875488
8098.155481	75.862068	-136.177673	686.732910
8098.159680	59.497368	-135.593231	697.253113
8098.162995	51.081242	-135.008759	701.928711
8098.166366	42.957336	-134.073639	705.084778
8098.169683	34.190533	-132.787842	708.825256
8098.172594	25.482174	-131.677383	712.974854
8098.175938	16.598480	-131.034485	715.546448
8098.179335	8.240795	-129.456467	718.001160
8098.182567	-2.045588	-128.346008	719.871399
8098.185485	-10.812390	-127.469315	721.215698
8098.188813	-19.871420	-125.657509	723.261230
8098.192140	-29.105785	-124.430153	724.839233
8098.195480	-37.814144	-122.618355	724.430176
8098.198811	-46.756283	-120.923439	725.482178
8098.202141	-56.633549	-118.527176	725.306824
8098.205476	-65.984802	-116.715370	723.962585
8098.208808	-74.576271	-115.078903	723.495056
8098.212144	-84.044418	-113.793098	721.858521
8098.215477	-92.577438	-112.039742	719.754578
8098.218806	-101.870255	-109.877266	717.533569
8098.222169	-111.104622	-108.357681	716.481567
8098.225472	-120.222092	-106.428993	714.494446
8098.228805	-128.988892	-104.324959	711.338379
8098.232139	-137.463470	-101.811806	706.429016
8098.235516	-145.119812	-99.824661	702.396240
8098.238806	-154.237289	-98.012856	699.415527
8098.242145	-162.010513	-96.025719	695.558167
8098.245470	-170.601990	-94.155464	690.181152
8098.248804	-178.141434	-92.051437	684.804199
8098.252147	-185.213333	-89.421394	678.433655
8098.255471	-192.986557	-87.083580	675.043823
8098.260100	-207.422562	-83.343079	662.536499
8098.263011	-214.319107	-80.420807	656.516663
8098.266374	-220.864990	-78.492111	650.789001
8098.269732	-227.936890	-76.972534	643.308044
8098.273072	-233.781403	-74.108711	636.236084
8098.275906	-239.392166	-71.537109	628.696655
8098.279228	-244.710678	-69.374634	621.274109
8098.282557	-250.438339	-67.212158	612.565735
8098.285893	-256.458221	-64.991234	606.487427
8098.288802	-261.133850	-62.945644	598.421936
8098.292132	-265.341888	-61.075394	591.116272
8098.295469	-270.017517	-58.503799	582.700134
8098.298795	-274.868500	-55.932205	575.160767
8098.302132	-278.901215	-53.886616	565.867920
8098.305469	-283.109283	-51.665695	559.088257
8098.308824	-286.674438	-49.736996	549.970764
8098.312137	-289.713623	-47.340736	542.606628
8098.315471	-292.752777	-45.353596	533.722961
8098.318803	-295.441284	-43.541790	524.547058
8098.322147	-299.064880	-41.554649	516.423157
8098.325463	-301.987152	-38.983051	509.643494
8098.328800	-304.383392	-37.171246	500.993591
8098.332126	-305.435425	-35.359440	492.343658
8098.335466	-307.422577	-33.489189	483.810608
8098.338800	-310.227936	-31.794271	473.933350
8098.342125	-311.513733	-30.216248	466.452362
8098.345458	-312.624207	-28.755114	458.562225
8098.348796	-313.909973	-26.767973	449.561646
8098.352156	-314.728241	-25.423729	442.139099
8098.355464	-315.780243	-24.254822	434.424316
8098.358795	-316.130920	-22.559906	426.651093
8098.363012	-317.182922	-19.637638	410.812378
8098.366339	-317.767395	-18.702513	403.565155
8098.369752	-316.773834	-17.475161	395.967255
8098.373050	-317.708954	-15.546463	388.603149
8098.375922	-317.475159	-15.020455	380.888367
8098.379223	-316.656921	-12.799533	373.290466
8098.382557	-316.423157	-12.741087	366.335480
8098.385881	-315.312683	-11.104617	359.205139
8098.388789	-315.663361	-9.818819	353.711273
8098.392130	-314.786682	-9.117476	345.762695
8098.395485	-314.494446	-8.182350	340.035065
8098.398790	-312.215088	-6.896552	333.255402
8098.402124	-312.331970	-6.136762	327.001770
8098.405459	-310.695496	-4.967855	320.105194
8098.408790	-309.585052	-4.266511	313.676208
8098.412125	-308.416138	-3.214494	308.474579
8098.415452	-307.831665	-2.337814	301.461121
8098.418790	-305.143188	-1.987142	296.493256
8098.422126	-303.857391	-0.350672	289.947388
8098.425500	-302.980713	0.350672	284.102875
8098.428812	-302.045593	0.409117	278.959686
8098.432120	-300.292236	2.104033	273.582703
8098.435462	-298.772644	3.156049	268.264160
8098.438833	-297.253052	3.097604	262.828766
8098.442114	-295.207489	3.623612	257.977783
8098.445466	-293.863251	4.850964	253.360611
8098.448787	-292.402100	5.084745	248.451202
8098.452118	-290.239624	5.435418	244.243118
8098.455456	-288.836945	5.260082	239.684387
8098.458780	-286.791351	6.838106	235.242554
8098.463020	-283.109283	7.773232	226.884872
8098.466323	-281.589722	8.123904	222.443008
8098.469717	-280.654602	8.649913	218.644073
8098.473103	-278.082977	8.708358	214.611343
8098.476332	-277.206299	8.766803	210.578613
8098.479205	-274.517822	9.468147	206.195206
8098.482541	-273.232025	9.526592	203.272934
8098.485872	-271.420227	9.643483	199.532440
8098.489208	-270.075989	10.169491	196.259491
8098.492110	-268.205750	10.929281	192.694336
8098.495445	-265.692566	11.279953	190.239624
8098.498779	-265.166565	11.046172	186.791351
8098.502116	-262.711853	10.987726	182.933960
8098.505444	-261.016937	11.221508	179.953247
8098.508779	-260.198700	11.689071	177.673874
8098.512113	-258.211578	12.098188	174.634720
8098.515442	-256.107544	12.390414	170.426651
8098.518782	-254.529526	11.922852	168.614838
8098.522119	-253.477509	12.390414	165.166565
8098.525487	-251.607254	12.390414	163.413208
8098.528777	-249.970764	12.331969	160.607834
8098.532132	-248.392746	12.916424	158.562241
8098.535444	-247.106964	12.799533	155.698425
8098.538780	-246.113403	13.033314	153.594391
8098.542107	-244.301575	13.442431	151.198120
8098.545449	-242.898895	13.500876	149.795441
8098.548777	-241.613098	13.500876	147.808304
8098.552108	-239.684387	13.500876	145.119812
8098.555442	-239.392166	13.851549	143.950897
8098.558778	-237.463470	13.968439	141.671539
8098.562104	-236.703674	13.383986	139.976624
8098.566390	-233.664520	13.617767	136.002335
8098.569733	-232.554047	14.377557	133.956757
8098.572954	-231.618927	13.793103	132.846283
8098.576313	-230.274704	14.377557	130.625366
8098.579203	-228.462891	14.202221	129.748688
8098.582529	-227.644653	14.143775	128.053772
8098.585867	-226.475739	14.669784	126.943298
8098.589204	-225.306839	14.319112	125.189949
8098.592099	-224.137924	14.436002	123.261246
8098.595436	-223.319702	14.026885	123.027466
8098.598770	-222.326141	14.845119	120.806549
8098.602106	-221.157211	14.786674	119.462296
8098.605435	-220.514328	14.552893	118.877853
8098.608771	-218.760971	13.968439	118.118057
8098.612136	-217.942719	14.494448	116.014030
8098.615434	-216.481598	14.903564	114.669785
8098.618775	-215.897125	14.786674	113.559319
8098.622100	-214.669769	14.260666	112.448860
8098.625432	-214.845108	14.845119	112.507309
8098.628764	-213.383987	14.611338	111.104622
8098.632104	-212.974854	14.728229	109.292816
8098.635434	-212.448853	14.669784	108.825241
8098.638770	-211.396835	14.962010	108.240799
8098.642100	-211.046173	14.611338	107.364120
8098.645433	-210.520172	14.611338	106.487427
8098.648766	-209.409714	14.260666	106.078316
8098.652098	-208.591461	14.319112	105.610748
8098.655445	-207.948563	13.909994	104.792526
8098.658766	-207.597900	14.260666	104.208061
8098.662097	-207.481003	14.260666	103.389832
8098.666316	-206.253647	13.909994	102.045586
8098.669616	-206.019882	13.500876	101.344238
8098.672938	-205.260086	13.734658	101.578018
8098.676296	-205.026291	13.909994	101.461136
8098.679641	-204.266495	14.026885	101.402687
8098.682532	-204.091171	14.260666	100.642899
8098.685876	-204.617187	14.377557	99.415550
8098.689196	-204.149628	13.793103	99.707771
8098.692522	-203.915833	14.026885	99.707771
8098.695428	-203.214508	14.143775	99.298653
8098.698777	-202.630035	14.026885	98.714203
8098.702095	-202.630035	14.202221	98.012856
8098.705432	-202.454712	13.793103	98.831093
8098.708758	-202.396255	14.494448	97.662186
8098.712094	-202.279373	13.559322	98.363533
8098.715421	-201.928680	14.026885	98.363533
8098.718759	-201.928680	14.085330	98.305084
8098.722090	-201.928680	13.559322	97.954407
8098.725422	-202.045578	13.325541	97.895966
8098.728756	-201.870255	13.734658	97.662186
8098.732089	-201.168915	13.909994	97.428406
8098.735429	-200.642899	13.676212	98.129745
8098.738755	-201.344254	13.267096	98.305084
8098.742109	-201.694916	13.091760	98.421974
8098.745417	-201.578018	13.208650	97.545296
8098.748755	-201.928680	13.150205	98.421974
8098.752090	-202.162476	13.500876	97.662186
8098.755419	-202.045578	12.857978	98.188194
8098.758757	-202.337814	12.682642	98.305084
8098.762087	-201.928680	13.033314	98.305084
8098.765417	-202.688477	12.507306	98.947983
8098.769594	-202.630035	12.682642	99.649330
8098.772961	-204.149628	12.682642	100.701347
8098.776282	-204.091171	12.799533	100.584457
8098.779694	-204.617187	12.741087	100.701347
8098.782533	-205.201630	12.682642	101.110458
8098.785886	-205.084747	12.857978	101.110458
8098.789170	-206.019882	12.331969	101.987144
8098.792525	-205.961426	11.572180	102.863823
8098.795418	-206.195206	12.039742	103.272942
8098.798746	-207.422562	12.741087	103.506721
8098.802081	-207.597900	12.215078	104.149612
8098.805418	-208.299225	11.747516	104.617180
8098.808749	-209.351257	11.221508	105.201637
8098.812083	-209.059021	11.981297	106.253647
8098.815415	-210.169479	11.221508	106.604324
8098.818753	-209.643478	10.929281	107.890114
8098.822085	-211.279968	10.987726	109.059021
8098.825415	-211.513733	10.753945	109.468147
8098.828771	-212.741089	10.695500	110.695503
8098.832087	-213.442413	10.578609	111.396851
8098.835416	-213.793106	11.046172	112.565758
8098.838745	-215.137344	10.461719	112.565758
8098.842079	-215.254242	9.701928	113.734665
8098.845411	-217.066055	9.760374	114.845123
8098.848743	-217.241379	10.169491	116.072479
8098.852080	-217.942719	9.994155	117.124489
8098.855411	-219.579193	9.935710	117.884277
8098.858749	-220.806549	10.111046	119.403862
8098.862071	-220.923447	10.052601	120.397423
8098.865413	-221.683212	9.234365	121.507896
8098.869610	-224.254822	9.059030	124.137924
8098.873027	-225.131516	8.416131	125.774399
8098.876327	-226.183502	9.117476	127.410873
8098.879669	-227.118637	8.708358	128.579788
8098.882505	-229.105789	7.890122	130.391586
8098.885831	-229.631805	8.591467	132.086502
8098.889158	-230.800705	7.773232	133.080063
8098.892501	-232.437180	7.656341	134.833435
8098.895410	-232.963181	7.364114	136.703674
8098.898740	-234.833435	6.954997	138.398605
8098.902077	-236.177689	6.954997	139.976624
8098.905403	-237.521912	6.721216	142.606659
8098.908735	-238.924591	6.662770	143.775574
8098.912076	-239.859726	6.078317	145.762711
8098.915427	-241.671539	5.727644	148.275864
8098.918737	-242.197540	5.669199	150.146118
8098.922070	-243.717117	4.675628	152.717712
8098.925437	-245.645828	4.850964	155.873764
8098.928733	-247.223846	4.208066	158.270020
8098.932076	-248.743408	3.448276	160.549393
8098.935402	-250.263000	3.331385	163.530106
8098.938740	-252.016357	2.805377	164.172989
8098.942072	-252.893036	2.746932	166.861481
8098.945403	-254.412628	1.928697	170.309753
8098.948739	-256.399780	1.636470	173.348923
8098.952067	-258.386902	0.701344	175.745178
8098.955396	-260.666260	-0.292227	178.550552
8098.958771	-261.426056	-0.935126	182.115723
8098.962065	-263.588562	-1.227352	185.447113
8098.965400	-264.991241	-1.519579	189.070709
8098.969663	-268.147278	-1.811806	193.571014
8098.972976	-269.608429	-2.746932	197.895966
8098.976343	-271.654022	-3.682057	201.870255
8098.979585	-272.998230	-4.383401	204.441864
8098.982490	-275.043854	-5.435418	208.942123
8098.985824	-277.264771	-5.961426	212.624191
8098.989162	-278.375214	-6.487434	215.254242
8098.992484	-280.596130	-7.364114	220.163651
8098.995823	-282.174164	-8.182350	224.021027
8098.998728	-283.459961	-8.766803	227.177094
8099.002083	-285.037994	-9.643483	232.086487
8099.005396	-287.142029	-9.935710	236.762115
8099.008729	-288.544708	-11.163063	241.087082
8099.012065	-290.590271	-11.747516	245.587372
8099.015442	-291.700775	-12.215078	250.263000
8099.018726	-293.454132	-13.851549	256.049072
8099.022068	-295.733490	-15.195791	260.432495
8099.025398	-297.136200	-15.546463	265.517242
8099.028728	-298.714203	-17.124489	269.842194
8099.032064	-299.883118	-18.001169	275.745178
8099.035394	-301.344238	-19.053185	280.946808
8099.038728	-303.389832	-20.338982	287.668030
8099.042059	-305.376984	-21.449446	291.700775
8099.045390	-305.786072	-22.969025	297.428406
8099.048727	-307.247223	-24.488602	304.500305
8099.052065	-309.351257	-25.657511	309.760376
8099.055393	-309.760376	-27.060200	315.371124
8099.058729	-311.163055	-28.813559	320.864990
8099.062053	-312.215088	-29.631794	328.170654
8099.065393	-313.208649	-31.969610	333.138519
8099.069666	-314.611328	-34.307423	346.113403
8099.072985	-315.312683	-36.294563	354.120392
8099.076259	-315.955597	-37.638809	360.900055
8099.079568	-316.306244	-40.268848	367.445953
8099.082916	-316.949158	-41.320866	373.991821
8099.085822	-317.358276	-43.249561	380.596130
8099.089186	-317.182922	-45.470486	388.486267
8099.092480	-318.234955	-47.165401	395.032135
8099.095846	-316.364685	-48.977203	402.805389
8099.098718	-316.306244	-51.198132	410.227905
8099.102055	-316.773834	-52.776154	417.007599
8099.105381	-316.890717	-54.997082	425.073059
8099.108733	-316.072449	-57.159554	432.904724
8099.112060	-315.312683	-59.088253	440.385712
8099.115381	-314.494446	-61.776741	447.691406
8099.118718	-312.390411	-63.763882	455.523102
8099.122057	-312.507294	-65.926361	462.244324
8099.125380	-310.870850	-68.322617	469.900665
8099.128717	-309.175934	-70.894211	479.836365
8099.132083	-306.896545	-73.348923	488.252502
8099.135382	-305.143188	-75.452957	495.850372
8099.138729	-303.156036	-77.790764	503.506714
8099.142054	-300.759796	-80.128578	512.215088
8099.145384	-297.194611	-82.817062	519.520752
8099.148716	-294.973694	-85.213326	527.177124
8099.152050	-291.993011	-87.726471	535.242554
8099.155383	-288.895386	-89.830505	543.658691
8099.158715	-284.804199	-92.928108	551.899475
8099.162053	-280.888367	-95.382812	559.088257
8099.165377	-277.264771	-97.837517	565.341919
8099.168714	-272.881378	-100.292229	574.225586
8099.172993	-263.763885	-105.961433	588.135559
8099.176278	-259.848053	-108.825241	595.207520
8099.179554	-254.295731	-111.455284	602.337830
8099.182914	-249.269440	-113.968445	610.403259
8099.185809	-242.898895	-116.832260	615.897156
8099.189136	-237.872604	-120.163643	622.501465
8099.192468	-231.969620	-123.495033	629.339539
8099.195823	-225.832840	-126.125076	634.248962
8099.198715	-219.696091	-128.462891	640.794861
8099.202044	-212.448853	-131.385162	646.230286
8099.205378	-205.961426	-133.956757	651.081238
8099.208715	-199.123322	-135.885437	656.808899
8099.212041	-191.525421	-138.164825	660.724731
8099.215381	-184.628876	-141.028641	666.335510
8099.218736	-176.914078	-143.658676	670.718872
8099.222040	-169.725311	-146.113388	675.978943
8099.225382	-161.192291	-147.808304	678.258301
8099.228715	-153.009933	-150.438339	682.174133
8099.232040	-145.061356	-152.425476	684.512024
8099.235372	-137.112793	-154.003494	687.083557
8099.238708	-129.807129	-156.516663	689.246033
8099.242040	-120.397423	-158.036224	692.168335
8099.245372	-112.098190	-160.315613	693.337280
8099.248701	-103.097603	-161.601395	695.032166
8099.252042	-94.447693	-163.004089	696.610168
8099.255374	-85.914673	-165.108124	696.785522
8099.258703	-77.615425	-166.744583	696.434814
8099.262057	-68.497955	-168.731735	696.960815
8099.265368	-59.614258	-169.082397	696.610168
8099.268706	-50.789009	-170.718872	696.025696
8099.272944	-32.904736	-172.939804	693.278809
8099.276207	-24.547049	-174.400940	690.882568
8099.279552	-15.020455	-175.511398	689.947388
8099.282884	-6.838106	-175.920517	686.849792
8099.286256	2.805377	-175.686722	684.453552
8099.289120	10.753945	-177.089417	681.414368
8099.292485	18.994740	-177.907654	676.504944
8099.295811	27.761543	-178.141434	673.933350
8099.299145	35.827003	-178.199890	669.842224
8099.302035	44.067799	-178.901230	664.056091
8099.305406	51.899475	-179.602570	660.724731
8099.308699	59.497368	-180.011688	655.464661
8099.312034	67.971947	-179.427231	649.970764
8099.315368	75.219170	-179.602570	644.360046
8099.318697	82.407951	-179.602570	638.632385
8099.322032	89.187607	-179.777908	631.969604
8099.325363	96.668610	-179.427231	626.651123
