time (s)	magX	magY	magZ
7501.305175	-155.113968	-116.598473	699.123352
7501.308504	-147.282288	-119.754532	703.039185
7501.311833	-139.041489	-120.806549	706.896545
7501.315175	-130.157806	-122.852135	709.117432
7501.318502	-121.157219	-125.073051	712.682617
7501.321841	-112.331978	-126.183525	713.500854
7501.325167	-103.740501	-127.527763	715.663330
7501.328500	-94.739922	-128.988892	717.942688
7501.331844	-85.797783	-130.566925	718.936279
7501.335172	-76.680305	-131.911163	719.871399
7501.339413	-58.386909	-134.541199	721.390991
7501.342763	-48.860313	-136.469894	719.988281
7501.346112	-40.093510	-137.463470	720.105225
7501.349354	-30.800701	-138.457047	718.527161
7501.352269	-22.033899	-138.690826	717.650513
7501.355592	-12.799533	-140.210403	716.364746
7501.358919	-4.324956	-141.145523	713.968445
7501.362257	5.610754	-141.905319	712.156616
7501.365166	14.845119	-142.840439	709.935730
7501.368502	23.144360	-144.301575	705.318542
7501.371836	31.677380	-144.535370	703.331360
7501.375170	40.093510	-145.821152	698.538879
7501.378502	48.860313	-144.944473	694.272400
7501.381834	56.633549	-145.762711	691.934509
7501.385170	64.991234	-146.347168	686.615967
7501.388521	72.589127	-146.580948	681.239014
7501.391869	80.420807	-147.165405	677.147888
7501.395176	88.077148	-147.048508	671.127991
7501.398497	95.850380	-146.756287	665.751038
7501.401832	103.448273	-147.048508	658.796021
7501.405165	110.169495	-146.697845	653.009949
7501.408497	117.182938	-146.931625	645.879578
7501.411830	124.780830	-146.990067	640.736389
7501.415159	131.209808	-147.048508	633.956787
7501.418499	137.872589	-146.347168	625.423706
7501.421827	143.600235	-145.938049	619.462280
7501.425160	149.386322	-146.171829	610.753967
7501.428499	155.464630	-145.353592	604.208069
7501.431819	160.783173	-144.769150	596.785522
7501.435157	166.686157	-143.834015	587.434265
7501.439364	176.388077	-142.840439	571.770935
7501.442756	181.239044	-141.262421	564.815918
7501.446074	185.563995	-141.203979	556.750427
7501.449345	190.181183	-140.210403	548.042053
7501.452270	193.980133	-139.216827	538.749268
7501.455577	197.486847	-138.281708	531.735840
7501.458913	201.110458	-137.521927	523.261230
7501.462251	204.324966	-136.703674	514.786682
7501.465576	207.422562	-135.125656	506.779663
7501.468489	211.104614	-134.307419	498.480408
7501.471823	213.033325	-133.138519	489.947418
7501.475159	215.780228	-133.021622	482.057281
7501.478488	218.059616	-131.560486	472.355377
7501.481838	220.689651	-129.748688	465.283447
7501.485154	222.209244	-128.988892	456.691986
7501.488526	224.196381	-127.703094	449.094116
7501.491819	224.956161	-126.358856	440.561066
7501.495162	226.651077	-125.365280	432.554047
7501.498483	228.345993	-124.137924	425.540649
7501.501817	228.813553	-122.910583	418.994751
7501.505158	229.924011	-122.267677	410.286377
7501.508487	230.917603	-121.040329	405.026306
7501.511821	230.333130	-147.925186	-1872.881348
7501.515155	218.410278	-150.613678	-1707.773193
7501.518482	220.105194	-147.048508	-1546.464111
7501.521813	221.040314	-128.112213	357.451782
7501.525181	232.320282	-114.552895	367.562805
7501.528495	233.138519	-113.150200	361.133850
7501.531820	232.261826	-111.747513	354.471069
7501.535149	232.729385	-110.403275	346.990051
7501.539801	231.852722	-108.883690	334.307434
7501.542669	231.794266	-107.422554	328.638214
7501.546011	230.917603	-105.961433	321.917023
7501.549368	231.092926	-105.026306	317.708954
7501.552274	230.099365	-104.500290	309.760376
7501.555594	229.807144	-102.454712	304.324951
7501.558926	228.404449	-101.110458	298.831085
7501.562239	227.352432	-100.233780	293.921692
7501.565570	227.410858	-98.655754	286.908234
7501.568482	226.183502	-97.545296	282.758606
7501.571810	225.599075	-96.727058	276.855621
7501.575147	224.254822	-96.084160	272.881378
7501.578476	222.910568	-94.681473	266.861481
7501.581816	221.917007	-93.571014	262.945648
7501.585149	220.748093	-92.577438	257.276428
7501.588476	220.338989	-91.408531	252.659271
7501.591815	218.059616	-90.590302	248.042084
7501.595156	216.598480	-89.479836	244.184692
7501.598474	215.546463	-88.018707	240.385742
7501.601807	214.728241	-86.674461	235.885452
7501.605139	213.267090	-86.323784	231.209824
7501.608474	212.331970	-85.564003	227.001770
7501.611882	210.227936	-84.102859	224.722382
7501.615150	209.234360	-84.044418	220.689651
7501.618475	208.240799	-82.641731	216.540024
7501.621802	206.604309	-81.414375	212.741089
7501.625142	204.149628	-80.713036	208.942123
7501.628473	204.208069	-79.894798	205.435425
7501.631806	202.104050	-79.544128	202.922272
7501.635146	201.227356	-77.907654	199.473984
7501.639846	198.480408	-76.855644	193.454117
7501.642673	197.428406	-76.388077	190.648743
7501.646080	195.382828	-75.686737	187.726471
7501.649401	194.330795	-74.868500	185.096436
7501.652713	193.103439	-74.400940	182.291061
7501.655557	191.642319	-73.524254	178.433670
7501.658919	190.356522	-73.348923	175.745178
7501.662232	189.070709	-72.121567	172.939804
7501.665567	188.194031	-71.595558	170.952652
7501.668474	186.382233	-70.718880	169.023972
7501.671802	184.628876	-70.017532	166.277023
7501.675134	183.226181	-69.374634	163.237869
7501.678466	182.407959	-69.316193	161.250732
7501.681797	181.765045	-68.264175	159.497375
7501.685133	180.245468	-67.913506	157.860901
7501.688492	178.901230	-67.036819	155.230850
7501.691802	177.790756	-66.510811	153.652832
7501.695134	176.388077	-65.692581	151.198120
7501.698464	175.803619	-65.283463	150.087662
7501.701820	174.400940	-64.757454	147.983627
7501.705139	173.465805	-63.997662	146.405609
7501.708461	172.530685	-63.646992	145.412033
7501.711797	171.712448	-63.354759	142.898895
7501.715130	170.426651	-62.536526	140.794861
7501.718467	169.433075	-62.244301	140.210403
7501.721800	168.381058	-62.478085	138.047928
7501.725132	167.621277	-61.601402	137.405029
7501.728465	167.095261	-60.900055	136.060791
7501.731793	166.160141	-61.016949	135.125656
7501.735131	164.932785	-59.322037	133.606079
7501.739795	163.880783	-59.088253	130.508469
7501.742713	162.068970	-59.497368	129.807129
7501.746078	161.426071	-58.796024	128.988892
7501.749428	161.016953	-58.036240	127.878441
7501.752648	160.607834	-57.802456	126.183525
7501.755554	159.964935	-57.393337	125.423729
7501.758891	158.503799	-57.744007	124.722382
7501.762215	158.036224	-57.568676	124.663940
7501.765559	158.153122	-57.042664	122.910583
7501.768458	156.867325	-56.458210	122.384575
7501.771793	156.282883	-56.691994	121.917007
7501.775128	155.464630	-56.458210	121.507896
7501.778456	154.997070	-56.516659	119.871429
7501.781788	154.880188	-56.282879	119.286964
7501.785128	154.003494	-56.049095	118.293396
7501.788471	154.061951	-55.815315	118.410286
7501.791788	153.711288	-56.107540	117.650497
7501.795125	152.717712	-55.581535	117.007599
7501.798459	152.367035	-55.639977	116.014030
7501.801808	151.841034	-55.639977	115.429565
7501.805121	151.198120	-55.464642	114.845123
7501.808459	150.730560	-55.230862	114.669785
7501.811791	150.204559	-55.230862	114.669785
7501.815120	150.146118	-55.113972	114.319107
7501.818452	150.204559	-54.938633	112.916420
7501.821784	149.269440	-55.289303	112.974869
7501.825122	148.684982	-55.113972	112.682640
7501.828453	149.035660	-54.938633	113.559319
7501.831784	149.444763	-55.055523	112.799538
7501.835123	149.035660	-54.880188	112.273529
7501.838454	149.269440	-55.289303	112.741089
7501.842711	148.334320	-55.172413	111.572182
7501.846055	148.743423	-54.880188	112.974869
7501.849301	149.152542	-55.464642	112.624191
7501.852630	147.925186	-55.873756	113.267097
7501.855984	148.509644	-55.523087	112.507309
7501.858881	148.568100	-55.406197	112.974869
7501.862233	148.977203	-55.464642	113.383987
7501.865558	149.503220	-55.172413	114.202225
7501.868895	148.801880	-55.347752	114.962006
7501.871777	148.801880	-55.990646	113.909996
7501.875127	148.977203	-56.107540	113.734665
7501.878450	149.327881	-56.165989	114.377556
7501.881782	150.204559	-55.523087	115.137352
7501.885116	150.204559	-55.990646	115.078903
7501.888445	150.847458	-56.107540	114.786674
7501.891783	150.555237	-56.984222	115.546463
7501.895115	151.139694	-56.691994	116.247810
7501.898448	151.490356	-56.867332	116.598473
7501.901781	151.490356	-56.867332	117.066040
7501.905114	152.250153	-57.919346	117.533600
7501.908443	152.308594	-57.627117	118.410286
7501.911781	152.308594	-57.977791	118.351837
7501.915106	152.951492	-57.919346	120.222092
7501.918449	153.477509	-57.860901	119.929863
7501.921779	154.120392	-59.789597	121.449448
7501.925107	154.295731	-59.789597	121.449448
7501.928445	155.289307	-59.964931	121.975456
7501.931774	155.347748	-60.490944	122.910583
7501.935111	155.990646	-60.958504	124.137924
7501.938447	155.932205	-61.367619	125.073051
7501.943077	158.094681	-61.718292	125.482178
7501.945967	158.737579	-62.361191	127.060196
7501.949325	159.088257	-63.179428	128.813568
7501.952644	160.198715	-63.354759	128.813568
7501.956027	160.841614	-64.056107	130.391586
7501.958880	161.776733	-64.056107	131.151382
7501.962216	162.185852	-64.582115	132.144943
7501.965526	163.179428	-65.283463	134.073639
7501.968864	163.530106	-65.400352	136.002335
7501.971780	164.465225	-65.926361	137.346573
7501.975105	165.458801	-66.744598	138.398605
7501.978442	166.218597	-66.919930	140.268845
7501.981777	166.919937	-68.205727	142.139099
7501.985103	167.855057	-68.264175	143.424896
7501.988437	168.439514	-69.608414	145.353592
7501.991775	169.725311	-70.017532	146.873169
7501.995100	170.835770	-70.485100	148.334320
7501.998435	171.653992	-71.011101	150.613678
7502.001770	172.998245	-72.004677	152.133255
7502.005097	173.816483	-72.296898	153.769714
7502.008431	174.810059	-73.582703	155.639984
7502.011766	175.803619	-73.874924	157.568665
7502.015098	176.680298	-75.160721	159.731155
7502.018441	178.609009	-75.394508	161.542953
7502.021766	179.076569	-76.388077	164.231445
7502.025098	180.011688	-76.855644	166.393921
7502.028467	181.122147	-78.316772	169.023972
7502.031763	182.407959	-79.018112	172.063126
7502.035107	183.752197	-79.719460	174.050262
7502.038435	184.745758	-81.180595	176.388077
7502.041765	186.265335	-82.291061	178.375214
7502.045966	187.843369	-83.693748	185.271774
7502.049307	188.895386	-84.687317	187.843369
7502.052685	190.064285	-85.797783	191.116302
7502.056011	191.408539	-86.440674	193.687897
7502.058878	192.811234	-87.492691	197.077728
7502.062184	193.629456	-89.070717	199.357101
7502.065531	195.149048	-89.655174	202.688477
7502.068856	196.025711	-91.057861	205.727646
7502.071789	197.136169	-92.518997	209.351257
7502.075092	198.129745	-93.629456	213.734650
7502.078427	200.116898	-94.447693	215.604904
7502.081755	200.467560	-95.733490	219.871429
7502.085094	201.870255	-97.369957	223.319702
7502.088428	202.980713	-98.012856	227.936890
7502.091759	203.915833	-100.058449	232.203384
7502.095090	204.324966	-101.227356	236.645248
7502.098425	205.902985	-101.870255	240.502625
7502.101763	206.721207	-103.389832	244.126251
7502.105088	207.773239	-104.441849	248.334320
7502.108426	209.000580	-105.844536	252.659271
7502.111765	210.052612	-107.422554	256.750427
7502.115115	210.578613	-108.123901	262.302765
7502.118420	211.747528	-109.643486	266.393921
7502.121757	212.565750	-111.455284	271.654022
7502.125090	213.383987	-113.091751	275.862061
7502.128421	213.559311	-114.319107	281.472839
7502.131754	214.845108	-115.955582	286.499115
7502.135092	215.312668	-117.533600	292.343658
7502.138426	216.189362	-119.111633	297.369965
7502.141756	216.189362	-121.040329	303.156036
7502.146443	217.007584	-124.137924	316.014038
7502.149300	217.416718	-125.365280	321.566345
7502.152674	218.176514	-127.060196	327.352417
7502.156028	218.351837	-128.696671	333.080078
7502.158886	218.001175	-130.333130	339.158386
7502.162178	216.890717	-132.554062	345.821167
7502.165532	217.416718	-133.664520	352.191711
7502.168849	217.066055	-135.184097	359.438934
7502.172180	216.832260	-136.703674	365.108124
7502.175083	216.130920	-138.807709	372.180023
7502.178419	215.546463	-140.327301	378.901215
7502.181750	215.137344	-141.905319	385.213318
7502.185090	213.968445	-144.243134	392.402100
7502.188422	213.150208	-145.587372	399.766205
7502.191750	211.455292	-147.632965	406.487427
7502.195086	210.227936	-149.152542	413.734680
7502.198421	209.000580	-151.139694	421.624817
7502.201769	207.481003	-152.893036	428.930481
7502.205119	205.961426	-154.178848	436.586823
7502.208427	203.389832	-156.224426	444.301544
7502.211749	201.519592	-157.451782	451.841034
7502.215082	199.357101	-158.971359	459.848022
7502.218414	197.253067	-160.549393	467.270599
7502.221751	194.564575	-163.120987	474.225616
7502.225080	192.168320	-164.757462	483.109283
7502.228416	188.895386	-165.926361	491.233215
7502.231754	186.440689	-167.329056	498.305084
7502.235081	183.109299	-168.907074	507.130341
7502.238408	179.135010	-170.426651	512.916443
7502.241747	175.102280	-171.712448	521.098755
7502.245117	171.069550	-173.232025	528.755066
7502.249289	163.179428	-175.745178	543.366455
7502.252668	158.679138	-177.030975	551.022827
7502.256011	153.652832	-178.433670	558.270020
7502.259336	148.684982	-180.070145	566.277039
7502.262168	143.424896	-181.297485	572.413757
7502.265513	139.041489	-182.115723	578.959656
7502.268854	133.255417	-183.109299	586.206909
7502.272159	127.410873	-184.395081	592.635864
7502.275507	121.215668	-185.388657	600.292236
7502.278404	114.436005	-185.563995	606.955017
7502.281744	108.182350	-186.791351	613.208618
7502.285080	101.636467	-187.025131	619.579163
7502.288421	94.739922	-188.018707	625.540649
7502.291741	87.668030	-188.194031	630.216248
7502.295073	80.596146	-188.310928	636.177673
7502.298409	74.108711	-188.895386	641.496155
7502.301739	66.160141	-188.603149	645.587402
7502.305128	58.620689	-189.830505	650.613708
7502.308404	50.555229	-189.947403	655.172424
7502.311735	42.957336	-189.246063	659.964966
7502.315067	34.950321	-189.772064	664.289917
7502.318435	26.767973	-189.362946	668.147278
7502.321740	18.702513	-189.830505	671.011108
7502.325068	10.461719	-189.070709	673.407349
7502.328402	1.987142	-188.720047	675.160767
7502.331752	-6.896552	-188.778503	678.258301
7502.335074	-15.721800	-187.726471	680.070129
7502.338400	-24.371712	-186.966675	681.998840
7502.341739	-32.963181	-186.206894	682.466431
7502.345070	-41.437756	-185.447113	683.810608
7502.349758	-58.620689	-184.161301	683.752197
7502.352657	-67.504379	-182.758621	684.278198
7502.355985	-76.212738	-181.180603	684.512024
7502.359251	-85.154877	-180.070145	683.459961
7502.362615	-93.220345	-178.316772	682.291077
7502.365492	-101.519585	-177.381653	680.128601
7502.368815	-109.818817	-175.511398	678.667480
7502.372161	-118.527176	-173.699600	676.738770
7502.375496	-127.177086	-171.595566	674.693176
7502.378401	-135.125656	-169.959091	672.004639
7502.381731	-142.606659	-167.621277	668.614868
7502.385066	-151.139694	-166.218597	665.926392
7502.388396	-158.270020	-163.880783	662.185852
7502.391762	-166.510803	-161.250732	657.802429
7502.395062	-173.991821	-159.322037	653.185303
7502.398392	-181.765045	-156.984222	649.152588
7502.401725	-188.661606	-155.230850	644.360046
7502.405094	-195.324371	-152.717712	638.398621
7502.408394	-202.980713	-150.789017	634.599609
7502.411728	-208.649918	-148.334320	628.872009
7502.415067	-215.020462	-145.178253	622.559937
7502.418395	-221.332550	-143.015778	616.656921
7502.421726	-227.936890	-140.268845	610.052612
7502.425059	-233.722977	-138.573929	604.792480
7502.428397	-239.333725	-135.534775	598.714233
7502.431730	-244.009354	-133.021622	591.057861
7502.435054	-249.152542	-130.566925	584.044434
7502.438388	-253.769730	-128.112213	576.738770
7502.441729	-258.211578	-125.248398	569.374634
7502.445061	-262.828766	-122.150787	563.237854
7502.448390	-266.919922	-120.572769	556.399780
7502.452685	-274.810059	-114.260658	541.145508
7502.455959	-278.784332	-111.981293	534.482788
7502.459243	-281.414368	-110.111046	525.248413
7502.462596	-284.804199	-106.721207	519.170105
7502.465905	-287.142029	-104.441849	511.396851
7502.468825	-290.473419	-102.045586	504.149628
7502.472150	-293.337219	-100.116898	496.376373
7502.475500	-295.675049	-97.486847	489.187622
7502.478864	-297.077728	-94.623032	481.414368
7502.481724	-299.941559	-92.986557	472.589111
7502.485095	-301.694916	-90.298065	464.874359
7502.488393	-303.331360	-88.018707	456.049103
7502.491726	-305.376984	-85.797783	449.853882
7502.495056	-306.253662	-83.459969	442.665100
7502.498382	-306.604309	-81.239037	435.008759
7502.501718	-307.656342	-78.550552	426.826416
7502.505095	-308.766785	-76.504967	419.871429
7502.508385	-309.643494	-74.751610	413.734680
7502.511724	-309.877289	-72.180008	406.078339
7502.515052	-310.929260	-70.368210	399.006439
7502.518382	-314.202209	-101.402687	-1823.378174
7502.521715	-321.975433	-100.233780	-1654.412598
7502.525052	-321.507874	-95.908829	-1497.954346
7502.528378	-319.637634	-69.374634	366.627686
7502.531720	-310.520172	-60.958504	364.815918
7502.535121	-309.701904	-58.153130	357.334900
7502.538381	-309.935699	-56.691994	350.146118
7502.541713	-309.175934	-54.529510	345.704285
7502.545048	-307.656342	-52.951492	338.340149
7502.548417	-307.188782	-51.139683	332.144958
7502.552996	-306.019867	-47.399181	320.455872
7502.555942	-305.727661	-46.171829	315.780243
7502.559253	-304.617187	-44.301579	310.578613
7502.562624	-303.448273	-42.606663	303.974304
7502.565958	-302.104034	-41.729984	298.421967
7502.568837	-300.818237	-40.093510	292.986572
7502.572130	-299.298645	-38.515488	288.427826
7502.575474	-298.363525	-36.820572	282.115723
7502.578807	-297.253052	-35.417885	277.089417
7502.581713	-295.032135	-33.956753	271.946228
7502.585040	-294.623016	-33.138515	267.738190
7502.588379	-292.109863	-32.378727	263.763885
7502.591713	-290.356506	-30.976036	258.386902
7502.595042	-289.596710	-29.514902	254.237289
7502.598393	-287.960266	-28.696669	249.795441
7502.601716	-286.090027	-27.995323	245.061371
7502.605043	-284.745758	-26.709526	240.444183
7502.608371	-282.933960	-25.832848	236.937469
7502.611712	-281.297485	-24.663939	233.781403
7502.615036	-279.836334	-23.202805	229.281113
7502.618376	-277.849213	-23.027470	225.131516
7502.621720	-277.030975	-21.741673	221.507889
7502.625048	-275.452942	-21.040327	218.001175
7502.628379	-273.115143	-20.280537	215.312668
7502.631706	-271.244873	-19.812975	211.630630
7502.635045	-269.842194	-18.702513	207.130341
7502.638370	-268.790161	-18.001169	204.324966
7502.641707	-266.861481	-17.358271	200.818222
7502.645037	-265.108124	-16.189363	196.376389
7502.648368	-263.939209	-15.780245	194.038574
7502.651699	-262.302765	-15.838690	191.291641
7502.655920	-259.146698	-14.260666	186.265335
7502.659230	-257.393341	-13.091760	183.284622
7502.662613	-255.756882	-12.799533	180.128571
7502.665960	-253.243713	-11.981297	177.381653
7502.669218	-251.957916	-11.922852	175.102280
7502.672119	-250.263000	-11.163063	172.530685
7502.675471	-249.795441	-10.637054	170.251312
7502.678795	-248.100525	-10.111046	167.796616
7502.682131	-245.938034	-9.409702	166.160141
7502.685039	-245.295135	-8.708358	162.244293
7502.688367	-243.191116	-8.416131	161.250732
7502.691696	-242.314438	-7.831677	159.380478
7502.695028	-240.911743	-7.305669	157.568665
7502.698388	-239.859726	-7.130333	154.587967
7502.701697	-238.866165	-7.071887	151.957916
7502.705035	-237.229675	-6.312099	150.730560
7502.708364	-235.710114	-5.376973	148.684982
7502.711715	-235.067200	-5.201637	147.340744
7502.715031	-233.372314	-4.675628	144.593796
7502.718370	-232.378723	-4.441847	143.483337
7502.721696	-230.976028	-4.324956	141.554642
7502.725027	-230.274704	-4.500292	139.333725
7502.728365	-228.696686	-3.915838	138.807709
7502.731699	-227.703094	-3.272940	137.229691
7502.735031	-227.177094	-2.805377	136.352997
7502.738364	-225.482178	-2.630041	134.190536
7502.741696	-224.605484	-2.104033	133.138519
7502.745029	-223.728821	-2.279369	131.677383
7502.748362	-222.735245	-2.279369	130.391586
7502.751694	-221.332550	-2.220923	129.105789
7502.755039	-220.455887	-2.104033	127.586212
7502.759271	-219.111633	-1.578025	125.599060
7502.762609	-217.884277	-1.344243	125.306831
7502.765897	-216.949158	-0.642899	123.611923
7502.769210	-215.780228	-0.759790	122.618355
7502.772122	-216.189362	-0.642899	122.092346
7502.775452	-215.020462	-0.292227	120.806549
7502.778787	-214.845108	0.116891	119.345413
7502.782112	-213.442413	0.350672	118.994736
7502.785048	-212.799530	0.876680	119.462296
7502.788359	-211.747528	1.402689	117.708946
7502.791694	-211.689072	1.168907	116.072479
7502.795026	-210.520172	1.636470	114.845123
7502.798361	-210.052612	1.753361	114.026878
7502.801706	-208.416122	2.337814	113.442436
7502.805023	-208.533020	2.045588	113.267097
7502.808360	-208.299225	2.630041	112.682640
7502.811684	-207.890137	1.928697	112.741089
7502.815023	-206.779663	2.513150	111.864410
7502.818358	-206.253647	2.688486	110.987724
7502.821685	-206.136749	2.688486	110.637054
7502.825023	-205.201630	2.922268	110.578606
7502.828388	-205.143188	2.980713	109.701935
7502.831687	-204.967850	2.863822	109.935715
7502.835021	-204.500290	3.798948	108.825241
7502.838354	-204.617187	3.740503	108.299240
7502.841684	-204.383392	3.506721	108.533028
7502.845022	-203.506729	3.506721	108.123901
7502.848352	-203.623611	3.506721	107.714783
7502.851687	-203.097610	3.740503	107.422554
7502.855013	-202.980713	4.383401	107.831680
7502.859286	-202.571609	4.266511	107.247223
7502.862535	-202.630035	4.500292	107.013443
7502.865861	-202.045578	4.032730	107.773232
7502.869198	-202.220917	4.675628	107.422554
7502.872138	-202.513153	4.734074	107.422554
7502.875435	-202.746933	4.558738	107.305672
7502.878791	-202.162476	4.383401	106.662773
7502.882125	-202.220917	4.558738	107.071892
7502.885480	-202.630035	5.143191	107.071892
7502.888351	-202.746933	4.441847	107.247223
7502.891679	-202.688477	4.617183	107.305672
7502.895016	-202.571609	4.441847	107.130341
7502.898343	-202.337814	4.558738	107.071892
7502.901685	-203.156036	4.208066	107.890114
7502.905015	-203.272934	4.850964	107.773232
7502.908344	-202.980713	4.617183	107.364120
7502.911685	-203.565170	4.383401	107.188774
7502.915048	-203.565170	5.084745	107.597900
7502.918342	-203.506729	5.493863	108.240799
7502.921679	-204.266495	4.558738	108.649910
7502.925009	-204.967850	4.675628	109.468147
7502.928342	-204.792526	5.201637	109.117470
7502.931676	-205.493851	5.201637	109.877266
7502.935011	-205.669189	5.026300	110.344826
7502.938342	-206.019882	4.850964	110.753944
7502.941669	-207.130341	4.792519	110.812393
7502.945027	-207.247238	5.143191	111.747513
7502.948387	-206.662781	4.792519	112.741089
7502.951673	-207.597900	5.201637	112.974869
7502.955011	-208.123901	4.792519	112.916420
7502.958359	-208.474564	4.558738	114.377556
7502.962516	-210.403275	4.909410	115.663353
7502.965861	-210.637039	4.967855	116.247810
7502.969214	-210.637039	5.026300	117.358269
7502.972531	-211.805969	5.026300	118.234955
7502.975453	-212.215088	5.084745	118.410286
7502.978784	-212.974854	4.909410	120.631203
7502.982100	-213.442413	5.260082	121.274117
7502.985424	-215.195801	4.617183	122.150787
7502.988372	-215.721802	4.850964	123.495033
7502.991671	-216.598480	4.675628	123.845711
7502.995007	-217.416718	3.974284	125.657509
7502.998338	-217.825836	4.675628	126.066628
7503.001692	-219.111633	4.734074	127.761543
7503.005007	-219.696091	4.500292	128.229111
7503.008335	-220.806549	4.208066	129.514908
7503.011673	-222.209244	4.032730	130.566925
7503.014996	-223.144363	4.324956	132.846283
7503.018334	-223.962585	4.383401	133.839859
7503.021666	-224.488586	3.974284	134.716537
7503.025005	-226.475739	3.565166	136.002335
7503.028333	-227.177094	3.506721	138.106369
7503.031712	-228.345993	3.565166	139.275284
7503.035002	-230.040909	3.156049	141.028641
7503.038327	-231.034500	3.039158	141.729980
7503.041663	-232.203384	2.630041	143.600235
7503.045014	-232.787842	2.454705	146.580948
7503.048329	-234.015198	2.220923	148.918762
7503.051664	-235.184097	2.162478	149.678558
7503.054996	-236.294556	2.162478	151.607254
7503.058332	-237.755707	1.928697	152.600815
7503.062999	-240.444183	0.701344	157.451782
7503.065867	-240.970184	0.935126	158.912918
7503.069255	-242.548233	1.168907	161.426071
7503.072578	-243.541794	0.642899	163.413208
7503.075466	-245.704269	-0.233781	166.043243
7503.078756	-246.931625	-0.409117	168.965515
7503.082090	-248.626541	-1.168907	170.660431
7503.085421	-249.678543	-1.110462	172.822922
7503.088774	-251.490356	-0.876680	175.569839
7503.091661	-252.834610	-1.578025	178.199890
7503.094991	-254.120392	-1.344243	182.232620
7503.098331	-255.873749	-2.162478	185.271774
7503.101655	-257.451782	-1.928697	187.317352
7503.104998	-259.438934	-2.104033	189.655167
7503.108327	-260.315613	-3.272940	191.992981
7503.111661	-261.952057	-3.506721	195.558151
7503.114996	-263.939209	-3.565166	198.772644
7503.118359	-265.575684	-4.266511	202.922272
7503.121656	-267.387482	-5.026300	205.961426
7503.124990	-269.433075	-4.850964	209.585052
7503.128329	-270.718872	-5.552309	213.150208
7503.131676	-272.647583	-5.610754	217.708939
7503.134988	-273.699585	-6.604325	220.514328
7503.138327	-275.102295	-6.604325	224.780823
7503.141655	-277.615417	-7.714787	228.170654
7503.144998	-279.076538	-7.481005	232.729385
7503.148317	-281.063690	-8.240795	236.703674
7503.151656	-282.583282	-9.000585	240.444183
7503.154989	-283.869080	-9.468147	245.061371
7503.158319	-285.388672	-10.344828	250.204559
7503.161655	-286.908234	-11.046172	253.594391
7503.165945	-289.947388	-12.331969	263.705444
7503.169242	-291.466980	-13.208650	269.374634
7503.172566	-293.103455	-13.617767	273.232025
7503.175873	-294.798370	-14.669784	278.316772
7503.178744	-296.142609	-15.078900	283.050842
7503.182075	-297.428406	-16.014027	288.135590
7503.185410	-299.298645	-17.299826	293.746338
7503.188752	-300.701355	-18.234951	299.240204
7503.191652	-302.279388	-19.170076	304.850952
7503.194981	-303.214508	-19.988310	310.111053
7503.198317	-304.091156	-21.157219	315.721802
7503.201649	-305.201630	-21.917007	322.150787
7503.205003	-306.779663	-22.969025	327.586212
7503.208312	-307.539429	-23.787258	334.132080
7503.211693	-308.649933	-24.839275	338.573944
7503.214983	-309.234344	-26.241964	346.230255
7503.218331	-310.637054	-27.001753	353.594391
7503.221645	-311.046173	-28.053770	360.140289
7503.224981	-311.805969	-28.872004	366.744598
7503.228319	-312.098206	-30.216248	374.459381
7503.231645	-312.098206	-31.502045	380.829926
7503.234986	-312.273529	-32.846291	388.018707
7503.238310	-312.799530	-34.599651	394.623016
7503.241649	-312.916412	-35.827003	402.746918
7503.244978	-312.799530	-37.580360	409.935699
7503.248308	-312.507294	-38.632378	417.825836
7503.251645	-312.273529	-39.918175	424.956177
7503.254972	-311.864410	-41.554649	432.846313
7503.258306	-311.805969	-43.191116	440.502655
7503.261658	-310.929260	-44.593803	447.866730
7503.265941	-308.182373	-47.808300	464.231445
7503.269234	-307.013428	-49.678551	472.413788
7503.272490	-305.376984	-52.074806	481.005249
7503.275828	-303.974304	-53.360603	489.362946
7503.279161	-302.396240	-55.523087	499.064880
7503.282069	-298.947968	-56.750443	505.902954
7503.285397	-297.720612	-58.737583	513.676208
7503.288752	-295.265930	-61.192287	521.858521
7503.292121	-292.460571	-63.004089	529.690247
7503.294976	-289.421387	-64.991234	536.937500
7503.298325	-287.025146	-66.452370	546.697876
7503.301641	-283.927551	-69.023964	553.360596
7503.304985	-280.070129	-70.894211	561.309204
7503.308308	-275.978973	-73.056694	569.491516
7503.311640	-273.115143	-75.102280	577.557007
7503.314969	-267.738190	-77.264755	583.927551
7503.318301	-264.173004	-79.251900	592.811218
7503.321642	-258.854462	-80.829926	599.883118
7503.324975	-254.821747	-83.343079	607.013489
7503.328305	-249.210983	-85.213326	615.020447
7503.331635	-243.950912	-87.668030	622.618347
7503.334986	-238.632370	-89.479836	628.696655
7503.338302	-233.664520	-91.642311	636.119202
7503.341634	-227.235535	-93.571014	642.782043
7503.344971	-221.157211	-95.733490	648.977173
7503.348306	-214.611343	-97.662186	654.880188
7503.351632	-207.481003	-99.707771	660.783142
7503.354965	-201.168915	-101.578018	666.861511
7503.358306	-194.915253	-103.506721	671.712463
7503.361636	-186.791351	-105.727646	677.615479
7503.364968	-179.777908	-107.656334	684.336670
7503.369200	-163.880783	-111.689064	692.402100
7503.372525	-155.581528	-114.202225	696.668640
7503.375818	-147.165405	-115.488014	700.467590
7503.379191	-139.099945	-117.592049	704.441833
7503.382515	-130.566925	-118.936302	706.078369
