time (s)	det(V)
7500.502912	0.102056	
7500.504648	0.099913	
7500.506165	0.097302	
7500.507869	0.095441	
7500.509398	0.093882	
7500.511096	0.092795	
7500.512644	0.091236	
7500.514320	0.089975	
7500.515894	0.088746	
7500.517559	0.086575	
7500.519143	0.085270	
7500.520806	0.082909	
7500.522396	0.081628	
7500.524046	0.079977	
7500.525661	0.078788	
7500.527179	0.077004	
7500.528775	0.077008	
7500.530251	0.074389	
7500.531894	0.074663	
7500.533376	0.071666	
7500.535003	0.070941	
7500.536475	0.070780	
7500.538104	0.068427	
7500.539641	0.067493	
7500.541204	0.065700	
7500.542748	0.065463	
7500.544359	0.063698	
7500.545936	0.062739	
7500.547501	0.061736	
7500.549112	0.061954	
7500.550667	0.060052	
7500.552297	0.059174	
7500.553821	0.058058	
7500.555490	0.056685	
7500.557094	0.056310	
7500.558751	0.054111	
7500.560302	0.052967	
7500.562012	0.051525	
7500.563562	0.051645	
7500.565255	0.049523	
7500.566811	0.049551	
7500.568509	0.047923	
7500.570037	0.048419	
7500.571757	0.044987	
7500.573248	0.044314	
7500.575036	0.045925	
7500.576514	0.043339	
7500.578283	0.041869	
7500.579769	0.042848	
7500.581526	0.041865	
7500.583009	0.040894	
7500.584728	0.039464	
7500.586230	0.040044	
7500.587967	0.038670	
7500.589493	0.036439	
7500.591209	0.036221	
7500.592737	0.033965	
7500.594435	0.035222	
7500.595984	0.033514	
7500.597668	0.033756	
7500.599226	0.032414	
7500.600892	0.032096	
7500.602478	0.031943	
7500.604130	0.031693	
7500.605716	0.029506	
7500.607363	0.028519	
7500.608955	0.028269	
7500.610573	0.027645	
7500.612218	0.027874	
7500.613806	0.026682	
7500.615477	0.026412	
7500.617048	0.026021	
7500.618713	0.025671	
7500.620292	0.024196	
7500.621984	0.024410	
7500.623546	0.022746	
7500.625261	0.022545	
7500.626803	0.022585	
7500.628520	0.021155	
7500.630009	0.021727	
7500.631580	0.021240	
7500.633081	0.020901	
7500.634709	0.020821	
7500.636219	0.020643	
7500.637776	0.018690	
7500.639338	0.018968	
7500.640838	0.018690	
7500.642493	0.018339	
7500.643977	0.017856	
7500.645606	0.017663	
7500.647128	0.017558	
7500.648814	0.017916	
7500.650289	0.017630	
7500.652005	0.017123	
7500.653478	0.016712	
7500.655179	0.016297	
7500.656656	0.015882	
7500.658354	0.016071	
7500.659850	0.015189	
7500.661617	0.015072	
7500.663092	0.015342	
7500.664876	0.015294	
7500.666357	0.014694	
7500.668116	0.014875	
7500.669604	0.013952	
7500.671321	0.013932	
7500.672836	0.013743	
7500.674574	0.013243	
7500.676106	0.013119	
7500.677815	0.012277	
7500.679343	0.013078	
7500.681026	0.013143	
7500.682568	0.012990	
7500.684253	0.012603	
7500.685821	0.012627	
7500.687461	0.012611	
7500.689057	0.011120	
7500.690678	0.010738	
7500.692287	0.010762	
7500.693912	0.010774	
7500.695534	0.010971	
7500.697136	0.010814	
7500.698769	0.010758	
7500.700356	0.010710	
7500.702048	0.010198	
7500.703615	0.010774	
7500.705319	0.009936	
7500.706880	0.010045	
7500.708571	0.009529	
7500.710105	0.009699	
7500.711819	0.008865	
7500.713340	0.008655	
7500.715103	0.009650	
7500.716601	0.009155	
7500.718358	0.007942	
7500.719837	0.008542	
7500.721601	0.008075	
7500.723081	0.008357	
7500.724858	0.008204	
7500.726345	0.007938	
7500.728117	0.007406	
7500.729625	0.006871	
7500.731121	0.007781	
7500.732693	0.007193	
7500.734205	0.006907	
7500.735833	0.006581	
7500.737328	0.007144	
7500.738962	0.007088	
7500.740483	0.006572	
7500.742102	0.006162	
7500.743596	0.006367	
7500.745253	0.005702	
7500.746722	0.004772	
7500.748439	0.005956	
7500.749929	0.005010	
7500.751608	0.005424	
7500.753086	0.005356	
7500.754793	0.005038	
7500.756281	0.005167	
7500.757938	0.005139	
7500.759455	0.005139	
7500.761173	0.005126	
7500.762712	0.004160	
7500.764436	0.004796	
7500.765982	0.004341	
7500.767671	0.004703	
7500.769230	0.003849	
7500.770898	0.004321	
7500.772469	0.001734	
7500.774126	0.000687	
7500.775731	0.000933	
7500.777360	0.000671	
7500.778973	0.000856	
7500.780607	0.000486	
7500.782211	0.000985	
7500.783801	0.000965	
7500.785439	0.001255	
7500.787027	0.000703	
7500.788707	0.000425	
7500.790252	0.000248	
7500.791960	0.000594	
7500.793509	0.000155	
7500.795205	0.000063	
7500.796746	0.000425	
7500.798443	0.000276	
7500.799935	0.000425	
7500.801700	0.000224	
7500.803177	0.000454	
7500.804954	-0.000086	
7500.806433	-0.000211	
7500.808207	-0.000284	
7500.809695	-0.000288	
7500.811437	-0.000618	
7500.812927	-0.000409	
7500.814674	-0.000026	
7500.816188	-0.000356	
7500.817931	-0.000155	
7500.819449	0.000123	
7500.821151	-0.000384	
7500.822684	-0.000936	
7500.824376	-0.000646	
7500.825928	-0.001009	
7500.827609	-0.001170	
7500.829183	-0.000892	
7500.830868	-0.000211	
7500.832483	-0.000755	
7500.833981	-0.000747	
7500.835611	-0.000997	
7500.837136	-0.001013	
7500.838765	-0.001621	
7500.840257	-0.001726	
7500.841915	-0.001363	
7500.843392	-0.001690	
7500.845024	-0.001637	
7500.846513	-0.001653	
7500.848193	-0.001581	
7500.849674	-0.001742	
7500.851357	-0.001871	
7500.852851	-0.001621	
7500.854493	-0.001996	
7500.856024	-0.002395	
7500.857632	-0.002664	
7500.859208	-0.003394	
7500.860863	-0.003059	
7500.862446	-0.003116	
7500.864108	-0.002725	
7500.865706	-0.002886	
7500.867353	-0.003172	
7500.868944	-0.003651	
7500.870567	-0.003373	
7500.872202	-0.003945	
7500.873810	-0.004783	
7500.875463	-0.004328	
7500.877021	-0.004328	
7500.878682	-0.005017	
7500.880255	-0.004594	
7500.881916	-0.004546	
7500.883462	-0.004892	
7500.885159	-0.005021	
7500.886685	-0.004816	
7500.888426	-0.005222	
7500.889921	-0.006028	
7500.891670	-0.006362	
7500.893146	-0.006165	
7500.894927	-0.006616	
7500.896405	-0.006221	
7500.898190	-0.006266	
7500.899681	-0.006455	
7500.901469	-0.006765	
7500.902940	-0.006467	
7500.904689	-0.006878	
7500.906191	-0.007515	
7500.907930	-0.007575	
7500.909435	-0.007627	
7500.911135	-0.008542	
7500.912668	-0.007788	
7500.914376	-0.007684	
7500.915931	-0.008864	
7500.917595	-0.008385	
7500.919162	-0.008530	
7500.920832	-0.009319	
7500.922409	-0.009597	
7500.924054	-0.009907	
7500.925642	-0.010242	
7500.927258	-0.010185	
7500.928885	-0.010266	
7500.930482	-0.010346	
7500.932152	-0.010278	
7500.933634	-0.011192	
7500.935190	-0.010540	
7500.936679	-0.010395	
7500.938316	-0.011390	
7500.939807	-0.011768	
7500.941417	-0.012123	
7500.942930	-0.012409	
7500.944495	-0.012796	
7500.946038	-0.012844	
7500.947558	-0.012699	
7500.949150	-0.012715	
7500.950734	-0.012997	
7500.952319	-0.013082	
7500.953860	-0.014044	
7500.955496	-0.013839	
7500.956977	-0.014701	
7500.958684	-0.014878	
7500.960167	-0.015164	
7500.961888	-0.015644	
7500.963417	-0.015861	
7500.965126	-0.015813	
7500.966627	-0.016159	
7500.968363	-0.016477	
7500.969842	-0.016187	
7500.971599	-0.016929	
7500.973085	-0.017714	
7500.974854	-0.018347	
7500.976346	-0.018923	
7500.978134	-0.019511	
7500.979609	-0.018866	
7500.981369	-0.019003	
7500.982867	-0.019974	
7500.984615	-0.020115	
7500.986127	-0.020538	
7500.987845	-0.021674	
7500.989365	-0.021602	
7500.991092	-0.022456	
7500.992630	-0.023519	
7500.994320	-0.023950	
7500.995875	-0.024099	
7500.997532	-0.024087	
7500.999108	-0.024784	
7501.000768	-0.025002	
7501.002369	-0.026166	
7501.003995	-0.026339	
7501.005601	-0.027632	
7501.007215	-0.028466	
7501.008844	-0.028784	
7501.010459	-0.029711	
7501.012085	-0.030782	
7501.013667	-0.030947	
7501.015343	-0.031608	
7501.016897	-0.032418	
7501.018598	-0.033038	
7501.020138	-0.033417	
7501.021835	-0.034980	
7501.023384	-0.035656	
7501.025099	-0.036595	
7501.026627	-0.036954	
7501.028363	-0.038392	
7501.029845	-0.039209	
7501.031615	-0.039660	
7501.033097	-0.040200	
7501.034876	-0.041211	
7501.036361	-0.041300	
7501.037960	-0.043395	
7501.039481	-0.044273	
7501.041028	-0.045288	
7501.042615	-0.045856	
7501.044095	-0.047556	
7501.045751	-0.047778	
7501.047238	-0.048724	
7501.048866	-0.049461	
7501.050364	-0.050710	
7501.052070	-0.051294	
7501.053549	-0.052342	
7501.055251	-0.053413	
7501.056730	-0.055069	
7501.058451	-0.056072	
7501.059938	-0.057019	
7501.061660	-0.058565	
7501.063134	-0.058723	
7501.064903	-0.059875	
7501.066387	-0.061365	
7501.068159	-0.062122	
7501.069637	-0.062868	
7501.071405	-0.065152	
7501.072889	-0.066368	
7501.074636	-0.067726	
7501.076146	-0.069273	
7501.077897	-0.070727	
7501.079412	-0.071077	
7501.081122	-0.073245	
7501.082649	-0.073700	
7501.084350	-0.074973	
7501.085899	-0.076435	
7501.087595	-0.078220	
7501.089160	-0.080173	
7501.090847	-0.081168	
7501.092410	-0.083162	
7501.094077	-0.084842	
7501.095653	-0.086268	
7501.097303	-0.087489	
7501.098905	-0.088709	
7501.100522	-0.090889	
7501.102156	-0.092456	
7501.103750	-0.094736	
7501.105417	-0.096561	
7501.107007	-0.098393	
7501.108680	-0.100484	
7501.110270	-0.102482	
7501.111969	-0.104653	
7501.113532	-0.106148	
7501.115249	-0.108086	
7501.116798	-0.110237	
7501.118496	-0.112581	
7501.120054	-0.114865	
7501.121771	-0.118124	
7501.123304	-0.119304	
7501.125055	-0.121862	
7501.126550	-0.123973	
7501.128328	-0.126761	
7501.129804	-0.128219	
7501.131607	-0.130797	
7501.133093	-0.132940	
7501.134866	-0.135535	
7501.136357	-0.137621	
7501.137955	-0.140292	
7501.139500	-0.142761	
7501.141043	-0.145436	
7501.142603	-0.147656	
7501.144086	-0.150439	
7501.145779	-0.152377	
7501.147260	-0.154371	
7501.148880	-0.156881	
7501.150394	-0.159483	
7501.152078	-0.162379	
7501.153556	-0.164454	
7501.155277	-0.167612	
7501.156752	-0.169977	
7501.158475	-0.172587	
7501.159958	-0.174899	
7501.161659	-0.177554	
7501.163142	-0.179326	
7501.164922	-0.182098	
7501.166404	-0.184265	
7501.168187	-0.186561	
7501.169670	-0.188487	
7501.171460	-0.191456	
7501.172938	-0.193945	
7501.174716	-0.195702	
7501.176204	-0.198058	
7501.177931	-0.200495	
7501.179448	-0.201619	
7501.181164	-0.203653	
7501.182691	-0.205708	
7501.184403	-0.207327	
7501.185951	-0.208995	
7501.187650	-0.211625	
7501.189203	-0.213277	
7501.190896	-0.215259	
7501.192463	-0.216435	
7501.194142	-0.218325	
7501.195728	-0.219340	
7501.197364	-0.220387	
7501.198968	-0.221322	
7501.200586	-0.222462	
7501.202216	-0.223888	
7501.203839	-0.224379	
7501.205468	-0.226079	
7501.207069	-0.226804	
7501.208726	-0.227562	
7501.210290	-0.227968	
7501.211973	-0.228838	
7501.213548	-0.229100	
7501.215228	-0.229644	
7501.216786	-0.229781	
7501.218484	-0.230059	
7501.220032	-0.229999	
7501.221725	-0.230462	
7501.223231	-0.230551	
7501.224995	-0.230498	
7501.226476	-0.230542	
7501.228273	-0.230236	
7501.229750	-0.229467	
7501.231509	-0.228669	
7501.232995	-0.228222	
7501.234782	-0.227799	
7501.236279	-0.226091	
7501.237864	-0.225668	
7501.239400	-0.225132	
7501.240954	-0.224246	
7501.242545	-0.223058	
7501.244041	-0.222361	
7501.245704	-0.220681	
7501.247196	-0.219106	
7501.248824	-0.217265	
7501.250346	-0.216278	
7501.251965	-0.214139	
7501.253445	-0.212407	
7501.255172	-0.211114	
7501.256651	-0.209092	
7501.258352	-0.207154	
7501.259830	-0.205176	
7501.261518	-0.203537	
7501.262999	-0.200648	
7501.264681	-0.197990	
7501.266188	-0.195883	
7501.267895	-0.192721	
7501.269411	-0.190300	
7501.271127	-0.187202	
7501.272673	-0.184906	
7501.274367	-0.181393	
7501.275911	-0.178758	
7501.277614	-0.175326	
7501.279171	-0.171600	
7501.280853	-0.167954	
7501.282411	-0.163874	
7501.284071	-0.160067	
7501.285664	-0.155237	
7501.287305	-0.152164	
7501.288902	-0.148590	
7501.290531	-0.144824	
7501.292132	-0.140493	
7501.293751	-0.136336	
7501.295421	-0.131538	
7501.297000	-0.126648	
7501.298681	-0.121709	
7501.300251	-0.117774	
7501.301953	-0.111949	
7501.303526	-0.107002	
7501.305202	-0.102341	
7501.306768	-0.098273	
7501.308490	-0.092887	
7501.310034	-0.087912	
7501.311761	-0.082345	
7501.313290	-0.077132	
7501.315036	-0.071295	
7501.316528	-0.066759	
7501.318262	-0.061345	
7501.319739	-0.055681	
7501.321515	-0.051258	
7501.323005	-0.046456	
7501.324794	-0.040474	
7501.326271	-0.035717	
7501.328014	-0.030649	
7501.329511	-0.024764	
7501.331231	-0.018729	
7501.332751	-0.014431	
7501.334450	-0.007333	
7501.335985	-0.002092	
7501.337666	0.003032	
7501.339240	0.007604	
7501.340730	0.013513	
7501.342389	0.018746	
7501.343877	0.023524	
7501.345508	0.028648	
7501.347040	0.036160	
7501.348669	0.042227	
7501.350157	0.046243	
7501.351784	0.052322	
7501.353272	0.057676	
7501.355027	0.062590	
7501.356519	0.066860	
7501.358212	0.072790	
7501.359690	0.075912	
7501.361387	0.080867	
7501.362878	0.086140	
7501.364546	0.091232	
7501.366064	0.096303	
7501.367808	0.101419	
7501.369355	0.106273	
7501.371044	0.110104	
7501.372595	0.114568	
7501.374302	0.119132	
7501.375855	0.123639	
7501.377543	0.127197	
7501.379126	0.131918	
7501.380795	0.137582	
7501.382383	0.141296	
7501.384006	0.145002	
7501.385609	0.149248	
7501.387234	0.153643	
7501.388835	0.156744	
7501.390465	0.160487	
7501.392129	0.163520	
7501.393719	0.167234	
7501.395378	0.171693	
7501.396950	0.175573	
7501.398645	0.178981	
7501.400230	0.182187	
7501.401915	0.186070	
7501.403469	0.188467	
7501.405159	0.191899	
7501.406729	0.193962	
7501.408440	0.198768	
7501.409968	0.200327	
7501.411701	0.203082	
7501.413209	0.206144	
7501.414966	0.209805	
7501.416447	0.211449	
7501.418212	0.213882	
7501.419704	0.216766	
7501.421496	0.217781	
7501.422973	0.220460	
7501.424771	0.223357	
7501.426252	0.223570	
7501.427992	0.225065	
7501.429496	0.227574	
7501.431233	0.229012	
7501.432752	0.230189	
7501.434492	0.231035	
7501.436021	0.232481	
7501.437737	0.232489	
7501.439274	0.233601	
7501.440784	0.233778	
7501.442417	0.234567	
7501.443916	0.234890	
7501.445542	0.235333	
7501.447062	0.236001	
7501.448725	0.236054	
7501.450210	0.235301	
7501.451868	0.235820	
7501.453341	0.235808	
7501.455042	0.234648	
7501.456521	0.234144	
7501.458219	0.233665	
7501.459699	0.232505	
7501.461394	0.231486	
7501.462886	0.231598	
7501.464552	0.230704	
7501.466077	0.228843	
7501.467739	0.228070	
7501.469284	0.227252	
7501.470999	0.225334	
7501.472546	0.223510	
7501.474218	0.221560	
7501.475784	0.220988	
7501.477435	0.218736	
7501.479022	0.216690	
7501.480666	0.215530	
7501.482265	0.213745	
7501.483909	0.212158	
7501.485518	0.210196	
7501.487144	0.208677	
7501.488792	0.206264	
7501.490382	0.203485	
7501.492050	0.202748	
7501.493624	0.199400	
7501.495296	0.197934	
7501.496852	0.196141	
7501.498542	0.194030	
7501.500108	0.191577	
7501.501795	0.189241	
7501.503356	0.188008	
7501.505084	0.184193	
7501.506607	0.182936	
7501.528743	0.159097	
7501.530355	0.156148	
7501.531994	0.153393	
7501.533585	0.150110	
7501.535274	0.147322	
7501.536829	0.145864	
7501.538546	0.142327	
7501.540015	0.140482	
7501.541582	0.138307	
7501.543074	0.136160	
7501.544698	0.133686	
7501.546190	0.131998	
7501.547775	0.129972	
7501.549323	0.127120	
7501.550864	0.125134	
7501.552456	0.123390	
7501.554023	0.120743	
7501.555633	0.117988	
7501.557173	0.115837	
7501.558804	0.114681	
7501.560294	0.112570	
7501.562003	0.110028	
7501.563477	0.109089	
7501.565192	0.106366	
7501.566667	0.104207	
7501.568375	0.102318	
7501.569888	0.100952	
7501.571642	0.098217	
7501.573118	0.096904	
7501.574889	0.095107	
7501.576371	0.093157	
7501.578143	0.090462	
7501.579635	0.089197	
7501.581405	0.088021	
7501.582889	0.085938	
7501.584660	0.084327	
7501.586158	0.082180	
7501.587893	0.081016	
7501.589413	0.079606	
7501.591138	0.078341	
7501.592660	0.076565	
7501.594347	0.074337	
7501.595886	0.073849	
7501.597550	0.072601	
7501.599122	0.070538	
7501.600803	0.069350	
7501.602362	0.068874	
7501.604027	0.066731	
7501.605607	0.065330	
7501.607245	0.063110	
7501.608852	0.062574	
7501.610450	0.061253	
7501.612111	0.059513	
7501.613689	0.059066	
7501.615380	0.059380	
7501.616964	0.056524	
7501.618606	0.057035	
7501.620192	0.055134	
7501.621865	0.053615	
7501.623422	0.051081	
7501.625125	0.051649	
7501.626672	0.051142	
7501.628401	0.048608	
7501.629926	0.048189	
7501.631662	0.047810	
7501.633144	0.046759	
7501.634907	0.045969	
7501.636398	0.045812	
7501.638177	0.042993	
7501.639673	0.042364	
7501.641170	0.043830	
7501.642738	0.041208	
7501.644300	0.041075	
7501.645882	0.039617	
7501.647382	0.040277	
7501.649032	0.039270	
7501.650515	0.037079	
7501.652136	0.038263	
7501.653663	0.037405	
7501.655305	0.035492	
7501.656771	0.034944	
7501.658505	0.034348	
7501.659981	0.033941	
7501.661685	0.032257	
7501.663165	0.032422	
7501.664866	0.031919	
7501.666353	0.031528	
7501.668058	0.030702	
7501.669543	0.031178	
7501.671301	0.029598	
7501.672807	0.029047	
7501.674573	0.028797	
7501.676082	0.027850	
7501.677815	0.026569	
7501.679336	0.026585	
7501.681044	0.026082	
7501.682573	0.026364	
7501.684254	0.026223	
7501.685815	0.024901	
7501.687494	0.024793	
7501.689080	0.023173	
7501.690743	0.023367	
7501.692321	0.022706	
7501.693974	0.022158	
7501.695562	0.021731	
7501.697194	0.021083	
7501.698831	0.021852	
7501.700421	0.020615	
7501.702084	0.020603	
7501.703691	0.020676	
7501.705340	0.019354	
7501.706934	0.018492	
7501.708608	0.018947	
7501.710186	0.018521	
7501.711891	0.017940	
7501.713442	0.017940	
7501.715139	0.017554	
7501.716686	0.017376	
7501.718403	0.016885	
7501.719945	0.016756	
7501.721671	0.015145	
7501.723194	0.015882	
7501.724967	0.015624	
7501.726448	0.014718	
7501.728220	0.013819	
7501.729697	0.014589	
7501.731459	0.014690	
7501.732937	0.013848	
7501.734692	0.013276	
7501.736202	0.013171	
7501.737971	0.012454	
7501.739489	0.011302	
7501.740977	0.012015	
7501.742574	0.011789	
7501.744092	0.010923	
7501.745735	0.012015	
7501.747231	0.012410	
7501.748853	0.011930	
7501.750382	0.010855	
7501.752025	0.011338	
7501.753507	0.011048	
7501.755146	0.010399	
7501.756615	0.009408	
7501.758323	0.010258	
7501.759808	0.009908	
7501.761501	0.009533	
7501.762979	0.009396	
7501.764680	0.009884	
7501.766173	0.009481	
7501.767851	0.008389	
7501.769369	0.008969	
7501.771091	0.008051	
7501.772627	0.008470	
7501.774326	0.009461	
7501.775871	0.007797	
7501.777563	0.007487	
7501.779120	0.008204	
7501.780798	0.008446	
7501.782370	0.007858	
7501.784020	0.007652	
7501.785616	0.008824	
7501.787264	0.007547	
7501.788858	0.006951	
7501.790471	0.007016	
7501.792078	0.007092	
7501.793690	0.006778	
7501.795356	0.006335	
7501.796925	0.006685	
7501.798610	0.007402	
7501.800156	0.007016	
7501.801862	0.006371	
7501.803421	0.006999	
7501.805102	0.005976	
7501.806648	0.004534	
7501.808350	0.005094	
7501.809859	0.005872	
7501.811618	0.004148	
7501.813097	0.005195	
7501.814860	0.004977	
7501.816342	0.005247	
7501.818112	0.004716	
7501.819601	0.004659	
7501.821339	0.004756	
7501.822842	0.004014	
7501.824611	0.004607	
7501.826113	0.003809	
7501.827847	0.002983	
7501.829368	0.001130	
7501.831063	0.001336	
7501.832601	0.001154	
7501.834294	0.001171	
7501.835846	0.001062	
7501.837543	0.000961	
7501.839111	0.000252	
7501.840779	0.000353	
7501.842367	-0.000131	
7501.843849	-0.000389	
7501.845478	-0.000586	
7501.847006	-0.000046	
7501.848628	0.000172	
7501.850118	-0.000513	
7501.851777	0.000147	
7501.853259	-0.000304	
7501.854908	-0.000860	
7501.856389	-0.000993	
7501.858019	-0.000936	
7501.859505	-0.001541	
7501.861163	-0.001694	
7501.862676	-0.001533	
7501.864306	-0.001222	
7501.865855	-0.001396	
7501.867438	-0.001964	
7501.869039	-0.001295	
7501.870601	-0.001673	
7501.872213	-0.002435	
7501.873822	-0.002620	
7501.875458	-0.002318	
7501.877061	-0.002729	
7501.878706	-0.002818	
7501.880308	-0.003253	
7501.881979	-0.002822	
7501.883539	-0.002721	
7501.885216	-0.002374	
7501.886772	-0.002608	
7501.888463	-0.004010	
7501.890015	-0.003841	
7501.891718	-0.003704	
7501.893257	-0.004360	
7501.894969	-0.004215	
7501.896481	-0.004159	
7501.898243	-0.004002	
7501.899723	-0.004340	
7501.901498	-0.004304	
7501.902978	-0.004090	
7501.904731	-0.004630	
7501.906207	-0.005134	
7501.907942	-0.005065	
7501.909440	-0.004880	
7501.911192	-0.005952	
7501.912704	-0.005508	
7501.914417	-0.005319	
7501.915943	-0.005234	
7501.917655	-0.005561	
7501.919192	-0.005923	
7501.920866	-0.005960	
7501.922428	-0.006511	
7501.924079	-0.006213	
7501.925653	-0.006822	
7501.927320	-0.007543	
7501.928912	-0.007486	
7501.930544	-0.006926	
7501.932146	-0.006943	
7501.933771	-0.007523	
7501.935414	-0.007426	
7501.937010	-0.007599	
7501.938673	-0.008119	
7501.940248	-0.008940	
7501.941923	-0.008751	
7501.943396	-0.009448	
7501.944954	-0.009903	
7501.946455	-0.009299	
7501.948092	-0.008997	
7501.949589	-0.010439	
7501.951174	-0.009827	
7501.952708	-0.009786	
7501.954252	-0.010528	
7501.955837	-0.011104	
7501.957325	-0.011281	
7501.958952	-0.012083	
7501.960496	-0.012312	
7501.962133	-0.012638	
7501.963633	-0.012771	
7501.965289	-0.012260	
7501.966774	-0.013331	
7501.968469	-0.013118	
7501.969947	-0.013331	
7501.971668	-0.014149	
7501.973176	-0.014733	
7501.974943	-0.014830	
7501.976420	-0.015889	
7501.978200	-0.016743	
7501.979684	-0.015910	
7501.981449	-0.016441	
7501.982931	-0.017033	
7501.984701	-0.017017	
7501.986185	-0.017174	
7501.987929	-0.018161	
7501.989421	-0.019068	
7501.991153	-0.018673	
7501.992678	-0.019692	
7501.994403	-0.019958	
7501.995931	-0.020494	
7501.997618	-0.020224	
7501.999168	-0.020824	
7502.000876	-0.021046	
7502.002428	-0.021146	
7502.004104	-0.021843	
7502.005671	-0.022713	
7502.007326	-0.023579	
7502.008920	-0.023910	
7502.010557	-0.024446	
7502.012170	-0.025300	
7502.013774	-0.024599	
7502.015417	-0.025521	
7502.017026	-0.026125	
7502.018678	-0.026375	
7502.020278	-0.026581	
7502.021932	-0.028160	
7502.023506	-0.028861	
7502.025183	-0.028986	
7502.026726	-0.029715	
7502.028421	-0.030218	
7502.029957	-0.030319	
7502.031682	-0.030565	
7502.033196	-0.031870	
7502.034927	-0.032112	
7502.036418	-0.032128	
7502.038186	-0.033819	
7502.039671	-0.034395	
7502.041442	-0.035024	
7502.042930	-0.035938	
7502.044707	-0.036974	
7502.046196	-0.037159	
7502.047772	-0.037356	
7502.049316	-0.038037	
7502.050854	-0.038964	
7502.052441	-0.039201	
7502.053935	-0.040386	
7502.055570	-0.041272	
7502.057075	-0.042456	
7502.058713	-0.043290	
7502.060188	-0.044281	
7502.061891	-0.044672	
7502.063367	-0.045175	
7502.065071	-0.045856	
7502.066555	-0.047314	
7502.068263	-0.047846	
7502.069762	-0.048744	
7502.071471	-0.050122	
7502.072951	-0.051314	
7502.074733	-0.052156	
7502.076214	-0.053578	
7502.077968	-0.054827	
7502.079456	-0.055572	
7502.081197	-0.056434	
7502.082701	-0.057176	
7502.084459	-0.058408	
7502.085981	-0.059226	
7502.087710	-0.061313	
7502.089248	-0.062670	
7502.090953	-0.064116	
7502.092501	-0.065333	
7502.094205	-0.066755	
7502.095768	-0.068270	
7502.097445	-0.068870	
7502.099028	-0.070546	
7502.100703	-0.071968	
7502.102277	-0.072725	
7502.103928	-0.075001	
7502.105530	-0.076987	
7502.107190	-0.078542	
7502.108808	-0.079867	
7502.110430	-0.081829	
7502.112062	-0.083464	
7502.113676	-0.084403	
7502.115346	-0.086204	
7502.116949	-0.088307	
7502.118594	-0.089442	
7502.120174	-0.090808	
7502.121862	-0.093120	
7502.123415	-0.095187	
7502.125128	-0.096536	
7502.126663	-0.098873	
7502.128371	-0.101112	
7502.129906	-0.102035	
7502.131595	-0.103783	
7502.133089	-0.105657	
7502.134878	-0.107534	
7502.136357	-0.108960	
7502.138129	-0.111586	
7502.139605	-0.113681	
7502.141368	-0.115304	
7502.142853	-0.117460	
7502.144606	-0.120078	
7502.146130	-0.121746	
7502.147624	-0.122624	
7502.149196	-0.124420	
7502.150697	-0.126987	
7502.152344	-0.127865	
7502.153831	-0.130193	
7502.155466	-0.132328	
7502.156988	-0.134479	
7502.158614	-0.135615	
7502.160085	-0.138088	
7502.161806	-0.139595	
7502.163290	-0.141065	
7502.165011	-0.142761	
7502.166506	-0.145013	
7502.168220	-0.146818	
7502.169707	-0.148143	
7502.171402	-0.150653	
7502.172884	-0.152631	
7502.174563	-0.154327	
7502.176064	-0.156152	
7502.177813	-0.158589	
7502.179329	-0.160188	
7502.181043	-0.161614	
7502.182584	-0.163411	
7502.184300	-0.165759	
7502.185844	-0.166798	
7502.187540	-0.169368	
7502.189090	-0.171056	
7502.190771	-0.172873	
7502.192346	-0.174545	
7502.194001	-0.177389	
7502.195596	-0.178899	
7502.197218	-0.180023	
7502.198838	-0.181554	
7502.200472	-0.183347	
7502.202084	-0.184934	
7502.203711	-0.186501	
7502.205390	-0.188362	
7502.206987	-0.190360	
7502.208659	-0.191162	
7502.210239	-0.192950	
7502.211923	-0.194570	
7502.213513	-0.195855	
7502.215180	-0.196721	
7502.216755	-0.197998	
7502.218467	-0.199001	
7502.220020	-0.199718	
7502.221747	-0.201265	
7502.223293	-0.202429	
7502.225014	-0.203351	
7502.226539	-0.204391	
7502.228254	-0.205269	
7502.229741	-0.205511	
7502.231519	-0.205623	
7502.233013	-0.206377	
7502.234800	-0.206324	
7502.236275	-0.206602	
7502.238047	-0.207698	
7502.239523	-0.207839	
7502.241305	-0.207625	
7502.242790	-0.208572	
7502.244544	-0.208218	
7502.246059	-0.207911	
7502.247817	-0.206614	
7502.249330	-0.206598	
7502.250881	-0.206179	
7502.252477	-0.204975	
7502.253972	-0.204713	
7502.255659	-0.204096	
7502.257151	-0.203762	
7502.258785	-0.202018	
7502.260302	-0.201970	
7502.261939	-0.200052	
7502.263417	-0.198429	
7502.265150	-0.196777	
7502.266626	-0.195975	
7502.268340	-0.194018	
7502.269811	-0.191887	
7502.271503	-0.190590	
7502.272983	-0.189027	
7502.274675	-0.186453	
7502.276164	-0.184813	
7502.277833	-0.182746	
7502.279348	-0.179729	
7502.281085	-0.177071	
7502.282608	-0.174996	
7502.284314	-0.171568	
7502.285842	-0.168377	
7502.287532	-0.165964	
7502.289089	-0.163556	
7502.290782	-0.160381	
7502.292351	-0.157191	
7502.294011	-0.154214	
7502.295595	-0.150463	
7502.297245	-0.146375	
7502.298850	-0.142806	
7502.300495	-0.139321	
7502.302110	-0.135470	
7502.303707	-0.131405	
7502.305377	-0.127917	
7502.306961	-0.123997	
7502.308634	-0.120183	
7502.310234	-0.116263	
7502.311891	-0.111880	
7502.313465	-0.107276	
