crossing time (s)	slope (V/s)	crossing number
5085.715516	14.193722	3652
5086.750917	17.593326	3653
5087.799309	14.086933	3654
5088.835261	17.800161	3655
5089.884007	14.161975	3656
5090.920384	17.791322	3657
5091.969154	14.246807	3658
5093.004138	17.834467	3659
5094.053645	14.391076	3660
5095.089539	17.966943	3661
5096.138389	14.522102	3662
5097.174926	17.812549	3663
5098.222710	14.663496	3664
5099.258935	17.864693	3665
5100.308795	14.708211	3666
5101.342650	17.862471	3667
5102.392506	14.807478	3668
5103.429632	17.940282	3669
5104.474755	15.022257	3670
5105.514742	17.957213	3671
5106.556734	15.216306	3672
5107.603232	18.035218	3673
5108.638897	15.148755	3674
5109.689555	18.157264	3675
5110.720601	15.277437	3676
5111.774776	18.286419	3677
5112.802973	15.311351	3678
5113.861268	18.019546	3679
5114.884412	15.066162	3680
5115.946261	17.691437	3681
5116.968152	14.848873	3682
5118.032492	17.272967	3683
5119.050085	14.716236	3684
5120.119561	17.151384	3685
5121.133126	14.680852	3686
5122.205640	17.258861	3687
5123.211426	14.863373	3688
5124.289635	17.373788	3689
5125.299789	14.715786	3690
5126.375407	17.466179	3691
5127.386345	14.631248	3692
5128.459286	17.542919	3693
5129.470449	14.716743	3694
5130.541816	17.223879	3695
5131.555148	14.819864	3696
5132.628774	17.458766	3697
5133.640346	14.780248	3698
5134.711228	17.779605	3699
5135.726106	14.619991	3700
5136.793607	18.181120	3701
5137.814022	14.722082	3702
5138.875729	18.765620	3703
5139.899863	15.026771	3704
5140.959409	18.923164	3705
5141.986497	15.322119	3706
5143.041375	18.938096	3707
5144.073948	15.321404	3708
5145.123020	18.722276	3709
5146.159736	15.069622	3710
5147.206261	18.116130	3711
5148.245708	15.083428	3712
5149.287045	18.077566	3713
5150.330456	15.071988	3714
5151.371206	18.570679	3715
5152.416752	15.068043	3716
5153.453870	18.693518	3717
5154.500611	14.902362	3718
5155.539559	18.706197	3719
5156.584983	14.883101	3720
5157.623250	18.397970	3721
5158.669342	14.735756	3722
5159.706578	18.146283	3723
5160.754161	14.500792	3724
5161.790372	18.203176	3725
5162.835598	14.266564	3726
5163.875587	18.171697	3727
5164.921211	14.543814	3728
5165.959531	18.534779	3729
5167.006235	14.703771	3730
5168.043715	18.600771	3731
5169.089249	14.417695	3732
5170.127515	18.134367	3733
5171.173428	14.617499	3734
5172.210272	17.775349	3735
5173.257811	14.524824	3736
5174.294343	17.875812	3737
5175.342142	14.331949	3738
5176.378992	17.961046	3739
5177.425570	14.569827	3740
5178.464790	18.373250	3741
5179.508674	14.665150	3742
5180.549271	17.845418	3743
5181.590882	14.621882	3744
5182.636854	18.029052	3745
5183.673658	14.598222	3746
5184.721211	17.887162	3747
5185.755257	14.614086	3748
5186.808103	17.689090	3749
5187.836725	14.695148	3750
5188.893398	17.494563	3751
5189.918034	14.460266	3752
5190.978611	17.611136	3753
5191.999084	14.437322	3754
5193.064682	17.500526	3755
5194.082063	14.329134	3756
5195.150640	17.419873	3757
5196.164014	14.250242	3758
5197.234928	17.606844	3759
5198.247033	14.158777	3760
5199.320539	17.883364	3761
5200.332076	14.069228	3762
5201.404708	17.543443	3763
5202.415034	14.123865	3764
5203.488186	17.417690	3765
5204.499605	14.039354	3766
5205.571993	17.311994	3767
5206.583224	14.079220	3768
5207.656660	17.224399	3769
5208.667614	14.005056	3770
5209.739600	17.318523	3771
5210.753548	14.113828	3772
5211.822941	17.174154	3773
5212.838432	13.967754	3774
5213.906636	17.141267	3775
5214.923752	14.052497	3776
5215.988579	17.207757	3777
5217.009107	14.037841	3778
5218.070054	16.971340	3779
5219.096393	13.779809	3780
5220.151241	17.018543	3781
5221.182623	14.028813	3782
5222.235781	17.041514	3783
5223.268239	13.986038	3784
5224.317118	17.068714	3785
5225.353179	13.936571	3786
5226.399051	17.016205	3787
5227.439120	13.766493	3788
5228.482669	16.871657	3789
5229.524240	13.528069	3790
5230.566563	16.888948	3791
5231.609471	13.575768	3792
5232.650320	16.837957	3793
5233.691945	13.480780	3794
5234.734101	16.890486	3795
5235.777887	13.500916	3796
5236.816990	16.817894	3797
5237.862117	13.411228	3798
5238.900592	16.767329	3799
5239.946089	13.190983	3800
5240.985428	16.773613	3801
5242.029411	13.226319	3802
5243.069654	16.796955	3803
5244.114007	13.310061	3804
5245.153842	16.595623	3805
5246.197049	13.260971	3806
5247.237092	16.749837	3807
5248.281178	13.371255	3808
5249.322366	16.590190	3809
5250.365991	13.251980	3810
5251.406768	16.608133	3811
5252.447871	13.302233	3812
5253.491339	16.478126	3813
5254.530646	13.377472	3814
5255.575743	16.433118	3815
5256.614117	13.268520	3816
5257.661968	16.187553	3817
5258.696816	13.318191	3818
5259.748155	16.205378	3819
5260.779003	13.320770	3820
5261.833323	16.210327	3821
5262.860389	13.315182	3822
5263.919246	16.162822	3823
5264.941539	13.207215	3824
5266.004547	16.103580	3825
5267.024414	13.199894	3826
5268.090867	16.041832	3827
5269.107228	13.153187	3828
5270.176438	15.939499	3829
5271.188724	13.080833	3830
5272.261195	15.994425	3831
5273.269599	12.771965	3832
5274.347898	15.957362	3833
5275.355383	12.902678	3834
5276.429903	16.009197	3835
5277.439205	12.909922	3836
5278.514360	15.957874	3837
5279.523932	12.876353	3838
5280.598638	15.842818	3839
5281.606543	12.887275	3840
5282.681949	15.833600	3841
5283.690936	12.884998	3842
5284.765621	15.775292	3843
5285.774654	12.868151	3844
5286.849588	15.746005	3845
5287.859795	12.779974	3846
5288.932301	15.679097	3847
5289.945113	12.739974	3848
5291.014947	15.614360	3849
5292.030320	12.771909	3850
5293.097952	15.569907	3851
5294.115681	12.723853	3852
5295.181303	15.402600	3853
5296.201811	12.668347	3854
